eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss
,16384,,19,50.0,8,0.14299999999999996,824,,,,,,,,,,
50.0,17000,0.20000000298023224,,,,,,80,-0.031162967905402184,0.0011223864394196426,0.4838472604751587,0.0003,0.1755859375,0.2,-0.020802115031983703,0.015602433,-4.911143673956394
50.0,18000,0.20000000298023224,,,,,,,,,,,,,,,
,18432,,19,50.0,9,0.157,927,,,,,,,,,,
50.0,19000,0.20000000298023224,,,,,,90,-0.018400613218545914,0.0014134781249595108,0.5377158522605896,0.0003,0.164892578125,0.2,-0.01599897090345621,0.013880775,-4.857916063070297
50.0,20000,0.20000000298023224,,,,,,,,,,,,,,,
,20480,,19,49.96,10,0.18100000000000005,1030,,,,,,,,,,
50.0,21000,0.0,,,,,,100,-0.0529506541788578,0.0013121570778821478,0.5795986950397491,0.0003,0.145458984375,0.2,-0.01634877327887807,0.012371568,-4.834003138542175
50.0,22000,0.0,,,,,,,,,,,,,,,
,22528,,19,50.0,11,0.19200000000000003,1133,,,,,,,,,,
50.0,23000,0.20000000298023224,,,,,,110,-0.04369334131479263,0.0011952071130508558,0.6616606414318085,0.0003,0.123876953125,0.2,-0.013222435678471811,0.011168413,-4.828946222364903
50.0,24000,0.20000000298023224,,,,,,,,,,,,,,,
,24576,,19,49.5,12,0.204,1236,,,,,,,,,,
50.0,25000,0.20000000298023224,,,,,,120,-0.027765903621912003,0.0012624673488971893,0.66878542304039,0.0003,0.161279296875,0.2,-0.0183783920656424,0.013906138,-4.752810399234295
50.0,26000,0.20000000298023224,,,,,,,,,,,,,,,
,26624,,19,49.5,13,0.21099999999999997,1340,,,,,,,,,,
50.0,27000,0.20000000298023224,,,,,,130,-0.009703210555016994,0.001088142978005635,0.7307400703430176,0.0003,0.193505859375,0.2,-0.02282967389910482,0.01476923,-4.731882256269455
50.0,28000,0.20000000298023224,,,,,,,,,,,,,,,
,28672,,19,49.5,14,0.213,1443,,,,,,,,,,
50.0,29000,0.20000000298023224,,,,,,140,-0.0004394361167214811,0.000817060940698866,0.8042101562023163,0.0003,0.1625,0.2,-0.01651697532070102,0.016243277,-4.657956829667091
50.0,30000,0.20000000298023224,,,,,,,,,,,,,,,
,30720,,19,50.0,15,0.226,1546,,,,,,,,,,
50.0,31000,0.20000000298023224,,,,,,150,-0.04039052501320839,0.0005723746146031772,0.88394346088171,0.0003,0.184765625,0.2,-0.02066643120488152,0.013749503,-4.682758182287216
50.0,32000,0.20000000298023224,,,,,,,,,,,,,,,
,32768,,19,50.0,16,0.235,1649,,,,,,,,,,
50.0,33000,0.20000000298023224,,,,,,160,0.013712919317185879,0.0008800687612165348,0.844797670841217,0.0003,0.182470703125,0.2,-0.01864746857609134,0.014828164,-4.591975849866867
50.0,34000,0.20000000298023224,,,,,,,,,,,,,,,
,34816,,19,49.87,17,0.24799999999999997,1753,,,,,,,,,,
50.0,35000,0.20000000298023224,,,,,,170,-0.05723244324326515,0.0007725724269221246,0.8372157067060471,0.0003,0.1919921875,0.2,-0.018720230675535278,0.015453072,-4.638744565844536
50.0,36000,0.20000000298023224,,,,,,,,,,,,,,,
,36864,,19,49.02,18,0.262,1856,,,,,,,,,,
50.0,37000,0.20000000298023224,,,,,,180,-0.010531818494200706,0.0014527518766044522,0.7593597024679184,0.0003,0.1845703125,0.2,-0.016828037207596937,0.012371942,-4.648252306878566
50.0,38000,0.20000000298023224,,,,,,,,,,,,,,,
,38912,,19,48.44,19,0.27699999999999997,1959,,,,,,,,,,
50.0,39000,0.30000000447034836,,,,,,190,-0.01774791069328785,0.0010353453295465441,0.8376905024051666,0.0003,0.1814453125,0.2,-0.019324667387991212,0.014157131,-4.605372142791748
50.0,40000,0.30000000447034836,,,,,,,,,,,,,,,
,40960,,19,49.33,20,0.281,2062,,,,,,,,,,
50.0,41000,0.30000000447034836,,,,,,200,-0.01912001147866249,0.0010689497303246753,0.8212055563926697,0.0003,0.139453125,0.2,-0.014002795499982313,0.01132202,-4.568185941874981
50.0,42000,0.30000000447034836,,,,,,,,,,,,,,,
50.0,43000,0.30000000447034836,,,,,,,,,,,,,,,
,43008,,19,46.92,21,0.29599999999999993,2174,,,,,,,,,,
50.0,44000,0.30000000447034836,,,,,,210,0.0015131485415622592,0.001082781092463847,0.851059690117836,0.0003,0.19150390625,0.2,-0.0168622549274005,0.014679075,-4.534824047982693
50.0,45000,0.30000000447034836,,,,,,,,,,,,,,,
,45056,,19,45.0,22,0.30799999999999994,2277,,,,,,,,,,
50.0,46000,0.30000000447034836,,,,,,220,-0.03345214203000069,0.0013783310518192594,0.7747218757867813,0.0003,0.13935546875,0.2,-0.013751901834621095,0.011562585,-4.458119325339794
50.0,47000,0.30000000447034836,,,,,,,,,,,,,,,
,47104,,19,43.87,23,0.32599999999999996,2380,,,,,,,,,,
50.0,48000,0.30000000447034836,,,,,,230,0.008671813644468784,0.0011783611879764067,0.8241194933652878,0.0003,0.16162109375,0.2,-0.01019638204597868,0.013843382,-4.527895677089691
50.0,49000,0.30000000447034836,,,,,,,,,,,,,,,
,49152,,19,43.16,24,0.34199999999999986,2482,,,,,,,,,,
50.0,50000,0.30000000447034836,,,,,,240,-0.006741700228303671,0.001037241541507683,0.8644709289073944,0.0003,0.18505859375,0.2,-0.017436314630322157,0.013628483,-4.424357169866562
50.0,51000,0.30000000447034836,,,,,,,,,,,,,,,
,51200,,19,41.15,25,0.3629999999999999,2584,,,,,,,,,,
50.0,52000,0.30000000447034836,,,,,,250,-0.03708904609084129,0.0014353709679198801,0.8021390289068222,0.0003,0.180859375,0.2,-0.015553348454704973,0.013755062,-4.326729667186737
50.0,53000,0.30000000447034836,,,,,,,,,,,,,,,
,53248,,19,36.63,26,0.37899999999999984,2686,,,,,,,,,,
50.0,54000,0.30000000447034836,,,,,,260,-0.005299673415720463,0.0011570019843020417,0.8580463379621506,0.0003,0.160302734375,0.2,-0.01285748035297729,0.013807654,-4.208539383858442
50.0,55000,0.30000000447034836,,,,,,,,,,,,,,,
,55296,,19,32.08,27,0.38599999999999995,2787,,,,,,,,,,
50.0,56000,0.30000000447034836,,,,,,270,-0.019954219460487366,0.0011173222177603749,0.8775366544723511,0.0003,0.123095703125,0.2,-0.01182715478935279,0.010486513,-4.073823274672032
50.0,57000,0.30000000447034836,,,,,,,,,,,,,,,
,57344,,19,29.18,28,0.3879999999999999,2888,,,,,,,,,,
50.0,58000,0.30000000447034836,,,,,,280,-0.006017010193318129,0.0007779946054142783,0.9007533192634583,0.0003,0.12255859375,0.2,-0.012491165625397116,0.010931634,-4.0762932695448395
50.0,59000,0.30000000447034836,,,,,,,,,,,,,,,
,59392,,19,25.89,29,0.3949999999999999,2989,,,,,,,,,,
4.0,60000,0.4000000059604645,,,,,,290,-0.022099247202277184,0.0009048910681485722,0.8884369134902954,0.0003,0.16337890625,0.2,-0.014044635143363848,0.012790497,-3.97387660369277
4.0,61000,0.4000000059604645,,,,,,,,,,,,,,,
,61440,,20,23.75,30,0.3919999999999999,3071,,,,,,,,,,
4.0,62000,0.4000000059604645,,,,,,300,-0.02822655439376831,0.0008689601243531797,0.8943691328167915,0.0003,0.18798828125,0.2,-0.014872289917548187,0.012545743,-3.8685671888291835
4.0,63000,0.4000000059604645,,,,,,,,,,,,,,,
,63488,,20,20.06,31,0.40199999999999997,3151,,,,,,,,,,
4.0,64000,0.4000000059604645,,,,,,310,-0.022983368486166,0.0004750958449676546,0.9396700263023376,0.0003,0.1982421875,0.2,-0.02045409429993015,0.014849773,-3.6180463045835496
4.0,65000,0.4000000059604645,,,,,,,,,,,,,,,
,65536,,20,18.6,32,0.3989999999999999,3232,,,,,,,,,,
4.0,66000,0.4000000059604645,,,,,,320,-0.002864978276193142,0.000671751005029364,0.9248981028795242,0.0003,0.19677734375,0.2,-0.0169720282414346,0.01260441,-3.467088047415018
4.0,67000,0.4000000059604645,,,,,,,,,,,,,,,
,67584,,20,16.98,33,0.40299999999999997,3312,,,,,,,,,,
4.0,68000,0.4000000059604645,,,,,,330,-0.038476742804050446,0.0005882245578391121,0.927128478884697,0.0003,0.3341796875,0.2,-0.020204260721220633,0.02260427,-3.3207379512488844
4.0,69000,0.4000000059604645,,,,,,,,,,,,,,,
,69632,,20,13.56,34,0.4019999999999999,3391,,,,,,,,,,
4.0,70000,0.4000000059604645,,,,,,340,-0.015217564068734646,0.000279065078802887,0.9645042829215527,0.0003,0.260009765625,0.2,-0.017549090905231424,0.018567223,-3.046957319229841
4.0,71000,0.4000000059604645,,,,,,,,,,,,,,,
,71680,,20,11.66,35,0.40299999999999997,3469,,,,,,,,,,
4.0,72000,0.4000000059604645,,,,,,350,0.0018028505146503448,0.00040701499871715897,0.9541683681309223,0.0003,0.2654296875,0.2,-0.0164143184752902,0.017828032,-2.7750266268849373
4.0,73000,0.4000000059604645,,,,,,,,,,,,,,,
,73728,,20,10.03,36,0.40299999999999997,3546,,,,,,,,,,
4.0,74000,0.4000000059604645,,,,,,360,-0.018915781751275063,0.0005371479953240055,0.9519360437989235,0.0003,0.163818359375,0.2,-0.012705486206687055,0.0111886365,-2.5241924576461314
4.0,75000,0.4000000059604645,,,,,,,,,,,,,,,
,75776,,20,8.73,37,0.40299999999999997,3621,,,,,,,,,,
4.0,76000,0.4000000059604645,,,,,,370,-0.03794563561677933,0.0004984013270245668,0.9391244649887085,0.0003,0.2849609375,0.2,-0.020355561820906587,0.034994338,-2.220838065445423
4.0,77000,0.4000000059604645,,,,,,,,,,,,,,,
,77824,,21,7.73,38,0.3999999999999999,3697,,,,,,,,,,
4.0,78000,0.4000000059604645,,,,,,380,-0.05268869549036026,0.0003350082065253446,0.9743009489029646,0.0003,0.306884765625,0.2,-0.030302507104352117,0.031786595,-1.9643668193370103
4.0,79000,0.4000000059604645,,,,,,,,,,,,,,,
,79872,,21,6.99,39,0.3999999999999999,3771,,,,,,,,,,
4.0,80000,0.4000000059604645,,,,,,390,-0.052222829312086105,0.0002796181036032408,0.9803097546100616,0.0003,0.328271484375,0.2,-0.03761796036560554,0.02304798,-1.6966098237782716
4.0,81000,0.4000000059604645,,,,,,,,,,,,,,,
,81920,,21,5.73,40,0.3999999999999999,3843,,,,,,,,,,
4.0,82000,0.4000000059604645,,,,,,400,-0.0798121839761734,6.71287749014482e-06,0.9978956230916083,0.0003,0.3923828125,0.2,-0.03729479289322626,0.07580622,-1.179973196424544
4.0,83000,0.4000000059604645,,,,,,,,,,,,,,,
,83968,,21,4.97,41,0.3999999999999999,3912,,,,,,,,,,
4.0,84000,0.4000000059604645,,,,,,410,-0.0734567940235138,5.7295556415937196e-05,0.9960239762440324,0.0003,0.3587890625,0.2,-0.04521835362538695,0.024292232,-0.7097649766132236
4.0,85000,0.4000000059604645,,,,,,,,,,,,,,,
4.0,86000,0.4000000059604645,,,,,,,,,,,,,,,
,86016,,21,4.78,42,0.40299999999999997,3982,,,,,,,,,,
4.0,87000,0.4000000059604645,,,,,,420,-0.001960399094969034,0.0001865392041516145,0.9873721869662404,0.0003,0.298388671875,0.2,-0.041930971972760744,0.028952284,-0.45533535573631523
4.0,88000,0.4000000059604645,,,,,,,,,,,,,,,
,88064,,21,4.4,43,0.4019999999999999,4049,,,,,,,,,,
4.0,89000,0.4000000059604645,,,,,,430,-0.020583240315318108,0.0002044770638143234,0.9849060215055943,0.0003,0.084375,0.2,-0.024882285439525732,0.05709584,-0.30850287140347066
4.0,90000,0.4000000059604645,,,,,,,,,,,,,,,
,90112,,21,4.83,44,0.4019999999999999,4118,,,,,,,,,,
4.0,91000,0.4000000059604645,,,,,,440,-0.033021632581949234,7.500785500269558e-05,0.992383724078536,0.0003,0.120263671875,0.2,-0.01842293091467582,0.008206401,-0.4227130152285099
4.0,92000,0.4000000059604645,,,,,,,,,,,,,,,
,92160,,22,4.63,45,0.40299999999999997,4186,,,,,,,,,,
4.0,93000,0.4000000059604645,,,,,,450,-0.0012972122058272362,0.000247381184001938,0.9812068231403828,0.0003,0.05693359375,0.2,-0.012637464769068175,0.004019473,-0.4033159388229251
4.0,94000,0.4000000059604645,,,,,,,,,,,,,,,
,94208,,22,4.47,46,0.40099999999999997,4254,,,,,,,,,,
4.0,95000,0.4000000059604645,,,,,,460,-0.08743974566459656,8.435351792002166e-05,0.988656890578568,0.0003,0.202587890625,0.2,-0.03137591668928508,0.057226565,-0.3778333344962448
4.0,96000,0.4000000059604645,,,,,,,,,,,,,,,
,96256,,22,5.08,47,0.3999999999999999,4324,,,,,,,,,,
4.0,97000,0.4000000059604645,,,,,,470,-0.04305095970630646,6.651365808281184e-05,0.9953390313312411,0.0003,0.2216796875,0.2,-0.0204637132701464,0.010097284,-0.5271829891949892
4.0,98000,0.4000000059604645,,,,,,,,,,,,,,,
,98304,,22,4.75,48,0.3999999999999999,4394,,,,,,,,,,
4.0,99000,0.4000000059604645,,,,,,480,0.039207782596349716,0.00016270678192427114,0.988684250973165,0.0003,0.320556640625,0.2,-0.033718717144802214,0.051627133,-0.39915078710764645
4.0,100000,0.4000000059604645,,,,,,,,,,,,,,,
,100352,,22,5.0,49,0.3999999999999999,4464,,,,,,,,,,
