eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss
50.0,17000,0.0,,,,,,80,0.009102363139390945,0.0016121451799335773,0.214768648147583,0.0003,0.097900390625,0.2,-0.010368796024704353,0.009371333,-4.943467976152897
50.0,18000,0.0,,,,,,,,,,,,,,,
,18432,,19,50.0,9,0.13499999999999998,928,,,,,,,,,,
50.0,19000,0.0,,,,,,90,-0.04109570384025574,0.0015605655673425645,0.3172295093536377,0.0003,0.154833984375,0.2,-0.016159605773282237,0.011649704,-4.916075360774994
50.0,20000,0.0,,,,,,,,,,,,,,,
,20480,,19,50.0,10,0.148,1031,,,,,,,,,,
50.0,21000,0.0,,,,,,100,0.0332455150783062,0.001614967262139544,0.4134311079978943,0.0003,0.17685546875,0.2,-0.018243207409977914,0.014466746,-4.873189191520214
50.0,22000,0.0,,,,,,,,,,,,,,,
,22528,,19,50.0,11,0.18099999999999997,1134,,,,,,,,,,
50.0,23000,0.0,,,,,,110,-0.013428389094769955,0.0017491258406153066,0.48097074031829834,0.0003,0.165869140625,0.2,-0.018941196947707795,0.014787607,-4.84783824980259
50.0,24000,0.0,,,,,,,,,,,,,,,
,24576,,19,50.0,12,0.20700000000000002,1237,,,,,,,,,,
50.0,25000,0.0,,,,,,120,-0.04080754891037941,0.0017425518792151707,0.5148148238658905,0.0003,0.195654296875,0.2,-0.020525111703318544,0.015290158,-4.785575643181801
50.0,26000,0.0,,,,,,,,,,,,,,,
,26624,,19,49.88,13,0.226,1340,,,,,,,,,,
50.0,27000,0.0,,,,,,130,-0.031666286289691925,0.0018904862095951102,0.5734913051128387,0.0003,0.183642578125,0.2,-0.02159357191703748,0.014675039,-4.691365225613117
50.0,28000,0.0,,,,,,,,,,,,,,,
,28672,,19,49.96,14,0.23500000000000007,1443,,,,,,,,,,
50.0,29000,0.30000000447034836,,,,,,140,-0.04453766345977783,0.0015099365866262815,0.6908653080463409,0.0003,0.18798828125,0.2,-0.019093661820807028,0.0161235,-4.656008173525334
50.0,30000,0.30000000447034836,,,,,,,,,,,,,,,
,30720,,19,50.38,15,0.24700000000000003,1547,,,,,,,,,,
50.0,31000,0.30000000447034836,,,,,,150,-0.03940295800566673,0.0014281718749771244,0.730268806219101,0.0003,0.185302734375,0.2,-0.017794361640699207,0.013539621,-4.584890860319137
50.0,32000,0.30000000447034836,,,,,,,,,,,,,,,
,32768,,19,50.0,16,0.263,1650,,,,,,,,,,
50.0,33000,0.30000000447034836,,,,,,160,-0.01904018595814705,0.0005492374089044461,0.8570568859577179,0.0003,0.211328125,0.2,-0.023634860696620307,0.016551303,-4.564791069924832
50.0,34000,0.30000000447034836,,,,,,,,,,,,,,,
,34816,,19,50.23,17,0.288,1753,,,,,,,,,,
50.0,35000,0.30000000447034836,,,,,,170,-0.023973247036337852,0.0007470083002772299,0.9068635702133179,0.0003,0.208837890625,0.2,-0.02074167086102534,0.017878255,-4.518075822293758
50.0,36000,0.30000000447034836,,,,,,,,,,,,,,,
,36864,,19,49.86,18,0.303,1856,,,,,,,,,,
50.0,37000,0.30000000447034836,,,,,,180,-0.01977035216987133,0.0008424078204370744,0.9037445560097694,0.0003,0.212548828125,0.2,-0.02031559041934088,0.01448206,-4.490555199980736
50.0,38000,0.30000000447034836,,,,,,,,,,,,,,,
,38912,,19,49.5,19,0.31299999999999994,1959,,,,,,,,,,
50.0,39000,0.30000000447034836,,,,,,190,0.006220794748514891,0.0010049227835224883,0.8637978285551071,0.0003,0.196240234375,0.2,-0.017221356624213514,0.015610011,-4.468524800240994
50.0,40000,0.30000000447034836,,,,,,,,,,,,,,,
,40960,,19,48.65,20,0.31499999999999995,2062,,,,,,,,,,
50.0,41000,0.30000000447034836,,,,,,200,-0.010631411336362362,0.0006359506667195092,0.9218211695551872,0.0003,0.1771484375,0.2,-0.016512746090302243,0.015745733,-4.470151367783546
50.0,42000,0.30000000447034836,,,,,,,,,,,,,,,
50.0,43000,0.30000000447034836,,,,,,,,,,,,,,,
,43008,,19,47.64,21,0.3239999999999999,2175,,,,,,,,,,
50.0,44000,0.30000000447034836,,,,,,210,-0.0025245677679777145,0.0013234652421488136,0.8883619755506516,0.0003,0.149609375,0.2,-0.0077134717488661405,0.010547742,-4.470761933922768
50.0,45000,0.30000000447034836,,,,,,,,,,,,,,,
,45056,,19,48.0,22,0.3279999999999999,2278,,,,,,,,,,
50.0,46000,0.30000000447034836,,,,,,220,0.009300616569817066,0.0005813292200514298,0.945465225726366,0.0003,0.17783203125,0.2,-0.012356345396256074,0.012334201,-4.568344183266163
50.0,47000,0.30000000447034836,,,,,,,,,,,,,,,
,47104,,19,47.61,23,0.32699999999999996,2381,,,,,,,,,,
50.0,48000,0.30000000447034836,,,,,,230,-0.010033687576651573,0.0007047595584936062,0.9271099716424942,0.0003,0.135791015625,0.2,-0.00839428577455692,0.011064317,-4.4856972560286525
50.0,49000,0.30000000447034836,,,,,,,,,,,,,,,
,49152,,19,47.98,24,0.3269999999999999,2483,,,,,,,,,,
50.0,50000,0.30000000447034836,,,,,,240,0.007023009005934,0.0008303610583425325,0.908919207751751,0.0003,0.098974609375,0.2,-0.005501788583933376,0.009967296,-4.45131294131279
50.0,51000,0.30000000447034836,,,,,,,,,,,,,,,
,51200,,19,44.34,25,0.3429999999999998,2586,,,,,,,,,,
50.0,52000,0.30000000447034836,,,,,,250,-0.007058102637529373,0.001052029437778401,0.88250832259655,0.0003,0.15078125,0.2,-0.014662928093457595,0.011931046,-4.446700270473957
50.0,53000,0.30000000447034836,,,,,,,,,,,,,,,
,53248,,19,45.19,26,0.33899999999999975,2689,,,,,,,,,,
50.0,54000,0.30000000447034836,,,,,,260,-0.01125851459801197,0.0006795079096207246,0.9289206638932228,0.0003,0.1314453125,0.2,-0.007440181737183593,0.01041981,-4.435668435692787
50.0,55000,0.30000000447034836,,,,,,,,,,,,,,,
,55296,,19,43.79,27,0.34099999999999986,2791,,,,,,,,,,
50.0,56000,0.30000000447034836,,,,,,270,-0.032654110342264175,0.0012716301530417695,0.82853664457798,0.0003,0.154833984375,0.2,-0.01203864642593544,0.010257745,-4.401059864461422
50.0,57000,0.30000000447034836,,,,,,,,,,,,,,,
,57344,,19,40.94,28,0.3529999999999998,2894,,,,,,,,,,
50.0,58000,0.30000000447034836,,,,,,280,0.004483463708311319,0.001255292042878864,0.8460508584976196,0.0003,0.124365234375,0.2,-0.008830846958153416,0.009508287,-4.444700814783573
50.0,59000,0.30000000447034836,,,,,,,,,,,,,,,
,59392,,19,37.22,29,0.3669999999999999,2995,,,,,,,,,,
50.0,60000,0.30000000447034836,,,,,,290,-0.008669263683259487,0.0010602177836517511,0.8629858195781708,0.0003,0.16279296875,0.2,-0.01409247937554028,0.01368172,-4.365647953748703
50.0,61000,0.30000000447034836,,,,,,,,,,,,,,,
,61440,,19,31.35,30,0.38099999999999995,3097,,,,,,,,,,
50.0,62000,0.30000000447034836,,,,,,300,-0.014578490518033504,0.0011341587609422278,0.8653068691492081,0.0003,0.15009765625,0.2,-0.013583395094610751,0.0143970195,-4.244276560842991
50.0,63000,0.30000000447034836,,,,,,,,,,,,,,,
,63488,,19,30.05,31,0.37499999999999994,3198,,,,,,,,,,
50.0,64000,0.30000000447034836,,,,,,310,-0.006527430843561888,0.00126593574823346,0.8457135856151581,0.0003,0.1623046875,0.2,-0.013253187293594237,0.0104105575,-4.271074146777392
50.0,65000,0.30000000447034836,,,,,,,,,,,,,,,
,65536,,19,30.08,32,0.3809999999999999,3299,,,,,,,,,,
4.0,66000,0.4000000059604645,,,,,,320,-0.01942218653857708,0.0012249007642822108,0.8191000074148178,0.0003,0.14248046875,0.2,-0.011668688083591405,0.009938086,-4.2319203861057755
4.0,67000,0.4000000059604645,,,,,,,,,,,,,,,
,67584,,19,26.58,33,0.39099999999999996,3381,,,,,,,,,,
4.0,68000,0.4000000059604645,,,,,,330,-0.009292550384998322,0.0010795141565722588,0.8770216554403305,0.0003,0.165234375,0.2,-0.012512451200746,0.012105688,-4.074567990750074
4.0,69000,0.4000000059604645,,,,,,,,,,,,,,,
,69632,,20,22.49,34,0.39199999999999996,3463,,,,,,,,,,
4.0,70000,0.4000000059604645,,,,,,340,-0.0003885610494762659,0.0012749426159643917,0.8560443073511124,0.0003,0.1251953125,0.2,-0.0075929766317131,0.007327425,-3.9628932647407056
4.0,71000,0.4000000059604645,,,,,,,,,,,,,,,
,71680,,20,21.18,35,0.3989999999999999,3544,,,,,,,,,,
4.0,72000,0.4000000059604645,,,,,,350,-0.0046600052155554295,0.0009101353055939399,0.88968425989151,0.0003,0.161669921875,0.2,-0.009443081976496615,0.011089664,-3.8829224638640882
4.0,73000,0.4000000059604645,,,,,,,,,,,,,,,
,73728,,20,17.16,36,0.4019999999999999,3624,,,,,,,,,,
4.0,74000,0.4000000059604645,,,,,,360,-0.011786341667175293,0.0007750198559961063,0.9215266481041908,0.0003,0.247021484375,0.2,-0.021170064105535857,0.02028476,-3.6737840354442595
4.0,75000,0.4000000059604645,,,,,,,,,,,,,,,
,75776,,20,15.86,37,0.39799999999999996,3704,,,,,,,,,,
4.0,76000,0.4000000059604645,,,,,,370,-0.004094347823411226,0.0005611123415974362,0.9351680278778076,0.0003,0.221923828125,0.2,-0.01453742650046479,0.014403129,-3.5219043932855127
4.0,77000,0.4000000059604645,,,,,,,,,,,,,,,
,77824,,20,13.74,38,0.40299999999999997,3783,,,,,,,,,,
4.0,78000,0.4000000059604645,,,,,,380,-0.01319374330341816,0.0007529367407641985,0.9179169684648514,0.0003,0.1853515625,0.2,-0.009161290628253483,0.009915333,-3.389994751662016
4.0,79000,0.4000000059604645,,,,,,,,,,,,,,,
,79872,,20,12.53,39,0.40299999999999997,3862,,,,,,,,,,
4.0,80000,0.4000000059604645,,,,,,390,-0.033758994191884995,0.0003900568356414169,0.9646087661385536,0.0003,0.416845703125,0.2,-0.029323008039500564,0.025148135,-2.9952141128480436
4.0,81000,0.4000000059604645,,,,,,,,,,,,,,,
,81920,,20,9.71,40,0.3999999999999999,3938,,,,,,,,,,
4.0,82000,0.4000000059604645,,,,,,400,-0.03097640909254551,8.047088724367768e-05,0.9916809340938926,0.0003,0.23212890625,0.2,-0.020996482293412555,0.010942322,-2.664412157982588
4.0,83000,0.4000000059604645,,,,,,,,,,,,,,,
,83968,,20,8.06,41,0.3999999999999999,4013,,,,,,,,,,
4.0,84000,0.4000000059604645,,,,,,410,-0.028272882103919983,2.926836426411228e-05,0.9972188177052885,0.0003,0.21298828125,0.2,-0.03354003038111841,0.01739792,-2.1852120477706194
4.0,85000,0.4000000059604645,,,,,,,,,,,,,,,
4.0,86000,0.4000000059604645,,,,,,,,,,,,,,,
,86016,,21,7.09,42,0.40299999999999997,4088,,,,,,,,,,
4.0,87000,0.4000000059604645,,,,,,420,-0.07016529142856598,0.0004700940800745457,0.9672465734183788,0.0003,0.443798828125,0.2,-0.03590741466614418,0.1701926,-1.4539387622848152
4.0,88000,0.4000000059604645,,,,,,,,,,,,,,,
,88064,,21,4.82,43,0.40099999999999997,4157,,,,,,,,,,
4.0,89000,0.4000000059604645,,,,,,430,-0.0812208279967308,1.932591003637185e-05,0.9983621495775878,0.0003,0.357080078125,0.2,-0.06595783685334027,0.023034105,-0.8717519737780094
4.0,90000,0.4000000059604645,,,,,,,,,,,,,,,
,90112,,21,5.08,44,0.40099999999999997,4227,,,,,,,,,,
4.0,91000,0.4000000059604645,,,,,,440,-0.12160588800907135,2.500655017882991e-05,0.9980661707231775,0.0003,0.331201171875,0.2,-0.06384517026599497,0.0662266,-0.6890359518118203
4.0,92000,0.4000000059604645,,,,,,,,,,,,,,,
,92160,,21,5.14,45,0.40299999999999997,4297,,,,,,,,,,
4.0,93000,0.4000000059604645,,,,,,450,-0.05956358090043068,0.0002446796602022516,0.9838073141872883,0.0003,0.329638671875,0.2,-0.03775422866456211,0.04979682,-0.6747259700670838
4.0,94000,0.4000000059604645,,,,,,,,,,,,,,,
,94208,,21,4.7,46,0.40299999999999997,4365,,,,,,,,,,
4.0,95000,0.4000000059604645,,,,,,460,0.04421459138393402,0.00022374991946705336,0.9849070310592651,0.0003,0.270166015625,0.2,-0.01914968609053176,0.018177513,-0.4186215317808092
4.0,96000,0.4000000059604645,,,,,,,,,,,,,,,
,96256,,21,4.47,47,0.40299999999999997,4432,,,,,,,,,,
4.0,97000,0.4000000059604645,,,,,,470,-0.07417095452547073,0.00017918808011607723,0.9782365709543228,0.0003,0.176806640625,0.2,-0.033763529421412385,0.015247923,-0.5250391468405724
4.0,98000,0.4000000059604645,,,,,,,,,,,,,,,
,98304,,21,4.74,48,0.4019999999999999,4501,,,,,,,,,,
4.0,99000,0.4000000059604645,,,,,,480,-0.016804654151201248,0.00021347276822183403,0.9847382521256804,0.0003,0.1951171875,0.2,-0.020246411065454595,0.023270523,-0.47082553068175914
4.0,100000,0.4000000059604645,,,,,,,,,,,,,,,
,100352,,21,4.67,49,0.40099999999999997,4568,,,,,,,,,,
