eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
1000.0,63000,0.0,,,,,,,,,,,,
,63488,,83,1000.0,31,0.7793650793650794,763,,,,,,,
1000.0,64000,0.0,,,,,,31,0.0012910707579067092,0.8117070645093918,0.001,0.004881786182522774,1.0,0.050585657358169556
1000.0,65000,0.0,,,,,,,,,,,,
,65536,,83,1000.0,32,0.783076923076923,787,,,,,,,
1000.0,66000,0.0,,,,,,32,0.001576741833196138,0.8496893793344498,0.001,0.0050126006826758385,1.0,0.048150114715099335
1000.0,67000,0.0,,,,,,,,,,,,
,67584,,83,995.2537313432836,33,0.7850746268656715,811,,,,,,,
1000.0,68000,0.0,,,,,,33,0.0007918703317045583,0.8340380489826202,0.001,0.00520155718550086,1.0,0.05316625535488129
1000.0,69000,0.0,,,,,,,,,,,,
,69632,,83,1000.0,34,0.7913043478260868,836,,,,,,,
1000.0,70000,0.0,,,,,,34,0.0006040002150257351,0.8981567397713661,0.001,0.005372477695345879,1.0,0.047524116933345795
1000.0,71000,0.0,,,,,,,,,,,,
,71680,,83,1000.0,35,0.7901408450704225,860,,,,,,,
1000.0,72000,0.0,,,,,,35,0.0004849162611208158,0.891577422618866,0.001,0.005490463227033615,1.0,0.04700718820095062
1000.0,73000,0.0,,,,,,,,,,,,
,73728,,83,1000.0,36,0.7931506849315069,884,,,,,,,
1000.0,74000,0.0,,,,,,36,0.0006249305741221178,0.8988581597805023,0.001,0.005635336507111788,1.0,0.03998290002346039
1000.0,75000,0.0,,,,,,,,,,,,
,75776,,83,1000.0,37,0.7946666666666666,909,,,,,,,
1000.0,76000,0.0,,,,,,37,0.0004538987001978967,0.921677254140377,0.001,0.00548249576240778,1.0,0.04653113707900047
1000.0,77000,0.0,,,,,,,,,,,,
,77824,,83,996.3506493506494,38,0.7948051948051947,933,,,,,,,
1000.0,78000,0.0,,,,,,38,0.0012146059138103738,0.9150765538215637,0.001,0.006274646148085594,1.0,0.035617075860500336
1000.0,79000,0.0,,,,,,,,,,,,
,79872,,83,996.5375,39,0.8075000000000001,957,,,,,,,
1000.0,80000,0.0,,,,,,39,0.0010023758082752464,0.755070835351944,0.001,0.004815603140741587,1.0,0.04469458386301994
1000.0,81000,0.0,,,,,,,,,,,,
,81920,,83,1000.0,40,0.8098765432098767,982,,,,,,,
1000.0,82000,0.0,,,,,,40,0.0006029837612004485,0.8466524034738541,0.001,0.0051992968656122684,1.0,0.04430577531456947
1000.0,83000,0.0,,,,,,,,,,,,
,83968,,83,1000.0,41,0.8084337349397591,1006,,,,,,,
1000.0,84000,0.0,,,,,,41,0.0008397604886340559,0.902454286813736,0.001,0.005272318609058857,1.0,0.05175810679793358
1000.0,85000,0.0,,,,,,,,,,,,
1000.0,86000,0.0,,,,,,,,,,,,
,86016,,82,1000.0,42,0.8104651162790699,1040,,,,,,,
1000.0,87000,0.0,,,,,,42,0.0006863472109216673,0.8949630409479141,0.001,0.004561878740787506,1.0,0.06118352711200714
1000.0,88000,0.0,,,,,,,,,,,,
,88064,,82,1000.0,43,0.8102272727272727,1065,,,,,,,
1000.0,89000,0.0,,,,,,43,0.0005025822813877312,0.9290465712547302,0.001,0.005649259313941002,1.0,0.046073321253061295
1000.0,90000,0.0,,,,,,,,,,,,
,90112,,82,995.6666666666666,44,0.8177777777777778,1089,,,,,,,
1000.0,91000,0.0,,,,,,44,0.00115397701265465,0.752654567360878,0.001,0.004880307242274284,1.0,0.04911584407091141
1000.0,92000,0.0,,,,,,,,,,,,
,92160,,82,996.9782608695652,45,0.8271739130434783,1113,,,,,,,
1000.0,93000,0.30000000447034836,,,,,,45,0.000844283090737008,0.8813924565911293,0.001,0.005535983946174383,1.0,0.04419019818305969
1000.0,94000,0.30000000447034836,,,,,,,,,,,,
,94208,,82,1000.0,46,0.8265957446808511,1137,,,,,,,
1000.0,95000,0.30000000447034836,,,,,,46,0.0005397832210292108,0.9293441623449326,0.001,0.005665174685418606,1.0,0.050534773617982864
1000.0,96000,0.30000000447034836,,,,,,,,,,,,
,96256,,82,995.90625,47,0.8322916666666668,1162,,,,,,,
1000.0,97000,0.30000000447034836,,,,,,47,0.0009367905791805242,0.8287921696901321,0.001,0.005639749579131603,1.0,0.04798413813114166
1000.0,98000,0.30000000447034836,,,,,,,,,,,,
,98304,,82,992.6464646464647,48,0.8555555555555557,1186,,,,,,,
1000.0,99000,0.30000000447034836,,,,,,48,0.0012276574841962428,0.7440953254699707,0.001,0.005675940308719873,1.0,0.044547855854034424
1000.0,100000,0.30000000447034836,,,,,,,,,,,,
,100352,,82,994.43,49,0.8630000000000001,1210,,,,,,,
1000.0,101000,0.30000000447034836,,,,,,49,0.0011321232246700673,0.742156982421875,0.001,0.005529509857296944,1.0,0.060215190052986145
1000.0,102000,0.30000000447034836,,,,,,,,,,,,
,102400,,82,992.6,50,0.8830000000000001,1235,,,,,,,
1000.0,103000,0.4000000059604645,,,,,,50,0.0008300384881295031,0.8242717534303665,0.001,0.0056556211784482,1.0,0.05434713140130043
1000.0,104000,0.4000000059604645,,,,,,,,,,,,
,104448,,82,988.19,51,0.8890000000000002,1259,,,,,,,
1000.0,105000,0.4000000059604645,,,,,,51,0.0009361577323943493,0.8515597283840179,0.001,0.005979601293802261,1.0,0.048173487186431885
1000.0,106000,0.4000000059604645,,,,,,,,,,,,
,106496,,82,982.36,52,0.904,1283,,,,,,,
1000.0,107000,0.4000000059604645,,,,,,52,0.0006737680098012789,0.896072082221508,0.001,0.005433386657387018,1.0,0.045361023396253586
1000.0,108000,0.4000000059604645,,,,,,,,,,,,
,108544,,82,989.84,53,0.9120000000000001,1308,,,,,,,
1000.0,109000,0.5000000074505806,,,,,,53,0.0005904981913772645,0.6395696103572845,0.001,0.005176983308047056,1.0,0.046476271003484726
1000.0,110000,0.5000000074505806,,,,,,,,,,,,
,110592,,83,977.19,54,0.9230000000000002,1332,,,,,,,
1000.0,111000,0.5000000074505806,,,,,,54,0.0008443779390290729,0.7905857264995575,0.001,0.004229929763823748,1.0,0.04784779995679855
1000.0,112000,0.5000000074505806,,,,,,,,,,,,
,112640,,83,974.51,55,0.936,1356,,,,,,,
1000.0,113000,0.5000000074505806,,,,,,55,0.0006532616180265904,0.8326737731695175,0.001,0.006020198110491037,1.0,0.04571213573217392
1000.0,114000,0.5000000074505806,,,,,,,,,,,,
,114688,,83,961.72,56,0.9470000000000003,1380,,,,,,,
1000.0,115000,0.4000000059604645,,,,,,56,0.0010533880829825648,0.7771228104829788,0.001,0.004974319599568844,1.0,0.05399024114012718
1000.0,116000,0.4000000059604645,,,,,,,,,,,,
,116736,,83,955.74,57,0.9650000000000002,1405,,,,,,,
1000.0,117000,0.5000000074505806,,,,,,57,0.0007680086098844185,0.9034291431307793,0.001,0.005951493978500366,1.0,0.047718439251184464
1000.0,118000,0.5000000074505806,,,,,,,,,,,,
,118784,,83,946.96,58,0.9840000000000003,1429,,,,,,,
1000.0,119000,0.5000000074505806,,,,,,58,0.0018595739420561586,0.7626791000366211,0.001,0.005201701074838638,1.0,0.05700182914733887
1000.0,120000,0.5000000074505806,,,,,,,,,,,,
,120832,,83,926.33,59,1.0010000000000003,1453,,,,,,,
1000.0,121000,0.5000000074505806,,,,,,59,0.0015939364035148173,0.7897837311029434,0.001,0.006429540924727917,1.0,0.041170332580804825
1000.0,122000,0.5000000074505806,,,,,,,,,,,,
,122880,,83,917.51,60,1.0090000000000001,1478,,,,,,,
1000.0,123000,0.5000000074505806,,,,,,60,0.0009241194627975346,0.8506786525249481,0.001,0.005710040219128132,1.0,0.0453982800245285
1000.0,124000,0.5000000074505806,,,,,,,,,,,,
,124928,,83,888.21,61,1.0300000000000002,1502,,,,,,,
1000.0,125000,0.5000000074505806,,,,,,61,0.0012865223527114722,0.851529985666275,0.001,0.006487380713224411,1.0,0.04751919209957123
1000.0,126000,0.5000000074505806,,,,,,,,,,,,
,126976,,83,868.04,62,1.0510000000000002,1526,,,,,,,
1000.0,127000,0.4000000059604645,,,,,,62,0.0016356040216123802,0.8096343725919724,0.001,0.0050832550041377544,1.0,0.04572012275457382
1000.0,128000,0.4000000059604645,,,,,,,,,,,,
1000.0,129000,0.4000000059604645,,,,,,,,,,,,
,129024,,82,841.84,63,1.0690000000000004,1561,,,,,,,
1000.0,130000,0.5000000074505806,,,,,,63,0.001307454083871562,0.867186650633812,0.001,0.005489669740200043,1.0,0.03898787498474121
1000.0,131000,0.5000000074505806,,,,,,,,,,,,
,131072,,82,836.32,64,1.0840000000000003,1585,,,,,,,
1000.0,132000,0.5000000074505806,,,,,,64,0.0019169863093338791,0.7260400056838989,0.001,0.00639869412407279,1.0,0.038505155593156815
1000.0,133000,0.5000000074505806,,,,,,,,,,,,
,133120,,82,818.49,65,1.099,1609,,,,,,,
1000.0,134000,0.5000000074505806,,,,,,65,0.0013006860228415463,0.7894398421049118,0.001,0.0050725750625133514,1.0,0.04424367845058441
1000.0,135000,0.5000000074505806,,,,,,,,,,,,
,135168,,82,803.35,66,1.117,1634,,,,,,,
1000.0,136000,0.5000000074505806,,,,,,66,0.0010769558874017093,0.8357417285442352,0.001,0.00543095450848341,1.0,0.06017249822616577
1000.0,137000,0.5000000074505806,,,,,,,,,,,,
,137216,,82,775.15,67,1.1280000000000001,1658,,,,,,,
1000.0,138000,0.6000000089406967,,,,,,67,0.001651036416842544,0.8621896356344223,0.001,0.006398764438927174,1.0,0.03714657202363014
1000.0,139000,0.6000000089406967,,,,,,,,,,,,
,139264,,82,758.43,68,1.1350000000000002,1682,,,,,,,
1000.0,140000,0.5000000074505806,,,,,,68,0.0016098030628199922,0.6733769774436951,0.001,0.00512746162712574,1.0,0.039498817175626755
1000.0,141000,0.5000000074505806,,,,,,,,,,,,
,141312,,82,731.7,69,1.1500000000000001,1706,,,,,,,
1000.0,142000,0.5000000074505806,,,,,,69,0.0014309503179902095,0.839570477604866,0.001,0.006177161354571581,1.0,0.035665057599544525
1000.0,143000,0.5000000074505806,,,,,,,,,,,,
,143360,,82,712.7,70,1.169,1731,,,,,,,
1000.0,144000,0.5000000074505806,,,,,,70,0.0019281784401755432,0.787439689040184,0.001,0.006603606976568699,1.0,0.028713542968034744
1000.0,145000,0.5000000074505806,,,,,,,,,,,,
,145408,,82,691.3,71,1.179,1755,,,,,,,
1000.0,146000,0.5000000074505806,,,,,,71,0.0010484264439583058,0.8563195466995239,0.001,0.006442999932914972,1.0,0.03782067447900772
1000.0,147000,0.5000000074505806,,,,,,,,,,,,
,147456,,82,687.36,72,1.1870000000000003,1779,,,,,,,
1000.0,148000,0.5000000074505806,,,,,,72,0.002079010073430254,0.7505102902650833,0.001,0.006890351418405771,1.0,0.03055066242814064
1000.0,149000,0.5000000074505806,,,,,,,,,,,,
,149504,,82,643.07,73,1.2060000000000002,1804,,,,,,,
1000.0,150000,0.5000000074505806,,,,,,73,0.0022963206716667627,0.8190514147281647,0.001,0.007480534724891186,1.0,0.03634173423051834
1000.0,151000,0.5000000074505806,,,,,,,,,,,,
,151552,,82,632.2,74,1.224,1828,,,,,,,
1000.0,152000,0.5000000074505806,,,,,,74,0.0023230110531585525,0.7564442902803421,0.001,0.005743071902543306,1.0,0.02829863876104355
1000.0,153000,0.5000000074505806,,,,,,,,,,,,
,153600,,82,572.56,75,1.2140000000000002,1852,,,,,,,
1000.0,154000,0.4000000059604645,,,,,,75,0.0010088497401739005,0.9113781228661537,0.001,0.005704816430807114,1.0,0.03867219388484955
1000.0,155000,0.4000000059604645,,,,,,,,,,,,
,155648,,82,531.84,76,1.1880000000000002,1877,,,,,,,
1000.0,156000,0.4000000059604645,,,,,,76,0.0015548413808573968,0.8996398746967316,0.001,0.0061847069300711155,1.0,0.04194778949022293
1000.0,157000,0.4000000059604645,,,,,,,,,,,,
,157696,,82,488.02,77,1.1860000000000002,1901,,,,,,,
1000.0,158000,0.5000000074505806,,,,,,77,0.002430234575876966,0.8260848224163055,0.001,0.0065068756230175495,1.0,0.0360722616314888
1000.0,159000,0.5000000074505806,,,,,,,,,,,,
,159744,,82,472.82,78,1.183,1925,,,,,,,
1000.0,160000,0.4000000059604645,,,,,,78,0.0012196145316920592,0.871274545788765,0.001,0.005795163568109274,1.0,0.059256233274936676
1000.0,161000,0.4000000059604645,,,,,,,,,,,,
,161792,,82,430.68,79,1.1580000000000004,1950,,,,,,,
1000.0,162000,0.4000000059604645,,,,,,79,0.0004892343826213619,0.9370708838105202,0.001,0.004778601694852114,1.0,0.050099972635507584
1000.0,163000,0.4000000059604645,,,,,,,,,,,,
,163840,,82,399.41,80,1.1440000000000003,1974,,,,,,,
1000.0,164000,0.4000000059604645,,,,,,80,0.001912620457369485,0.8852325454354286,0.001,0.00737607479095459,1.0,0.03081233613193035
1000.0,165000,0.4000000059604645,,,,,,,,,,,,
,165888,,82,389.78,81,1.1370000000000005,1998,,,,,,,
1000.0,166000,0.4000000059604645,,,,,,81,0.0026306243769795403,0.832980290055275,0.001,0.00796443596482277,1.0,0.03218679130077362
1000.0,167000,0.4000000059604645,,,,,,,,,,,,
,167936,,83,355.37,82,1.1120000000000005,2023,,,,,,,
1000.0,168000,0.4000000059604645,,,,,,82,0.0013441680577670923,0.9117863774299622,0.001,0.0064902110025286674,1.0,0.048802293837070465
1000.0,169000,0.4000000059604645,,,,,,,,,,,,
,169984,,83,323.25,83,1.0920000000000005,2047,,,,,,,
1000.0,170000,0.4000000059604645,,,,,,83,0.002302851348213153,0.9009641259908676,0.001,0.005940989125519991,1.0,0.03405104577541351
1000.0,171000,0.4000000059604645,,,,,,,,,,,,
1000.0,172000,0.4000000059604645,,,,,,,,,,,,
,172032,,82,308.42,84,1.0830000000000004,2081,,,,,,,
1000.0,173000,0.5000000074505806,,,,,,84,0.0042608932191797065,0.7699265033006668,0.001,0.006431167013943195,1.0,0.03289075568318367
1000.0,174000,0.5000000074505806,,,,,,,,,,,,
,174080,,82,295.29,85,1.0800000000000003,2105,,,,,,,
1000.0,175000,0.5000000074505806,,,,,,85,0.003057835348408844,0.8354622423648834,0.001,0.005998235195875168,1.0,0.03448585420846939
1000.0,176000,0.5000000074505806,,,,,,,,,,,,
,176128,,82,272.08,86,1.0680000000000003,2130,,,,,,,
1000.0,177000,0.4000000059604645,,,,,,86,0.002013631969657581,0.8759840354323387,0.001,0.006901582702994347,1.0,0.03210654482245445
1000.0,178000,0.4000000059604645,,,,,,,,,,,,
,178176,,82,258.26,87,1.0530000000000004,2154,,,,,,,
1000.0,179000,0.4000000059604645,,,,,,87,0.003974330009077676,0.7926092594861984,0.001,0.006788565777242184,1.0,0.03225695341825485
1000.0,180000,0.4000000059604645,,,,,,,,,,,,
,180224,,82,267.7,88,1.0640000000000003,2178,,,,,,,
1000.0,181000,0.800000011920929,,,,,,88,0.0033964454817578373,0.8176243454217911,0.001,0.00839146040380001,1.0,0.021915340796113014
1000.0,182000,0.800000011920929,,,,,,,,,,,,
,182272,,82,260.26,89,1.0650000000000004,2203,,,,,,,
1000.0,183000,0.800000011920929,,,,,,89,0.003558013391375425,0.8200985938310623,0.001,0.007849371060729027,1.0,0.02518337406218052
1000.0,184000,0.800000011920929,,,,,,,,,,,,
,184320,,82,262.38,90,1.0740000000000003,2227,,,,,,,
1000.0,185000,0.800000011920929,,,,,,90,0.0032717600084652076,0.8045878559350967,0.001,0.007736228872090578,1.0,0.020058203488588333
1000.0,186000,0.800000011920929,,,,,,,,,,,,
,186368,,82,255.14,91,1.0790000000000002,2251,,,,,,,
1000.0,187000,0.800000011920929,,,,,,91,0.003076443149802799,0.8046704828739166,0.001,0.005218532867729664,1.0,0.03580112010240555
1000.0,188000,0.800000011920929,,,,,,,,,,,,
,188416,,82,253.68,92,1.0810000000000002,2276,,,,,,,
1000.0,189000,0.4000000059604645,,,,,,92,0.0036896601850457955,0.7896615713834763,0.001,0.005511467345058918,1.0,0.04292838275432587
1000.0,190000,0.4000000059604645,,,,,,,,,,,,
,190464,,82,248.66,93,1.0820000000000003,2300,,,,,,,
1000.0,191000,0.4000000059604645,,,,,,93,0.0037405758168461032,0.8107035905122757,0.001,0.006358325015753508,1.0,0.020266836509108543
1000.0,192000,0.4000000059604645,,,,,,,,,,,,
,192512,,82,235.94,94,1.0760000000000003,2324,,,,,,,
1000.0,193000,0.4000000059604645,,,,,,94,0.002791862759841024,0.895606741309166,0.001,0.006886946968734264,1.0,0.03315519541501999
1000.0,194000,0.4000000059604645,,,,,,,,,,,,
,194560,,82,243.45,95,1.0860000000000003,2349,,,,,,,
1000.0,195000,0.4000000059604645,,,,,,95,0.004439550448387309,0.7525288313627243,0.001,0.008260320872068405,1.0,0.019525563344359398
1000.0,196000,0.4000000059604645,,,,,,,,,,,,
,196608,,82,229.38,96,1.0690000000000004,2373,,,,,,,
1000.0,197000,0.4000000059604645,,,,,,96,0.002495795626691688,0.8902027979493141,0.001,0.007060231175273657,1.0,0.03461875766515732
1000.0,198000,0.4000000059604645,,,,,,,,,,,,
,198656,,82,234.26,97,1.0770000000000004,2397,,,,,,,
1000.0,199000,0.4000000059604645,,,,,,97,0.003983261769644741,0.8000938147306442,0.001,0.008133834227919579,1.0,0.018678836524486542
1000.0,200000,0.4000000059604645,,,,,,,,,,,,
,200704,,82,243.6,98,1.0790000000000004,2422,,,,,,,
1000.0,201000,0.4000000059604645,,,,,,98,0.002159146917347243,0.8457432836294174,0.001,0.005901224911212921,1.0,0.042943425476551056
1000.0,202000,0.4000000059604645,,,,,,,,,,,,
,202752,,82,237.88,99,1.0760000000000003,2446,,,,,,,
1000.0,203000,0.4000000059604645,,,,,,99,0.002772924882992811,0.8728506863117218,0.001,0.006688675843179226,1.0,0.03267638012766838
1000.0,204000,0.4000000059604645,,,,,,,,,,,,
,204800,,82,234.56,100,1.0660000000000003,2470,,,,,,,
1000.0,205000,0.4000000059604645,,,,,,100,0.002310356413727277,0.837005004286766,0.001,0.00625992938876152,1.0,0.03998424857854843
1000.0,206000,0.4000000059604645,,,,,,,,,,,,
,206848,,82,221.76,101,1.0570000000000004,2495,,,,,,,
1000.0,207000,0.4000000059604645,,,,,,101,0.004079876958348905,0.7918421030044556,0.001,0.007184875197708607,1.0,0.031044062227010727
1000.0,208000,0.4000000059604645,,,,,,,,,,,,
,208896,,82,223.69,102,1.0570000000000004,2519,,,,,,,
1000.0,209000,0.5000000074505806,,,,,,102,0.0038866749822773273,0.756045937538147,0.001,0.006082295440137386,1.0,0.022181084379553795
1000.0,210000,0.5000000074505806,,,,,,,,,,,,
,210944,,82,223.62,103,1.0580000000000003,2543,,,,,,,
1000.0,211000,0.5000000074505806,,,,,,103,0.003682884865884262,0.8192254453897476,0.001,0.008554050698876381,1.0,0.025272171944379807
1000.0,212000,0.5000000074505806,,,,,,,,,,,,
,212992,,82,226.92,104,1.0580000000000003,2567,,,,,,,
1000.0,213000,0.5000000074505806,,,,,,104,0.003845726758299861,0.7846457213163376,0.001,0.008916904218494892,1.0,0.020485814660787582
1000.0,214000,0.5000000074505806,,,,,,,,,,,,
1000.0,215000,0.5000000074505806,,,,,,,,,,,,
,215040,,82,231.7,105,1.0660000000000003,2602,,,,,,,
1000.0,216000,0.5000000074505806,,,,,,105,0.005144928177287511,0.7246587872505188,0.001,0.009809200651943684,1.0,0.026135656982660294
1000.0,217000,0.5000000074505806,,,,,,,,,,,,
,217088,,82,244.15,106,1.0780000000000003,2626,,,,,,,
1000.0,218000,0.5000000074505806,,,,,,106,0.0034251775161465046,0.7427113354206085,0.001,0.008830532431602478,1.0,0.01830195263028145
1000.0,219000,0.5000000074505806,,,,,,,,,,,,
,219136,,82,259.74,107,1.0940000000000003,2650,,,,,,,
1000.0,220000,0.5000000074505806,,,,,,107,0.003768018542905338,0.7384498715400696,0.001,0.008909029886126518,1.0,0.017065919935703278
1000.0,221000,0.5000000074505806,,,,,,,,,,,,
,221184,,82,258.21,108,1.0940000000000003,2675,,,,,,,
1000.0,222000,0.5000000074505806,,,,,,108,0.003869177606611629,0.6792696714401245,0.001,0.006275297608226538,1.0,0.013259712606668472
1000.0,223000,0.5000000074505806,,,,,,,,,,,,
