eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss
50.0,17000,0.10000000149011612,,,,,,80,-0.011317258700728416,0.0016571135718550067,0.4501408338546753,0.0003,0.172265625,0.2,-0.019030247794580644,0.015336538,-4.952279740571976
50.0,18000,0.10000000149011612,,,,,,,,,,,,,,,
,18432,,19,49.99,9,0.17300000000000001,927,,,,,,,,,,
50.0,19000,0.10000000149011612,,,,,,90,-0.03970404341816902,0.001531340411384008,0.44938063621520996,0.0003,0.1595703125,0.2,-0.017792986845597623,0.0124798585,-4.8837050825357435
50.0,20000,0.10000000149011612,,,,,,,,,,,,,,,
,20480,,19,50.0,10,0.17600000000000002,1030,,,,,,,,,,
50.0,21000,0.10000000149011612,,,,,,100,-0.03708962723612785,0.0012674481751673739,0.5558792054653168,0.0003,0.14765625,0.2,-0.01613811661663931,0.01183304,-4.849406863749027
50.0,22000,0.10000000149011612,,,,,,,,,,,,,,,
,22528,,19,50.0,11,0.20200000000000004,1134,,,,,,,,,,
50.0,23000,0.10000000149011612,,,,,,110,-0.008331110700964928,0.0014868879026835203,0.5645684003829956,0.0003,0.183544921875,0.2,-0.021670758514665066,0.016223103,-4.785858742892742
50.0,24000,0.10000000149011612,,,,,,,,,,,,,,,
,24576,,19,50.0,12,0.20600000000000004,1237,,,,,,,,,,
50.0,25000,0.10000000149011612,,,,,,120,-0.03095017746090889,0.0013449793694235268,0.6426973342895508,0.0003,0.158740234375,0.2,-0.017253882059594616,0.01304757,-4.744971083104611
50.0,26000,0.10000000149011612,,,,,,,,,,,,,,,
,26624,,19,49.86,13,0.23800000000000002,1340,,,,,,,,,,
50.0,27000,0.10000000149011612,,,,,,130,-0.049672000110149384,0.0013673081575689139,0.6585257649421692,0.0003,0.18935546875,0.2,-0.02064691161212977,0.016448174,-4.730626894533634
50.0,28000,0.10000000149011612,,,,,,,,,,,,,,,
,28672,,19,48.24,14,0.275,1443,,,,,,,,,,
50.0,29000,0.10000000149011612,,,,,,140,-0.031052138656377792,0.0016889132928554317,0.6892024576663971,0.0003,0.16845703125,0.2,-0.020728226291248576,0.0119780535,-4.6465963393449785
50.0,30000,0.10000000149011612,,,,,,,,,,,,,,,
,30720,,19,47.07,15,0.29399999999999993,1545,,,,,,,,,,
50.0,31000,0.30000000447034836,,,,,,150,-0.00556130800396204,0.001846408397977939,0.6932002007961273,0.0003,0.16923828125,0.2,-0.019622550089843573,0.013192833,-4.5555967971682545
50.0,32000,0.30000000447034836,,,,,,,,,,,,,,,
,32768,,19,47.13,16,0.299,1648,,,,,,,,,,
50.0,33000,0.0,,,,,,160,-0.02446172386407852,0.0015456066395927337,0.7703620791435242,0.0003,0.18408203125,0.2,-0.02012204469065182,0.013059302,-4.579154914617538
50.0,34000,0.0,,,,,,,,,,,,,,,
,34816,,19,44.79,17,0.321,1751,,,,,,,,,,
50.0,35000,0.0,,,,,,170,-0.011519843712449074,0.0016359714329155395,0.7705866098403931,0.0003,0.179736328125,0.2,-0.02220947223249823,0.014299971,-4.424552166461945
50.0,36000,0.0,,,,,,,,,,,,,,,
,36864,,19,42.97,18,0.3289999999999999,1853,,,,,,,,,,
50.0,37000,0.0,,,,,,180,-0.040425099432468414,0.001243145864646067,0.8403214067220688,0.0003,0.201416015625,0.2,-0.0207364877773216,0.016783075,-4.3865296870470045
50.0,38000,0.0,,,,,,,,,,,,,,,
,38912,,19,41.14,19,0.34599999999999986,1955,,,,,,,,,,
4.0,39000,0.4000000059604645,,,,,,190,-0.0076673892326653,0.0012342460146101074,0.8649655729532242,0.0003,0.216357421875,0.2,-0.02341895972203929,0.01515524,-4.200093004107475
4.0,40000,0.4000000059604645,,,,,,,,,,,,,,,
,40960,,20,37.79,20,0.3609999999999999,2038,,,,,,,,,,
4.0,41000,0.4000000059604645,,,,,,200,-0.036826565861701965,0.001030638085649116,0.8520376086235046,0.0003,0.25859375,0.2,-0.028710394754307346,0.017992046,-4.1550661221146585
4.0,42000,0.4000000059604645,,,,,,,,,,,,,,,
4.0,43000,0.4000000059604645,,,,,,,,,,,,,,,
,43008,,20,31.65,21,0.38699999999999996,2121,,,,,,,,,,
4.0,44000,0.4000000059604645,,,,,,210,-0.0570765845477581,0.0007949232572173059,0.9163616225123405,0.0003,0.255078125,0.2,-0.027473319618729876,0.017354876,-3.956038773804903
4.0,45000,0.4000000059604645,,,,,,,,,,,,,,,
,45056,,20,23.82,22,0.39699999999999996,2202,,,,,,,,,,
4.0,46000,0.4000000059604645,,,,,,220,-0.04392772912979126,0.0006875356786622433,0.9252859205007553,0.0003,0.309033203125,0.2,-0.03212019290949684,0.023432259,-3.7977746821939946
4.0,47000,0.4000000059604645,,,,,,,,,,,,,,,
,47104,,20,19.01,23,0.39599999999999996,2283,,,,,,,,,,
4.0,48000,0.4000000059604645,,,,,,230,-0.0012934999540448189,0.00040943904359664885,0.943567294627428,0.0003,0.242578125,0.2,-0.02596709132194519,0.027808119,-3.621772086620331
4.0,49000,0.4000000059604645,,,,,,,,,,,,,,,
,49152,,20,16.68,24,0.40199999999999997,2363,,,,,,,,,,
4.0,50000,0.4000000059604645,,,,,,240,-0.06307923793792725,0.00043416475236881526,0.9663094617426395,0.0003,0.33837890625,0.2,-0.03059360101178754,0.022254162,-3.3731035687029363
4.0,51000,0.4000000059604645,,,,,,,,,,,,,,,
,51200,,20,13.71,25,0.4019999999999999,2442,,,,,,,,,,
4.0,52000,0.4000000059604645,,,,,,250,-0.0532270222902298,0.00045477559983737593,0.9678551889955997,0.0003,0.32314453125,0.2,-0.030019815516425297,0.025323369,-3.1560706831514835
4.0,53000,0.4000000059604645,,,,,,,,,,,,,,,
,53248,,21,11.26,26,0.40099999999999997,2519,,,,,,,,,,
4.0,54000,0.4000000059604645,,,,,,260,-0.03649727255105972,0.0003241002330014453,0.9767823647707701,0.0003,0.3029296875,0.2,-0.031694446894107386,0.025112301,-2.6689575679600237
4.0,55000,0.4000000059604645,,,,,,,,,,,,,,,
,55296,,21,8.58,27,0.3999999999999999,2595,,,,,,,,,,
4.0,56000,0.4000000059604645,,,,,,270,-0.09284660220146179,0.00024048230186792807,0.9832087680697441,0.0003,0.3595703125,0.2,-0.04219258585362695,0.035941336,-2.4000257797539235
4.0,57000,0.4000000059604645,,,,,,,,,,,,,,,
,57344,,21,8.18,28,0.3999999999999999,2671,,,,,,,,,,
4.0,58000,0.4000000059604645,,,,,,280,-0.009902696125209332,0.0002552612474985949,0.974748719483614,0.0003,0.34951171875,0.2,-0.03260476840659976,0.06499246,-2.2531970378011463
4.0,59000,0.4000000059604645,,,,,,,,,,,,,,,
,59392,,21,7.82,29,0.40299999999999997,2746,,,,,,,,,,
4.0,60000,0.4000000059604645,,,,,,290,-0.047622229903936386,0.00025851610991765026,0.9786969367414713,0.0003,0.323828125,0.2,-0.024793854806921443,0.042477913,-2.0248263772577046
4.0,61000,0.4000000059604645,,,,,,,,,,,,,,,
,61440,,21,6.05,30,0.3999999999999999,2819,,,,,,,,,,
4.0,62000,0.4000000059604645,,,,,,300,-0.07494203746318817,0.00018715631942711752,0.9881328660994768,0.0003,0.457177734375,0.2,-0.04696931298240088,0.09681622,-1.4241671670228242
4.0,63000,0.4000000059604645,,,,,,,,,,,,,,,
,63488,,21,5.38,31,0.4019999999999999,2890,,,,,,,,,,
4.0,64000,0.4000000059604645,,,,,,310,0.007674953434616327,9.379554049360195e-05,0.9912198884412646,0.0003,0.30888671875,0.2,-0.03577289087697864,0.06357914,-1.0408370789140462
4.0,65000,0.4000000059604645,,,,,,,,,,,,,,,
,65536,,22,5.51,32,0.40299999999999997,2960,,,,,,,,,,
4.0,66000,0.4000000059604645,,,,,,320,-0.08459106087684631,0.00020040709528785784,0.9858272094279528,0.0003,0.51396484375,0.2,-0.06825064801960253,0.02981809,-0.7968842240050436
4.0,67000,0.4000000059604645,,,,,,,,,,,,,,,
,67584,,22,4.75,33,0.3999999999999999,3029,,,,,,,,,,
4.0,68000,0.4000000059604645,,,,,,330,-0.05997829511761665,8.933651152389643e-05,0.9924294967204332,0.0003,0.291357421875,0.2,-0.03782865943503566,0.032466747,-0.546154697984457
4.0,69000,0.4000000059604645,,,,,,,,,,,,,,,
,69632,,22,4.43,34,0.3999999999999999,3097,,,,,,,,,,
4.0,70000,0.4000000059604645,,,,,,340,-0.027169302105903625,0.00020192952646524986,0.9840248972177505,0.0003,0.14716796875,0.2,-0.02285789102606941,0.057314485,-0.3337854627519846
4.0,71000,0.4000000059604645,,,,,,,,,,,,,,,
,71680,,22,4.13,35,0.3999999999999999,3164,,,,,,,,,,
4.0,72000,0.4000000059604645,,,,,,350,-0.07669585198163986,1.0751556124066752e-05,0.998986093676649,0.0003,0.06806640625,0.2,-0.02658648302895017,0.026794074,-0.2775665327440947
4.0,73000,0.4000000059604645,,,,,,,,,,,,,,,
,73728,,22,4.39,36,0.3999999999999999,3232,,,,,,,,,,
4.0,74000,0.4000000059604645,,,,,,360,-0.0449385792016983,0.0003502608399719165,0.9764483515173197,0.0003,0.21484375,0.2,-0.029273728479165585,0.0425732,-0.29443237809464334
4.0,75000,0.4000000059604645,,,,,,,,,,,,,,,
,75776,,22,4.17,37,0.3999999999999999,3299,,,,,,,,,,
4.0,76000,0.4000000059604645,,,,,,370,-0.049957070499658585,0.00018180237959803948,0.9875588295981288,0.0003,0.05849609375,0.2,-0.017211495214723982,0.060935177,-0.18585297854151578
4.0,77000,0.4000000059604645,,,,,,,,,,,,,,,
,77824,,23,4.43,38,0.3999999999999999,3367,,,,,,,,,,
4.0,78000,0.4000000059604645,,,,,,380,-0.024321140721440315,6.629871684857847e-05,0.994717902969569,0.0003,0.3296875,0.2,-0.038973471254575995,0.018936504,-0.30368076185695825
4.0,79000,0.4000000059604645,,,,,,,,,,,,,,,
,79872,,23,4.69,39,0.3999999999999999,3435,,,,,,,,,,
4.0,80000,0.4000000059604645,,,,,,390,-0.062034912407398224,8.241693468598043e-05,0.9943331466056406,0.0003,0.41201171875,0.2,-0.06162636901717633,0.10804683,-0.19774952461011708
4.0,81000,0.4000000059604645,,,,,,,,,,,,,,,
,81920,,23,4.19,40,0.3999999999999999,3502,,,,,,,,,,
50.0,82000,0.30000000447034836,,,,,,400,-0.05968794599175453,0.00017301055528413657,0.9873739322647452,0.0003,0.091845703125,0.2,-0.02071336568624247,0.9739008,-0.23413597140461206
50.0,83000,0.30000000447034836,,,,,,,,,,,,,,,
,83968,,23,22.61,41,0.3699999999999999,3605,,,,,,,,,,
50.0,84000,0.30000000447034836,,,,,,410,-0.007479116320610046,0.0013893307759644813,0.7418971061706543,0.0003,0.076220703125,0.2,0.0017606535722734407,0.0034173322,-0.9276536727324128
50.0,85000,0.30000000447034836,,,,,,,,,,,,,,,
50.0,86000,0.30000000447034836,,,,,,,,,,,,,,,
,86016,,23,41.51,42,0.33699999999999974,3718,,,,,,,,,,
50.0,87000,0.30000000447034836,,,,,,420,-0.007899869233369827,0.0009541854103190417,0.7782668322324753,0.0003,0.090478515625,0.2,-0.002942866340163164,0.005950132,-0.8083592783659697
50.0,88000,0.30000000447034836,,,,,,,,,,,,,,,
,88064,,23,49.0,43,0.31899999999999995,3821,,,,,,,,,,
50.0,89000,0.30000000447034836,,,,,,430,-0.005133429542183876,0.000772610625449488,0.8181392699480057,0.0003,0.0546875,0.2,-0.0009185959715978242,0.0030231334,-0.7466347049921751
50.0,90000,0.30000000447034836,,,,,,,,,,,,,,,
,90112,,22,48.5,44,0.32099999999999995,3924,,,,,,,,,,
50.0,91000,0.30000000447034836,,,,,,440,0.0019534374587237835,0.0010898380005073705,0.7475186288356781,0.0003,0.0333984375,0.2,5.12226702994667e-05,0.0025263214,-0.7242913803085684
50.0,92000,0.30000000447034836,,,,,,,,,,,,,,,
,92160,,22,49.0,45,0.3239999999999999,4027,,,,,,,,,,
50.0,93000,0.30000000447034836,,,,,,450,0.014447198249399662,0.000781759160781803,0.8041996210813522,0.0003,0.04345703125,0.2,0.0004986332613043487,0.0044727647,-0.6755172019824386
50.0,94000,0.30000000447034836,,,,,,,,,,,,,,,
,94208,,22,49.59,46,0.32299999999999995,4130,,,,,,,,,,
50.0,95000,0.30000000447034836,,,,,,460,0.009072928689420223,0.0009278530595679512,0.7547942399978638,0.0003,0.03671875,0.2,0.0005635943962261081,0.0015085428,-0.6147008558735252
50.0,96000,0.30000000447034836,,,,,,,,,,,,,,,
,96256,,22,48.89,47,0.31899999999999995,4233,,,,,,,,,,
50.0,97000,0.30000000447034836,,,,,,470,0.0013166045537218451,0.00017066790142621356,0.9518953450024128,0.0003,0.02734375,0.2,0.00028840251179644837,0.00078771857,-0.625684898160398
50.0,98000,0.30000000447034836,,,,,,,,,,,,,,,
,98304,,22,49.2,48,0.31599999999999995,4336,,,,,,,,,,
50.0,99000,0.30000000447034836,,,,,,480,-0.0006358433747664094,0.0006179152088407136,0.8263579159975052,0.0003,0.0322265625,0.2,-0.0004228889825753868,0.002721042,-0.6310778988525272
50.0,100000,0.30000000447034836,,,,,,,,,,,,,,,
,100352,,22,49.16,49,0.32199999999999995,4439,,,,,,,,,,
