eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
50.0,21000,0.10000000149011612,,,,,,10,0.001643964313552715,0.31963151693344116,0.001,0.007712076883763075,1.0,0.031079422682523727
50.0,22000,0.10000000149011612,,,,,,,,,,,,
,22528,,20,50.0,11,0.17300000000000004,1123,,,,,,,
50.0,23000,0.20000000298023224,,,,,,11,0.0015381541452370584,0.5311821103096008,0.001,0.008381043560802937,1.0,0.03324201703071594
50.0,24000,0.20000000298023224,,,,,,,,,,,,
,24576,,20,50.0,12,0.185,1225,,,,,,,
50.0,25000,0.10000000149011612,,,,,,12,0.0015046374574012589,0.5251311957836151,0.001,0.007435872219502926,1.0,0.028272761031985283
50.0,26000,0.10000000149011612,,,,,,,,,,,,
,26624,,20,49.81,13,0.20800000000000002,1327,,,,,,,
50.0,27000,0.10000000149011612,,,,,,13,0.0021967844222672284,0.4445282816886902,0.001,0.007519787643104792,1.0,0.030904721468687057
50.0,28000,0.10000000149011612,,,,,,,,,,,,
,28672,,20,50.13,14,0.22399999999999998,1430,,,,,,,
50.0,29000,0.10000000149011612,,,,,,14,0.0016549466759897768,0.5815086662769318,0.001,0.007445153780281544,1.0,0.02964062988758087
50.0,30000,0.10000000149011612,,,,,,,,,,,,
,30720,,20,50.0,15,0.236,1532,,,,,,,
50.0,31000,0.10000000149011612,,,,,,15,0.0016003770790121053,0.6181961894035339,0.001,0.006720508448779583,1.0,0.031141018494963646
50.0,32000,0.10000000149011612,,,,,,,,,,,,
,32768,,20,49.33,16,0.23999999999999996,1634,,,,,,,
50.0,33000,0.10000000149011612,,,,,,16,0.0013615474250400438,0.758650153875351,0.001,0.007772151380777359,1.0,0.029581647366285324
50.0,34000,0.10000000149011612,,,,,,,,,,,,
,34816,,20,49.01,17,0.24599999999999997,1736,,,,,,,
50.0,35000,0.10000000149011612,,,,,,17,0.002006877354142489,0.6460498571395874,0.001,0.007871618494391441,1.0,0.03073173016309738
50.0,36000,0.10000000149011612,,,,,,,,,,,,
,36864,,20,47.45,18,0.273,1837,,,,,,,
50.0,37000,0.30000000447034836,,,,,,18,0.0022943480958929285,0.6079197824001312,0.001,0.008066237904131413,1.0,0.032549530267715454
50.0,38000,0.30000000447034836,,,,,,,,,,,,
,38912,,20,46.13,19,0.295,1939,,,,,,,
50.0,39000,0.30000000447034836,,,,,,19,0.0020035368004755584,0.685252457857132,0.001,0.008052739314734936,1.0,0.02974482625722885
50.0,40000,0.30000000447034836,,,,,,,,,,,,
,40960,,20,45.3,20,0.324,2040,,,,,,,
4.0,41000,0.4000000059604645,,,,,,20,0.0013922945403464838,0.8061303049325943,0.001,0.007933935150504112,1.0,0.03121279366314411
4.0,42000,0.4000000059604645,,,,,,,,,,,,
4.0,43000,0.4000000059604645,,,,,,,,,,,,
,43008,,20,43.08,21,0.3389999999999999,2124,,,,,,,
4.0,44000,0.4000000059604645,,,,,,21,0.002036361834325362,0.7543343305587769,0.001,0.0078568235039711,1.0,0.03122524358332157
4.0,45000,0.4000000059604645,,,,,,,,,,,,
,45056,,20,41.01,22,0.355,2206,,,,,,,
4.0,46000,0.4000000059604645,,,,,,22,0.0019307234215375502,0.7583333104848862,0.001,0.007305532228201628,1.0,0.029391445219516754
4.0,47000,0.4000000059604645,,,,,,,,,,,,
,47104,,20,38.82,23,0.36599999999999994,2288,,,,,,,
4.0,48000,0.4000000059604645,,,,,,23,0.0013508453743270366,0.8529043793678284,0.001,0.008109243586659431,1.0,0.02937278524041176
4.0,49000,0.4000000059604645,,,,,,,,,,,,
,49152,,20,36.87,24,0.3779999999999999,2369,,,,,,,
4.0,50000,0.4000000059604645,,,,,,24,0.0009498897770754411,0.8806512504816055,0.001,0.007722154259681702,1.0,0.029485899955034256
4.0,51000,0.4000000059604645,,,,,,,,,,,,
,51200,,20,31.13,25,0.39099999999999996,2451,,,,,,,
4.0,52000,0.4000000059604645,,,,,,25,0.0006549438941874542,0.9247124716639519,0.001,0.008638720028102398,1.0,0.034757889807224274
4.0,53000,0.4000000059604645,,,,,,,,,,,,
,53248,,21,28.17,26,0.39799999999999996,2531,,,,,,,
4.0,54000,0.4000000059604645,,,,,,26,0.0008324494101543678,0.9243030622601509,0.001,0.00731277372688055,1.0,0.030215531587600708
4.0,55000,0.4000000059604645,,,,,,,,,,,,
,55296,,21,26.54,27,0.39999999999999986,2612,,,,,,,
4.0,56000,0.4000000059604645,,,,,,27,0.000594157435807574,0.9449608214199543,0.001,0.007588567212224007,1.0,0.029951568692922592
4.0,57000,0.4000000059604645,,,,,,,,,,,,
,57344,,21,22.34,28,0.4,2692,,,,,,,
4.0,58000,0.4000000059604645,,,,,,28,0.0008630153180092748,0.9254637956619263,0.001,0.006538980640470982,1.0,0.03415144979953766
4.0,59000,0.4000000059604645,,,,,,,,,,,,
,59392,,21,20.71,29,0.4039999999999999,2772,,,,,,,
4.0,60000,0.4000000059604645,,,,,,29,0.00043190963574488703,0.9655972458422184,0.001,0.008799208328127861,1.0,0.027247605845332146
4.0,61000,0.4000000059604645,,,,,,,,,,,,
,61440,,21,17.75,30,0.405,2851,,,,,,,
4.0,62000,0.4000000059604645,,,,,,30,0.0007240541844112158,0.9446620121598244,0.001,0.008516468107700348,1.0,0.02944175899028778
4.0,63000,0.4000000059604645,,,,,,,,,,,,
,63488,,21,17.43,31,0.4049999999999999,2930,,,,,,,
4.0,64000,0.4000000059604645,,,,,,31,0.0006453694569245272,0.9451928026974201,0.001,0.008480729535222054,1.0,0.02205856703221798
4.0,65000,0.4000000059604645,,,,,,,,,,,,
,65536,,21,15.11,32,0.4019999999999999,3009,,,,,,,
4.0,66000,0.4000000059604645,,,,,,32,8.556895690503552e-05,0.990576745942235,0.001,0.007959060370922089,1.0,0.0367489829659462
4.0,67000,0.4000000059604645,,,,,,,,,,,,
,67584,,21,13.9,33,0.40299999999999997,3087,,,,,,,
4.0,68000,0.4000000059604645,,,,,,33,0.00041616537895379225,0.966013990342617,0.001,0.008831825107336044,1.0,0.02520950324833393
4.0,69000,0.4000000059604645,,,,,,,,,,,,
,69632,,21,13.32,34,0.40299999999999997,3165,,,,,,,
4.0,70000,0.4000000059604645,,,,,,34,0.00032500550706799914,0.9724145717918873,0.001,0.0073441630229353905,1.0,0.028714213520288467
4.0,71000,0.4000000059604645,,,,,,,,,,,,
,71680,,22,12.93,35,0.4019999999999999,3242,,,,,,,
4.0,72000,0.4000000059604645,,,,,,35,0.0002968873274198813,0.9768350906670094,0.001,0.008173558861017227,1.0,0.02194484882056713
4.0,73000,0.4000000059604645,,,,,,,,,,,,
,73728,,22,10.91,36,0.3999999999999999,3319,,,,,,,
4.0,74000,0.4000000059604645,,,,,,36,6.7342181046115e-05,0.9898780668154359,0.001,0.005662149284034967,1.0,0.04684346169233322
4.0,75000,0.4000000059604645,,,,,,,,,,,,
,75776,,22,10.75,37,0.40099999999999997,3396,,,,,,,
4.0,76000,0.4000000059604645,,,,,,37,0.00024032758306020697,0.9810455646365881,0.001,0.008096391335129738,1.0,0.02586161158978939
4.0,77000,0.4000000059604645,,,,,,,,,,,,
,77824,,22,10.35,38,0.40299999999999997,3472,,,,,,,
4.0,78000,0.4000000059604645,,,,,,38,0.00036879755426753034,0.970068572089076,0.001,0.008222008123993874,1.0,0.027612609788775444
4.0,79000,0.4000000059604645,,,,,,,,,,,,
,79872,,22,9.71,39,0.40299999999999997,3547,,,,,,,
4.0,80000,0.4000000059604645,,,,,,39,0.000341978873490234,0.9752463661134243,0.001,0.009758909232914448,1.0,0.03135814517736435
4.0,81000,0.4000000059604645,,,,,,,,,,,,
,81920,,22,8.68,40,0.3999999999999999,3622,,,,,,,
4.0,82000,0.4000000059604645,,,,,,40,0.00037985866583767347,0.9688086789101362,0.001,0.007615937851369381,1.0,0.018830738961696625
4.0,83000,0.4000000059604645,,,,,,,,,,,,
,83968,,22,8.64,41,0.3999999999999999,3697,,,,,,,
4.0,84000,0.4000000059604645,,,,,,41,0.00041180417390478395,0.9690656494349241,0.001,0.00933394581079483,1.0,0.022463466972112656
4.0,85000,0.4000000059604645,,,,,,,,,,,,
4.0,86000,0.4000000059604645,,,,,,,,,,,,
,86016,,22,8.62,42,0.3999999999999999,3772,,,,,,,
4.0,87000,0.4000000059604645,,,,,,42,0.00036142706708233165,0.972669567912817,0.001,0.007052129600197077,1.0,0.02622096799314022
4.0,88000,0.4000000059604645,,,,,,,,,,,,
,88064,,22,7.05,43,0.3999999999999999,3845,,,,,,,
4.0,89000,0.4000000059604645,,,,,,43,9.036641142188274e-05,0.9918501256033778,0.001,0.0071679772809147835,1.0,0.019582027569413185
4.0,90000,0.4000000059604645,,,,,,,,,,,,
,90112,,22,7.4,44,0.40299999999999997,3918,,,,,,,
4.0,91000,0.4000000059604645,,,,,,44,0.0004366573577044619,0.9687359742820263,0.001,0.007451246492564678,1.0,0.026286784559488297
4.0,92000,0.4000000059604645,,,,,,,,,,,,
,92160,,23,6.78,45,0.40099999999999997,3991,,,,,,,
4.0,93000,0.4000000059604645,,,,,,45,0.00013383393357457862,0.9866433348506689,0.001,0.00798951368778944,1.0,0.02845907025039196
4.0,94000,0.4000000059604645,,,,,,,,,,,,
,94208,,23,7.23,46,0.40299999999999997,4064,,,,,,,
4.0,95000,0.4000000059604645,,,,,,46,0.00046786670193341704,0.9644622951745987,0.001,0.008853723295032978,1.0,0.017980357632040977
4.0,96000,0.4000000059604645,,,,,,,,,,,,
,96256,,23,7.11,47,0.4019999999999999,4137,,,,,,,
4.0,97000,0.4000000059604645,,,,,,47,0.00026751364299570923,0.970270998775959,0.001,0.0051916055381298065,1.0,0.018674209713935852
4.0,98000,0.4000000059604645,,,,,,,,,,,,
,98304,,23,6.2,48,0.40299999999999997,4208,,,,,,,
4.0,99000,0.4000000059604645,,,,,,48,0.000264873504119123,0.9752277918159962,0.001,0.00845898874104023,1.0,0.024137023836374283
4.0,100000,0.4000000059604645,,,,,,,,,,,,
,100352,,23,6.48,49,0.3999999999999999,4280,,,,,,,
