eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
1000.0,1000,0.0,,,,,,,,,,,,
1000.0,2000,0.0,,,,,,,,,,,,
,2048,,84,835.0,1,0.75,24,,,,,,,
1000.0,3000,0.0,,,,,,1,0.019390607712557538,0.6739290654659271,0.001,0.005495857447385788,1.0,0.0469815693795681
1000.0,4000,0.0,,,,,,,,,,,,
,4096,,84,1000.0,2,0.85,48,,,,,,,
1000.0,5000,0.0,,,,,,2,0.006407651303743478,0.6363812685012817,0.001,0.005072814412415028,1.0,0.04141610488295555
1000.0,6000,0.0,,,,,,,,,,,,
,6144,,84,1000.0,3,0.7999999999999999,72,,,,,,,
1000.0,7000,0.0,,,,,,3,0.005609552787791472,0.7748846113681793,0.001,0.005008429288864136,1.0,0.03892669081687927
1000.0,8000,0.0,,,,,,,,,,,,
,8192,,84,1000.0,4,0.725,97,,,,,,,
1000.0,9000,0.0,,,,,,4,0.001217888917926757,0.8871823772788048,0.001,0.005595932714641094,1.0,0.04341811314225197
1000.0,10000,0.0,,,,,,,,,,,,
,10240,,84,1000.0,5,0.6799999999999999,121,,,,,,,
1000.0,11000,0.0,,,,,,5,0.0036489168072876056,0.8856227546930313,0.001,0.005211875308305025,1.0,0.04067506641149521
1000.0,12000,0.0,,,,,,,,,,,,
,12288,,84,1000.0,6,0.7000000000000001,145,,,,,,,
1000.0,13000,0.0,,,,,,6,0.004697319719707593,0.7987435907125473,0.001,0.005574870854616165,1.0,0.03974630683660507
1000.0,14000,0.0,,,,,,,,,,,,
,14336,,84,1000.0,7,0.6857142857142858,169,,,,,,,
1000.0,15000,0.0,,,,,,7,0.002881842691931524,0.6731143891811371,0.001,0.0047659436240792274,1.0,0.05790255218744278
1000.0,16000,0.0,,,,,,,,,,,,
,16384,,84,1000.0,8,0.6875,194,,,,,,,
1000.0,17000,0.0,,,,,,8,0.001139786962994549,0.7868574559688568,0.001,0.004836234264075756,1.0,0.05648692324757576
1000.0,18000,0.0,,,,,,,,,,,,
,18432,,84,1000.0,9,0.6666666666666666,218,,,,,,,
1000.0,19000,0.0,,,,,,9,0.0022557619930012153,0.7577244639396667,0.001,0.006243839394301176,1.0,0.040535442531108856
1000.0,20000,0.0,,,,,,,,,,,,
,20480,,84,1000.0,10,0.67,242,,,,,,,
1000.0,21000,0.0,,,,,,10,0.0010739824059783133,0.9028472900390625,0.001,0.004949268884956837,1.0,0.03918241709470749
1000.0,22000,0.0,,,,,,,,,,,,
,22528,,84,1000.0,11,0.6681818181818182,267,,,,,,,
1000.0,23000,0.0,,,,,,11,0.0016495407526235795,0.8509253710508347,0.001,0.006760083604604006,1.0,0.04082950949668884
1000.0,24000,0.0,,,,,,,,,,,,
,24576,,84,1000.0,12,0.6875,291,,,,,,,
1000.0,25000,0.0,,,,,,12,0.0019320949890243356,0.5953429043292999,0.001,0.004086969420313835,1.0,0.06396079063415527
1000.0,26000,0.0,,,,,,,,,,,,
,26624,,84,1000.0,13,0.6846153846153846,315,,,,,,,
1000.0,27000,0.0,,,,,,13,0.0030093334164121186,0.8747231513261795,0.001,0.005564066581428051,1.0,0.045196548104286194
1000.0,28000,0.0,,,,,,,,,,,,
,28672,,84,1000.0,14,0.6785714285714286,340,,,,,,,
1000.0,29000,0.10000000149011612,,,,,,14,0.000912690239965741,0.5155476629734039,0.001,0.0036505567841231823,1.0,0.049035511910915375
1000.0,30000,0.10000000149011612,,,,,,,,,,,,
,30720,,84,1000.0,15,0.6799999999999999,364,,,,,,,
1000.0,31000,0.10000000149011612,,,,,,15,0.0006104701482399832,0.8798052072525024,0.001,0.0056535908952355385,1.0,0.0466662272810936
1000.0,32000,0.10000000149011612,,,,,,,,,,,,
,32768,,84,1000.0,16,0.703125,388,,,,,,,
1000.0,33000,0.0,,,,,,16,0.0006669283193332376,0.8924361169338226,0.001,0.004464303143322468,1.0,0.055208057165145874
1000.0,34000,0.0,,,,,,,,,,,,
,34816,,84,996.6176470588235,17,0.711764705882353,413,,,,,,,
1000.0,35000,0.10000000149011612,,,,,,17,0.0004863731113800895,0.9121499806642532,0.001,0.005576138384640217,1.0,0.041551731526851654
1000.0,36000,0.10000000149011612,,,,,,,,,,,,
,36864,,84,1000.0,18,0.7166666666666667,437,,,,,,,
1000.0,37000,0.10000000149011612,,,,,,18,0.0009124382806476206,0.8818662464618683,0.001,0.00545978220179677,1.0,0.038344286382198334
1000.0,38000,0.10000000149011612,,,,,,,,,,,,
,38912,,84,997.3846153846154,19,0.717948717948718,461,,,,,,,
1000.0,39000,0.10000000149011612,,,,,,19,0.0013816246148053324,0.899876207113266,0.001,0.0050128307193517685,1.0,0.04132050275802612
1000.0,40000,0.10000000149011612,,,,,,,,,,,,
,40960,,84,1000.0,20,0.7224999999999999,485,,,,,,,
1000.0,41000,0.10000000149011612,,,,,,20,0.0010481985907972557,0.8560566455125809,0.001,0.005923925898969173,1.0,0.0387757271528244
1000.0,42000,0.10000000149011612,,,,,,,,,,,,
1000.0,43000,0.10000000149011612,,,,,,,,,,,,
,43008,,82,1000.0,21,0.7209302325581395,520,,,,,,,
1000.0,44000,0.0,,,,,,21,0.000826861398491019,0.8819901645183563,0.001,0.004623865243047476,1.0,0.048384297639131546
1000.0,45000,0.0,,,,,,,,,,,,
,45056,,82,1000.0,22,0.7333333333333333,544,,,,,,,
1000.0,46000,0.10000000149011612,,,,,,22,0.0006472874488281377,0.8350587785243988,0.001,0.0051942914724349976,1.0,0.054284557700157166
1000.0,47000,0.10000000149011612,,,,,,,,,,,,
,47104,,82,1000.0,23,0.7340425531914894,568,,,,,,,
1000.0,48000,0.10000000149011612,,,,,,23,0.0009744208676238486,0.9058955386281013,0.001,0.005454449914395809,1.0,0.039384059607982635
1000.0,49000,0.10000000149011612,,,,,,,,,,,,
,49152,,82,1000.0,24,0.7306122448979592,593,,,,,,,
1000.0,50000,0.0,,,,,,24,0.001205050385578943,0.8261186182498932,0.001,0.005187024362385273,1.0,0.04129212349653244
1000.0,51000,0.0,,,,,,,,,,,,
,51200,,82,997.3529411764706,25,0.7333333333333333,617,,,,,,,
1000.0,52000,0.10000000149011612,,,,,,25,0.0007584637183754239,0.8702572584152222,0.001,0.005453214980661869,1.0,0.04310672730207443
1000.0,53000,0.10000000149011612,,,,,,,,,,,,
,53248,,82,1000.0,26,0.7320754716981132,641,,,,,,,
1000.0,54000,0.0,,,,,,26,0.0013571558978583199,0.5765548050403595,0.001,0.005257295444607735,1.0,0.04551830515265465
1000.0,55000,0.0,,,,,,,,,,,,
,55296,,83,1000.0,27,0.7345454545454544,666,,,,,,,
1000.0,56000,0.0,,,,,,27,0.0005921273424974061,0.8020007759332657,0.001,0.004655236843973398,1.0,0.0621960312128067
1000.0,57000,0.0,,,,,,,,,,,,
,57344,,83,999.438596491228,28,0.7421052631578947,690,,,,,,,
1000.0,58000,0.0,,,,,,28,0.0012162392002210253,0.8113867342472076,0.001,0.005929064471274614,1.0,0.03636757284402847
1000.0,59000,0.0,,,,,,,,,,,,
,59392,,83,1000.0,29,0.7389830508474576,714,,,,,,,
1000.0,60000,0.0,,,,,,29,0.0009432220867893193,0.8181078135967255,0.001,0.005549751687794924,1.0,0.051912497729063034
1000.0,61000,0.0,,,,,,,,,,,,
