eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss
1000.0,50000,0.0,,,,,,240,-0.029097415506839752,0.0004582958261607928,0.8366668522357941,0.0003,0.2216796875,0.2,-0.026051701075630262,0.019743161,-6.231867913901806
1000.0,51000,0.0,,,,,,,,,,,,,,,
,51200,,79,1000.0,25,0.6921568627450981,641,,,,,,,,,,
1000.0,52000,0.0,,,,,,250,-0.03066350892186165,0.0008340582163327781,0.9036559462547302,0.0003,0.168359375,0.2,-0.024815732819843107,0.015723854,-6.262687416374684
1000.0,53000,0.0,,,,,,,,,,,,,,,
,53248,,79,1000.0,26,0.6905660377358492,667,,,,,,,,,,
1000.0,54000,0.0,,,,,,260,-0.058086615055799484,0.0003993514578723989,0.8898220360279083,0.0003,0.143408203125,0.2,-0.023798099288251252,0.013316343,-6.196334877610207
1000.0,55000,0.0,,,,,,,,,,,,,,,
,55296,,79,1000.0,27,0.6927272727272729,692,,,,,,,,,,
1000.0,56000,0.0,,,,,,270,-0.028939630836248398,0.0005100215108313933,0.923124685883522,0.0003,0.218359375,0.2,-0.029604919959092514,0.019832142,-6.2165255263447765
1000.0,57000,0.0,,,,,,,,,,,,,,,
,57344,,79,1000.0,28,0.6894736842105262,717,,,,,,,,,,
1000.0,58000,0.0,,,,,,280,-0.023596784099936485,0.0003904547053934948,0.911856584250927,0.0003,0.214892578125,0.2,-0.026411984796868637,0.020364758,-6.22790525406599
1000.0,59000,0.0,,,,,,,,,,,,,,,
,59392,,79,1000.0,29,0.6898305084745763,743,,,,,,,,,,
1000.0,60000,0.10000000149011612,,,,,,290,-0.017366355285048485,0.0018814795351318025,0.9054940119385719,0.0003,0.176611328125,0.2,-0.027422172142541966,0.01729507,-6.244469384849071
1000.0,61000,0.10000000149011612,,,,,,,,,,,,,,,
,61440,,79,1000.0,30,0.6901639344262297,768,,,,,,,,,,
1000.0,62000,0.10000000149011612,,,,,,300,-0.013070924207568169,0.0013464322800700757,0.849625363945961,0.0003,0.1578125,0.2,-0.02548580232396489,0.014016289,-6.212196078896523
1000.0,63000,0.10000000149011612,,,,,,,,,,,,,,,
,63488,,79,1000.0,31,0.6904761904761906,793,,,,,,,,,,
1000.0,64000,0.10000000149011612,,,,,,310,0.012453250586986542,0.0005703757881974525,0.8963634297251701,0.0003,0.183740234375,0.2,-0.020339899018290454,0.015792847,-6.213463611900806
1000.0,65000,0.10000000149011612,,,,,,,,,,,,,,,
,65536,,80,1000.0,32,0.6907692307692308,819,,,,,,,,,,
1000.0,66000,0.10000000149011612,,,,,,320,-0.028488507494330406,0.0003901004978729361,0.9392360225319862,0.0003,0.18125,0.2,-0.02505498840182554,0.015475154,-6.200197175145149
1000.0,67000,0.10000000149011612,,,,,,,,,,,,,,,
,67584,,80,1000.0,33,0.6910447761194031,844,,,,,,,,,,
1000.0,68000,0.0,,,,,,330,-0.034094445407390594,0.0012590223424922442,0.8978122547268867,0.0003,0.2068359375,0.2,-0.023917044053087012,0.018534143,-6.228172542154789
1000.0,69000,0.0,,,,,,,,,,,,,,,
,69632,,80,1000.0,34,0.691304347826087,869,,,,,,,,,,
1000.0,70000,0.0,,,,,,340,-0.032297126948833466,0.0006757739586191747,0.8000202924013138,0.0003,0.184619140625,0.2,-0.023350303077313582,0.01599126,-6.122906190156937
1000.0,71000,0.0,,,,,,,,,,,,,,,
,71680,,80,1000.0,35,0.6943661971830986,894,,,,,,,,,,
1000.0,72000,0.0,,,,,,350,-0.04935099184513092,0.0006899938252900029,0.8972094431519508,0.0003,0.205029296875,0.2,-0.029087827779585497,0.018591616,-6.119271089136601
1000.0,73000,0.0,,,,,,,,,,,,,,,
,73728,,80,1000.0,36,0.695890410958904,920,,,,,,,,,,
1000.0,74000,0.0,,,,,,360,-0.0017561089480295777,0.0010591508796551352,0.6603210866451263,0.0003,0.1966796875,0.2,-0.026644490647595376,0.016268766,-6.0800655514001845
1000.0,75000,0.0,,,,,,,,,,,,,,,
,75776,,80,996.9868421052631,37,0.6986842105263157,945,,,,,,,,,,
1000.0,76000,0.10000000149011612,,,,,,370,-0.039615657180547714,0.0003112422001322557,0.9367531165480614,0.0003,0.195751953125,0.2,-0.02707667906943243,0.017467603,-6.000956955552101
1000.0,77000,0.10000000149011612,,,,,,,,,,,,,,,
,77824,,80,1000.0,38,0.7025974025974026,970,,,,,,,,,,
1000.0,78000,0.10000000149011612,,,,,,380,-0.02708061784505844,0.0005328584880544441,0.9290018156170845,0.0003,0.19599609375,0.2,-0.02293786813679617,0.015947483,-6.159452855587006
1000.0,79000,0.10000000149011612,,,,,,,,,,,,,,,
,79872,,80,1000.0,39,0.7012658227848101,996,,,,,,,,,,
1000.0,80000,0.10000000149011612,,,,,,390,-0.0299109797924757,0.00022693987211823695,0.895262748003006,0.0003,0.171435546875,0.2,-0.021941607070039025,0.0154820625,-6.1377393960952755
1000.0,81000,0.10000000149011612,,,,,,,,,,,,,,,
,81920,,80,1000.0,40,0.7012345679012345,1021,,,,,,,,,,
1000.0,82000,0.10000000149011612,,,,,,400,-0.04672073945403099,0.00036074705126338814,0.8697540014982224,0.0003,0.162353515625,0.2,-0.02614384969638195,0.022431785,-5.937666967511177
1000.0,83000,0.10000000149011612,,,,,,,,,,,,,,,
,83968,,80,1000.0,41,0.7012048192771084,1046,,,,,,,,,,
1000.0,84000,0.10000000149011612,,,,,,410,-0.052413005381822586,0.0001853411686056461,0.9302192032337189,0.0003,0.15146484375,0.2,-0.01911706232349388,0.01301104,-5.874714277684689
1000.0,85000,0.10000000149011612,,,,,,,,,,,,,,,
1000.0,86000,0.10000000149011612,,,,,,,,,,,,,,,
,86016,,79,1000.0,42,0.7046511627906976,1082,,,,,,,,,,
1000.0,87000,0.20000000298023224,,,,,,420,-0.02653965912759304,0.000641262099748019,0.9220497533679008,0.0003,0.203466796875,0.2,-0.024366033711703493,0.017261667,-6.0299422159791
1000.0,88000,0.20000000298023224,,,,,,,,,,,,,,,
,88064,,79,1000.0,43,0.7034090909090909,1107,,,,,,,,,,
1000.0,89000,0.10000000149011612,,,,,,430,-0.0431644506752491,0.0006629161136515905,0.8300427198410034,0.0003,0.188232421875,0.2,-0.02837311790790409,0.018458541,-6.112875519692897
1000.0,90000,0.10000000149011612,,,,,,,,,,,,,,,
,90112,,79,998.2222222222222,44,0.7055555555555556,1132,,,,,,,,,,
1000.0,91000,0.10000000149011612,,,,,,440,-0.016585441306233406,0.000371115369398467,0.8878083601593971,0.0003,0.143505859375,0.2,-0.022410331934224814,0.01316196,-5.927725294232369
1000.0,92000,0.10000000149011612,,,,,,,,,,,,,,,
,92160,,79,998.1521739130435,45,0.7119565217391305,1158,,,,,,,,,,
1000.0,93000,0.10000000149011612,,,,,,450,-0.029653441160917282,0.000604956262441192,0.8610002845525742,0.0003,0.1951171875,0.2,-0.027425552369095385,0.022117084,-6.051484201848507
1000.0,94000,0.10000000149011612,,,,,,,,,,,,,,,
,94208,,79,1000.0,46,0.7180851063829787,1183,,,,,,,,,,
1000.0,95000,0.10000000149011612,,,,,,460,-0.058099936693906784,0.0006525259569571063,0.9155306741595268,0.0003,0.20341796875,0.2,-0.027825079613830895,0.018522872,-5.972126041352749
1000.0,96000,0.10000000149011612,,,,,,,,,,,,,,,
,96256,,79,1000.0,47,0.7166666666666668,1208,,,,,,,,,,
1000.0,97000,0.10000000149011612,,,,,,470,-0.05632168799638748,0.0002756433172294237,0.9266189932823181,0.0003,0.23017578125,0.2,-0.029213159793289378,0.023524279,-5.948318442702293
1000.0,98000,0.10000000149011612,,,,,,,,,,,,,,,
,98304,,79,1000.0,48,0.7173469387755104,1234,,,,,,,,,,
1000.0,99000,0.10000000149011612,,,,,,480,-0.014041951857507229,0.00024566485094510424,0.9258103221654892,0.0003,0.193017578125,0.2,-0.029695656936382875,0.017193489,-5.937976822257042
1000.0,100000,0.10000000149011612,,,,,,,,,,,,,,,
,100352,,79,996.84,49,0.7190000000000002,1259,,,,,,,,,,
1000.0,101000,0.10000000149011612,,,,,,490,-0.02080090343952179,0.0008287903898462901,0.902543380856514,0.0003,0.26171875,0.2,-0.02505042833799962,0.018203855,-5.9275274813175205
1000.0,102000,0.10000000149011612,,,,,,,,,,,,,,,
,102400,,79,999.72,50,0.7290000000000002,1284,,,,,,,,,,
1000.0,103000,0.10000000149011612,,,,,,500,-0.045433953404426575,0.0005316564770282639,0.9389819167554379,0.0003,0.204638671875,0.2,-0.027521031501237303,0.01840027,-5.937973068654538
1000.0,104000,0.10000000149011612,,,,,,,,,,,,,,,
,104448,,79,1000.82,51,0.7290000000000001,1310,,,,,,,,,,
1000.0,105000,0.10000000149011612,,,,,,510,-0.021495889872312546,0.00048271139417011,0.9204137027263641,0.0003,0.225,0.2,-0.02687245813431218,0.01874035,-5.96446720212698
1000.0,106000,0.10000000149011612,,,,,,,,,,,,,,,
,106496,,79,1000.0,52,0.7269999999999999,1335,,,,,,,,,,
1000.0,107000,0.10000000149011612,,,,,,520,-0.03933476284146309,0.00036739319681373673,0.8857446387410164,0.0003,0.13291015625,0.2,-0.0191772668302292,0.012305519,-5.89420894831419
1000.0,108000,0.10000000149011612,,,,,,,,,,,,,,,
,108544,,79,1000.0,53,0.7299999999999999,1360,,,,,,,,,,
1000.0,109000,0.10000000149011612,,,,,,530,-0.018511278554797173,0.0006386166081028932,0.6340426504611969,0.0003,0.257275390625,0.2,-0.025676487336750143,0.024735626,-5.972181499004364
1000.0,110000,0.10000000149011612,,,,,,,,,,,,,,,
,110592,,79,1000.0,54,0.733,1385,,,,,,,,,,
1000.0,111000,0.10000000149011612,,,,,,540,-0.07269877940416336,0.000189799982194927,0.9039635434746742,0.0003,0.19375,0.2,-0.025884541394771077,0.020177517,-5.920443384349346
1000.0,112000,0.10000000149011612,,,,,,,,,,,,,,,
,112640,,79,1000.0,55,0.7360000000000001,1411,,,,,,,,,,
1000.0,113000,0.10000000149011612,,,,,,550,-0.07582993805408478,0.00020720033803058868,0.916226789355278,0.0003,0.236572265625,0.2,-0.02642951544257812,0.022832604,-5.806628489494324
1000.0,114000,0.10000000149011612,,,,,,,,,,,,,,,
,114688,,79,1000.0,56,0.7340000000000001,1436,,,,,,,,,,
1000.0,115000,0.10000000149011612,,,,,,560,-0.03193225711584091,0.00039990234342894836,0.9128154963254929,0.0003,0.21005859375,0.2,-0.02444159672013484,0.0181417,-5.761497734487056
1000.0,116000,0.10000000149011612,,,,,,,,,,,,,,,
,116736,,79,1000.0,57,0.7370000000000002,1461,,,,,,,,,,
1000.0,117000,0.10000000149011612,,,,,,570,-0.0337156318128109,0.00018209404796607487,0.9560590088367462,0.0003,0.21259765625,0.2,-0.0256127101223683,0.017787566,-5.708776235580444
1000.0,118000,0.10000000149011612,,,,,,,,,,,,,,,
,118784,,79,998.97,58,0.737,1487,,,,,,,,,,
1000.0,119000,0.10000000149011612,,,,,,580,-0.029936622828245163,0.0003780236359716582,0.938019834458828,0.0003,0.188818359375,0.2,-0.02243550040293485,0.02169379,-5.614836585521698
1000.0,120000,0.10000000149011612,,,,,,,,,,,,,,,
,120832,,79,1000.0,59,0.7420000000000002,1512,,,,,,,,,,
1000.0,121000,0.10000000149011612,,,,,,590,0.07124722748994827,0.00015165962177547953,0.9532419815659523,0.0003,0.18310546875,0.2,-0.02106843019137159,0.023326077,-5.610792019963265
1000.0,122000,0.10000000149011612,,,,,,,,,,,,,,,
,122880,,79,1002.6,60,0.74,1537,,,,,,,,,,
1000.0,123000,0.10000000149011612,,,,,,600,-0.050540417432785034,8.759286605197758e-05,0.9683823250234127,0.0003,0.2150390625,0.2,-0.023792950875940733,0.023995975,-5.538618426024914
1000.0,124000,0.10000000149011612,,,,,,,,,,,,,,,
,124928,,79,999.78,61,0.7370000000000002,1563,,,,,,,,,,
1000.0,125000,0.10000000149011612,,,,,,610,-0.05095198005437851,0.00028571198683948753,0.9373620823025703,0.0003,0.23642578125,0.2,-0.02317893968865974,0.0217091,-5.595527124404907
1000.0,126000,0.10000000149011612,,,,,,,,,,,,,,,
,126976,,79,999.43,62,0.7410000000000001,1588,,,,,,,,,,
1000.0,127000,0.10000000149011612,,,,,,620,-0.03007913939654827,0.0003432253463415691,0.8966608569025993,0.0003,0.192626953125,0.2,-0.026405067823361605,0.017177563,-5.491733540594578
1000.0,128000,0.10000000149011612,,,,,,,,,,,,,,,
1000.0,129000,0.10000000149011612,,,,,,,,,,,,,,,
,129024,,79,996.26,63,0.7510000000000001,1623,,,,,,,,,,
1000.0,130000,0.10000000149011612,,,,,,630,-0.027614034712314606,0.0008383096651414235,0.8930712789297104,0.0003,0.200341796875,0.2,-0.02581211236829404,0.017670266,-5.430459475517273
1000.0,131000,0.10000000149011612,,,,,,,,,,,,,,,
,131072,,79,1000.0,64,0.7609999999999999,1649,,,,,,,,,,
1000.0,132000,0.10000000149011612,,,,,,640,-0.06281300634145737,0.00030771897473869103,0.9527503401041031,0.0003,0.209228515625,0.2,-0.024309217298286966,0.01986641,-5.368933749198914
1000.0,133000,0.10000000149011612,,,,,,,,,,,,,,,
,133120,,79,998.26,65,0.7619999999999999,1674,,,,,,,,,,
1000.0,134000,0.10000000149011612,,,,,,650,0.003198777325451374,0.0004627907467011028,0.8870689198374748,0.0003,0.16484375,0.2,-0.026956921149394474,0.01969016,-5.46084817647934
1000.0,135000,0.10000000149011612,,,,,,,,,,,,,,,
,135168,,79,998.01,66,0.7799999999999998,1699,,,,,,,,,,
1000.0,136000,0.10000000149011612,,,,,,660,-0.018559034913778305,0.0015527308641594573,0.7947675436735153,0.0003,0.181787109375,0.2,-0.014433321679825894,0.016973253,-5.483423584699631
1000.0,137000,0.10000000149011612,,,,,,,,,,,,,,,
,137216,,79,1000.0,67,0.786,1725,,,,,,,,,,
1000.0,138000,0.30000000447034836,,,,,,670,-0.028739310801029205,0.0003368974184468243,0.8548638969659805,0.0003,0.229345703125,0.2,-0.017722903825051615,0.016468663,-5.616634130477905
1000.0,139000,0.30000000447034836,,,,,,,,,,,,,,,
,139264,,79,1000.0,68,0.791,1750,,,,,,,,,,
1000.0,140000,0.30000000447034836,,,,,,680,-0.04229350388050079,0.00010429208598452532,0.972346268594265,0.0003,0.179150390625,0.2,-0.028023761505028232,0.018093439,-5.452065305411816
1000.0,141000,0.30000000447034836,,,,,,,,,,,,,,,
,141312,,79,1000.0,69,0.801,1775,,,,,,,,,,
1000.0,142000,0.30000000447034836,,,,,,690,-0.02542620152235031,0.0009603574735592701,0.8576971143484116,0.0003,0.190673828125,0.2,-0.021640694394591264,0.01646172,-5.2657022953033445
1000.0,143000,0.30000000447034836,,,,,,,,,,,,,,,
,143360,,79,993.09,70,0.813,1801,,,,,,,,,,
1000.0,144000,0.30000000447034836,,,,,,700,-0.030418841168284416,0.0009017597281854251,0.8792035058140755,0.0003,0.165576171875,0.2,-0.017962103862373624,0.0136812115,-5.272363793849945
1000.0,145000,0.30000000447034836,,,,,,,,,,,,,,,
,145408,,79,1002.38,71,0.8200000000000002,1826,,,,,,,,,,
1000.0,146000,0.30000000447034836,,,,,,710,-0.03495481237769127,0.0012532093141544465,0.7494190037250519,0.0003,0.1501953125,0.2,-0.014479171956190839,0.012873851,-5.186469322443008
1000.0,147000,0.30000000447034836,,,,,,,,,,,,,,,
,147456,,79,992.49,72,0.8210000000000001,1851,,,,,,,,,,
1000.0,148000,0.30000000447034836,,,,,,720,-0.05580931156873703,0.0008017083889853893,0.8787326514720917,0.0003,0.18837890625,0.2,-0.02294173607369885,0.019096298,-5.102272139489651
1000.0,149000,0.30000000447034836,,,,,,,,,,,,,,,
,149504,,79,1000.0,73,0.8310000000000001,1877,,,,,,,,,,
1000.0,150000,0.30000000447034836,,,,,,730,-0.07822351157665253,0.0001989249560438111,0.9151930958032608,0.0003,0.214990234375,0.2,-0.019850907815271056,0.046974026,-5.265183173120022
1000.0,151000,0.30000000447034836,,,,,,,,,,,,,,,
,151552,,79,1000.0,74,0.8330000000000001,1902,,,,,,,,,,
1000.0,152000,0.30000000447034836,,,,,,740,-0.011999362148344517,0.0001783593971083519,0.9498612992465496,0.0003,0.189892578125,0.2,-0.02153226553928107,0.017306644,-5.084432996809483
1000.0,153000,0.30000000447034836,,,,,,,,,,,,,,,
,153600,,79,1000.0,75,0.836,1927,,,,,,,,,,
1000.0,154000,0.30000000447034836,,,,,,750,-0.02030267007648945,0.0001633302539403303,0.9373946562409401,0.0003,0.226416015625,0.2,-0.026223087159451097,0.019048028,-5.226544284820557
1000.0,155000,0.30000000447034836,,,,,,,,,,,,,,,
,155648,,79,984.94,76,0.8400000000000002,1953,,,,,,,,,,
1000.0,156000,0.30000000447034836,,,,,,760,-0.0521559901535511,0.0008153329348260741,0.8671659529209137,0.0003,0.165234375,0.2,-0.021951196354348213,0.015955644,-5.0461329281330105
1000.0,157000,0.30000000447034836,,,,,,,,,,,,,,,
,157696,,79,990.0,77,0.8500000000000003,1978,,,,,,,,,,
1000.0,158000,0.30000000447034836,,,,,,770,0.005720960441976786,0.00026168328231506165,0.8343189209699631,0.0003,0.1841796875,0.2,-0.0178796939086169,0.013840981,-4.774863961338997
1000.0,159000,0.30000000447034836,,,,,,,,,,,,,,,
,159744,,79,990.0,78,0.852,2003,,,,,,,,,,
1000.0,160000,0.30000000447034836,,,,,,780,-0.041754212230443954,0.0001857030069800203,0.8878037929534912,0.0003,0.152685546875,0.2,-0.01843602189910598,0.014117888,-5.373751458525658
1000.0,161000,0.30000000447034836,,,,,,,,,,,,,,,
,161792,,79,990.0,79,0.852,2028,,,,,,,,,,
1000.0,162000,0.30000000447034836,,,,,,790,0.0007026667008176446,9.351989442620833e-05,0.9703149814158678,0.0003,0.2154296875,0.2,-0.024909928283886985,0.021617316,-5.027780893445015
1000.0,163000,0.30000000447034836,,,,,,,,,,,,,,,
,163840,,79,982.74,80,0.857,2054,,,,,,,,,,
1000.0,164000,0.30000000447034836,,,,,,800,-0.02351948246359825,0.001834083209655546,0.8136769980192184,0.0003,0.219189453125,0.2,-0.014165436165058054,0.01676426,-4.959223371744156
1000.0,165000,0.30000000447034836,,,,,,,,,,,,,,,
,165888,,79,981.05,81,0.8680000000000001,2079,,,,,,,,,,
1000.0,166000,0.30000000447034836,,,,,,810,0.0409989096224308,0.00019926484144434654,0.9364442229270935,0.0003,0.243115234375,0.2,-0.024370145861757918,0.02196542,-5.070794765651226
1000.0,167000,0.30000000447034836,,,,,,,,,,,,,,,
,167936,,79,980.9,82,0.8780000000000001,2104,,,,,,,,,,
1000.0,168000,0.30000000447034836,,,,,,820,-0.05180513113737106,0.0009255971730908641,0.785200297832489,0.0003,0.190771484375,0.2,-0.019367099335067906,0.016859971,-5.359343802928924
1000.0,169000,0.30000000447034836,,,,,,,,,,,,,,,
,169984,,79,967.76,83,0.8890000000000002,2130,,,,,,,,,,
1000.0,170000,0.30000000447034836,,,,,,830,-0.005228167865425348,0.0022196552405603144,0.7755041867494583,0.0003,0.2208984375,0.2,-0.016478643167647532,0.019187985,-4.462799189984798
1000.0,171000,0.30000000447034836,,,,,,,,,,,,,,,
1000.0,172000,0.30000000447034836,,,,,,,,,,,,,,,
,172032,,79,930.0,84,0.9100000000000003,2165,,,,,,,,,,
1000.0,173000,0.30000000447034836,,,,,,840,-0.012849384918808937,0.0008667702829370683,0.7791909426450729,0.0003,0.172998046875,0.2,-0.01646581179811619,0.019320082,-4.611400532722473
1000.0,174000,0.30000000447034836,,,,,,,,,,,,,,,
,174080,,79,883.36,85,0.9290000000000002,2190,,,,,,,,,,
1000.0,175000,0.6000000089406967,,,,,,850,-0.019511865451931953,0.002770464495642955,0.8199781775474548,0.0003,0.230615234375,0.2,-0.020749449470895343,0.02089968,-4.354644231498241
1000.0,176000,0.6000000089406967,,,,,,,,,,,,,,,
,176128,,79,871.36,86,0.9500000000000003,2216,,,,,,,,,,
1000.0,177000,0.6000000089406967,,,,,,860,-0.03364326432347298,0.0027002436290331387,0.793233722448349,0.0003,0.179345703125,0.2,-0.016585993592161685,0.0152023295,-4.368636189401149
1000.0,178000,0.6000000089406967,,,,,,,,,,,,,,,
