eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
1000.0,62000,0.20000000298023224,,,,,,30,0.0006935080968105467,0.709262490272522,0.001,0.004845530726015568,1.0,0.05336874723434448
1000.0,63000,0.20000000298023224,,,,,,,,,,,,
,63488,,83,1000.0,31,0.7936507936507935,763,,,,,,,
1000.0,64000,0.20000000298023224,,,,,,31,0.0006631313403886452,0.8722544461488724,0.001,0.005469446536153555,1.0,0.04985266923904419
1000.0,65000,0.20000000298023224,,,,,,,,,,,,
,65536,,83,999.3692307692307,32,0.7938461538461539,787,,,,,,,
1000.0,66000,0.0,,,,,,32,0.000494641183740896,0.7025147676467896,0.001,0.004069341346621513,1.0,0.06412256509065628
1000.0,67000,0.0,,,,,,,,,,,,
,67584,,83,1000.0,33,0.7940298507462686,811,,,,,,,
1000.0,68000,0.0,,,,,,33,0.00036624996819227816,0.7396625578403473,0.001,0.003947779070585966,1.0,0.06591372936964035
1000.0,69000,0.0,,,,,,,,,,,,
,69632,,83,1000.0,34,0.7942028985507245,836,,,,,,,
1000.0,70000,0.20000000298023224,,,,,,34,0.0005922986234509154,0.7595427185297012,0.001,0.00436428003013134,1.0,0.056620389223098755
1000.0,71000,0.20000000298023224,,,,,,,,,,,,
,71680,,83,993.1111111111111,35,0.7972222222222222,860,,,,,,,
1000.0,72000,0.10000000149011612,,,,,,35,0.0008560286785723292,0.8209632635116577,0.001,0.0053460062481462955,1.0,0.06584899127483368
1000.0,73000,0.10000000149011612,,,,,,,,,,,,
,73728,,83,1000.0,36,0.8054794520547944,884,,,,,,,
1000.0,74000,0.20000000298023224,,,,,,36,0.0010100837569552823,0.8523281514644623,0.001,0.004574826918542385,1.0,0.05409770458936691
1000.0,75000,0.20000000298023224,,,,,,,,,,,,
,75776,,83,993.8684210526316,37,0.8052631578947368,909,,,,,,,
1000.0,76000,0.20000000298023224,,,,,,37,0.0004191015023025102,0.9404056519269943,0.001,0.0056574903428554535,1.0,0.051856402307748795
1000.0,77000,0.20000000298023224,,,,,,,,,,,,
,77824,,83,1000.0,38,0.8129870129870129,933,,,,,,,
1000.0,78000,0.20000000298023224,,,,,,38,0.0007679855909373146,0.782299667596817,0.001,0.00578867644071579,1.0,0.05357550084590912
1000.0,79000,0.20000000298023224,,,,,,,,,,,,
,79872,,83,999.3417721518987,39,0.8139240506329114,957,,,,,,,
1000.0,80000,0.20000000298023224,,,,,,39,0.0004456151401427633,0.8946453258395195,0.001,0.00559744518250227,1.0,0.057950571179389954
1000.0,81000,0.20000000298023224,,,,,,,,,,,,
,81920,,83,991.5121951219512,40,0.8146341463414636,981,,,,,,,
1000.0,82000,0.20000000298023224,,,,,,40,0.0004926420267111098,0.8189823776483536,0.001,0.005171683616936207,1.0,0.05390312522649765
1000.0,83000,0.20000000298023224,,,,,,,,,,,,
,83968,,83,999.6626506024096,41,0.8253012048192773,1006,,,,,,,
1000.0,84000,0.20000000298023224,,,,,,41,0.0008289889019579277,0.881445437669754,0.001,0.005468325689435005,1.0,0.04611360281705856
1000.0,85000,0.20000000298023224,,,,,,,,,,,,
1000.0,86000,0.20000000298023224,,,,,,,,,,,,
,86016,,82,995.0697674418604,42,0.8348837209302329,1040,,,,,,,
1000.0,87000,0.20000000298023224,,,,,,42,0.0013422425399767235,0.7513383477926254,0.001,0.006730169989168644,1.0,0.04275934398174286
1000.0,88000,0.20000000298023224,,,,,,,,,,,,
,88064,,82,998.9318181818181,43,0.8511363636363637,1064,,,,,,,
1000.0,89000,0.20000000298023224,,,,,,43,0.0007102591387592838,0.8427102565765381,0.001,0.005065797828137875,1.0,0.051652636379003525
1000.0,90000,0.20000000298023224,,,,,,,,,,,,
,90112,,82,1000.0,44,0.8555555555555555,1089,,,,,,,
1000.0,91000,0.20000000298023224,,,,,,44,0.00041834309085970746,0.888291522860527,0.001,0.004572076257318258,1.0,0.045632727444171906
1000.0,92000,0.20000000298023224,,,,,,,,,,,,
,92160,,82,999.9239130434783,45,0.8619565217391305,1113,,,,,,,
1000.0,93000,0.20000000298023224,,,,,,45,0.0006873157537484076,0.8827951326966286,0.001,0.005636850371956825,1.0,0.04506231099367142
1000.0,94000,0.20000000298023224,,,,,,,,,,,,
,94208,,82,997.0425531914893,46,0.8617021276595747,1137,,,,,,,
1000.0,95000,0.20000000298023224,,,,,,46,0.00044474225906014907,0.9150375872850418,0.001,0.005880479700863361,1.0,0.0523090660572052
1000.0,96000,0.20000000298023224,,,,,,,,,,,,
,96256,,82,996.9166666666666,47,0.8708333333333335,1162,,,,,,,
1000.0,97000,0.20000000298023224,,,,,,47,0.0010144060772290687,0.8931727483868599,0.001,0.006930365692824125,1.0,0.04645473510026932
1000.0,98000,0.20000000298023224,,,,,,,,,,,,
,98304,,82,1000.0,48,0.8816326530612247,1186,,,,,,,
1000.0,99000,0.20000000298023224,,,,,,48,0.0006502935261778475,0.8319036811590195,0.001,0.005472535267472267,1.0,0.04295243322849274
1000.0,100000,0.20000000298023224,,,,,,,,,,,,
,100352,,82,995.84,49,0.8890000000000002,1210,,,,,,,
1000.0,101000,0.20000000298023224,,,,,,49,0.0015296214834961575,0.7987939715385437,0.001,0.0068689570762217045,1.0,0.041548240929841995
1000.0,102000,0.20000000298023224,,,,,,,,,,,,
,102400,,82,991.7,50,0.905,1235,,,,,,,
1000.0,103000,0.20000000298023224,,,,,,50,0.0010980188901157817,0.726752907037735,0.001,0.006111868191510439,1.0,0.044886261224746704
1000.0,104000,0.20000000298023224,,,,,,,,,,,,
,104448,,82,998.06,51,0.9140000000000001,1259,,,,,,,
1000.0,105000,0.20000000298023224,,,,,,51,0.00043220221132287404,0.8637445718050003,0.001,0.005436071660369635,1.0,0.05463948845863342
1000.0,106000,0.20000000298023224,,,,,,,,,,,,
,106496,,82,1000.0,52,0.929,1283,,,,,,,
1000.0,107000,0.4000000059604645,,,,,,52,0.0007420181616907939,0.8357725590467453,0.001,0.005791629198938608,1.0,0.042576853185892105
1000.0,108000,0.4000000059604645,,,,,,,,,,,,
,108544,,82,999.29,53,0.932,1307,,,,,,,
1000.0,109000,0.4000000059604645,,,,,,53,0.0004944888794852886,0.8958676233887672,0.001,0.005719058681279421,1.0,0.048370182514190674
1000.0,110000,0.4000000059604645,,,,,,,,,,,,
,110592,,83,1000.0,54,0.9460000000000002,1332,,,,,,,
1000.0,111000,0.20000000298023224,,,,,,54,0.00031749269865031236,0.8786644339561462,0.001,0.004990669898688793,1.0,0.06376302242279053
1000.0,112000,0.20000000298023224,,,,,,,,,,,,
,112640,,83,1000.0,55,0.9500000000000002,1356,,,,,,,
1000.0,113000,0.20000000298023224,,,,,,55,0.00033303036871075166,0.8708415627479553,0.001,0.0052663832902908325,1.0,0.04287078231573105
1000.0,114000,0.20000000298023224,,,,,,,,,,,,
,114688,,83,1000.0,56,0.9510000000000001,1380,,,,,,,
1000.0,115000,0.20000000298023224,,,,,,56,0.0003877725472193561,0.905783511698246,0.001,0.0056603457778692245,1.0,0.04336252808570862
1000.0,116000,0.20000000298023224,,,,,,,,,,,,
,116736,,83,987.1,57,0.9610000000000002,1405,,,,,,,
1000.0,117000,0.20000000298023224,,,,,,57,0.0014316657192466665,0.8346450179815292,0.001,0.006182527169585228,1.0,0.04589005559682846
1000.0,118000,0.20000000298023224,,,,,,,,,,,,
,118784,,83,990.0,58,0.9710000000000001,1429,,,,,,,
1000.0,119000,0.20000000298023224,,,,,,58,0.0010555568779409441,0.8766276687383652,0.001,0.005918919108808041,1.0,0.04174190014600754
1000.0,120000,0.20000000298023224,,,,,,,,,,,,
,120832,,83,988.28,59,0.982,1453,,,,,,,
1000.0,121000,0.20000000298023224,,,,,,59,0.0010393126542112441,0.8899311870336533,0.001,0.0068586282432079315,1.0,0.036180734634399414
1000.0,122000,0.20000000298023224,,,,,,,,,,,,
,122880,,83,989.09,60,0.9900000000000001,1478,,,,,,,
1000.0,123000,0.20000000298023224,,,,,,60,0.0017487619852545322,0.8252059370279312,0.001,0.007274922914803028,1.0,0.033706068992614746
1000.0,124000,0.20000000298023224,,,,,,,,,,,,
,124928,,83,988.12,61,0.9940000000000001,1502,,,,,,,
1000.0,125000,0.20000000298023224,,,,,,61,0.0008121542309709184,0.9052611663937569,0.001,0.005890236236155033,1.0,0.03769177570939064
1000.0,126000,0.20000000298023224,,,,,,,,,,,,
,126976,,83,974.97,62,1.0100000000000002,1526,,,,,,,
1000.0,127000,0.20000000298023224,,,,,,62,0.0012272063699128922,0.8561895787715912,0.001,0.006652579642832279,1.0,0.042050495743751526
1000.0,128000,0.20000000298023224,,,,,,,,,,,,
1000.0,129000,0.20000000298023224,,,,,,,,,,,,
,129024,,82,980.0,63,1.02,1560,,,,,,,
1000.0,130000,0.20000000298023224,,,,,,63,0.0009812303066155438,0.8469825983047485,0.001,0.005967962555587292,1.0,0.028995662927627563
1000.0,131000,0.20000000298023224,,,,,,,,,,,,
,131072,,82,980.0,64,1.021,1585,,,,,,,
1000.0,132000,0.20000000298023224,,,,,,64,0.00011568034764195546,0.9679587073624134,0.001,0.004589182324707508,1.0,0.060915086418390274
1000.0,133000,0.20000000298023224,,,,,,,,,,,,
,133120,,82,980.0,65,1.021,1609,,,,,,,
1000.0,134000,0.20000000298023224,,,,,,65,9.884442619068068e-05,0.9708388466387987,0.001,0.005141076631844044,1.0,0.04602862894535065
1000.0,135000,0.20000000298023224,,,,,,,,,,,,
,135168,,82,980.0,66,1.0219999999999998,1633,,,,,,,
1000.0,136000,0.20000000298023224,,,,,,66,0.0001216385245015772,0.9729776587337255,0.001,0.005983966402709484,1.0,0.0534525066614151
1000.0,137000,0.20000000298023224,,,,,,,,,,,,
,137216,,82,966.54,67,1.0270000000000001,1658,,,,,,,
1000.0,138000,0.20000000298023224,,,,,,67,0.0014172033786053362,0.858984649181366,0.001,0.005192097742110491,1.0,0.03200417384505272
1000.0,139000,0.20000000298023224,,,,,,,,,,,,
,139264,,82,970.0,68,1.044,1682,,,,,,,
1000.0,140000,0.20000000298023224,,,,,,68,0.0013246420006908012,0.8766979798674583,0.001,0.007228255271911621,1.0,0.030214931815862656
1000.0,141000,0.20000000298023224,,,,,,,,,,,,
,141312,,82,964.4,69,1.0550000000000002,1706,,,,,,,
1000.0,142000,0.20000000298023224,,,,,,69,0.0018351944429014111,0.8159139305353165,0.001,0.006387409288436174,1.0,0.03534791246056557
1000.0,143000,0.20000000298023224,,,,,,,,,,,,
,143360,,82,962.01,70,1.0590000000000002,1731,,,,,,,
1000.0,144000,0.20000000298023224,,,,,,70,0.00012984544528080733,0.9692064095288515,0.001,0.005538894794881344,1.0,0.04705224931240082
1000.0,145000,0.20000000298023224,,,,,,,,,,,,
,145408,,82,969.28,71,1.07,1755,,,,,,,
1000.0,146000,0.20000000298023224,,,,,,71,0.0015753212132040063,0.8448317646980286,0.001,0.007141380570828915,1.0,0.04225846007466316
1000.0,147000,0.20000000298023224,,,,,,,,,,,,
,147456,,82,952.78,72,1.0790000000000004,1779,,,,,,,
1000.0,148000,0.20000000298023224,,,,,,72,0.00042329348070779815,0.9485320560634136,0.001,0.004708684049546719,1.0,0.04629993811249733
1000.0,149000,0.20000000298023224,,,,,,,,,,,,
,149504,,82,960.0,73,1.0870000000000002,1803,,,,,,,
1000.0,150000,0.5000000074505806,,,,,,73,0.000975792659119179,0.8359678238630295,0.001,0.007075825240463018,1.0,0.039681222289800644
1000.0,151000,0.5000000074505806,,,,,,,,,,,,
,151552,,82,952.41,74,1.105,1828,,,,,,,
1000.0,152000,0.5000000074505806,,,,,,74,0.0016002131187633495,0.877258263528347,0.001,0.006643913686275482,1.0,0.03510590270161629
1000.0,153000,0.5000000074505806,,,,,,,,,,,,
,153600,,82,951.78,75,1.121,1852,,,,,,,
1000.0,154000,0.5000000074505806,,,,,,75,0.00242730100544577,0.8240121304988861,0.001,0.0073432885110378265,1.0,0.025614414364099503
1000.0,155000,0.5000000074505806,,,,,,,,,,,,
,155648,,82,938.97,76,1.1410000000000002,1876,,,,,,,
1000.0,156000,0.5000000074505806,,,,,,76,0.002556489249036531,0.795307070016861,0.001,0.00697039719671011,1.0,0.02423093095421791
1000.0,157000,0.5000000074505806,,,,,,,,,,,,
,157696,,82,926.97,77,1.1550000000000002,1901,,,,,,,
1000.0,158000,0.5000000074505806,,,,,,77,0.0027296691212541193,0.8128703683614731,0.001,0.006663452833890915,1.0,0.02870744653046131
1000.0,159000,0.5000000074505806,,,,,,,,,,,,
,159744,,82,930.0,78,1.163,1925,,,,,,,
1000.0,160000,0.5000000074505806,,,,,,78,0.0015103402569366154,0.8068811297416687,0.001,0.008342293091118336,1.0,0.02652917429804802
1000.0,161000,0.5000000074505806,,,,,,,,,,,,
,161792,,82,911.49,79,1.1740000000000002,1949,,,,,,,
1000.0,162000,0.5000000074505806,,,,,,79,0.0014421558651520172,0.8847985491156578,0.001,0.006541737355291843,1.0,0.02688552252948284
1000.0,163000,0.5000000074505806,,,,,,,,,,,,
,163840,,82,908.74,80,1.1820000000000002,1974,,,,,,,
1000.0,164000,0.5000000074505806,,,,,,80,0.002279015591011557,0.8159170746803284,0.001,0.006741592660546303,1.0,0.052240241318941116
1000.0,165000,0.5000000074505806,,,,,,,,,,,,
,165888,,83,906.69,81,1.1920000000000002,1998,,,,,,,
1000.0,166000,0.5000000074505806,,,,,,81,0.0016274121818241837,0.8507872670888901,0.001,0.005554179660975933,1.0,0.037014953792095184
1000.0,167000,0.5000000074505806,,,,,,,,,,,,
,167936,,83,886.99,82,1.2040000000000002,2022,,,,,,,
1000.0,168000,0.5000000074505806,,,,,,82,0.0017425458323486963,0.886359766125679,0.001,0.007116934284567833,1.0,0.027250640094280243
1000.0,169000,0.5000000074505806,,,,,,,,,,,,
,169984,,83,874.09,83,1.2140000000000002,2047,,,,,,,
1000.0,170000,0.5000000074505806,,,,,,83,0.0030587568628106963,0.7509914636611938,0.001,0.008445760235190392,1.0,0.02364688366651535
1000.0,171000,0.5000000074505806,,,,,,,,,,,,
1000.0,172000,0.5000000074505806,,,,,,,,,,,,
,172032,,82,876.02,84,1.221,2081,,,,,,,
1000.0,173000,0.5000000074505806,,,,,,84,0.0033390463040632312,0.7536467611789703,0.001,0.0082940012216568,1.0,0.020867520943284035
1000.0,174000,0.5000000074505806,,,,,,,,,,,,
,174080,,82,876.65,85,1.2220000000000002,2105,,,,,,,
1000.0,175000,0.800000011920929,,,,,,85,0.0016514370743607287,0.8069516122341156,0.001,0.006941033527255058,1.0,0.022845547646284103
1000.0,176000,0.800000011920929,,,,,,,,,,,,
,176128,,82,853.13,86,1.2220000000000002,2129,,,,,,,
1000.0,177000,0.800000011920929,,,,,,86,0.002975342086938326,0.8029160499572754,0.001,0.0075914026238024235,1.0,0.023554518818855286
1000.0,178000,0.800000011920929,,,,,,,,,,,,
,178176,,82,856.51,87,1.233,2154,,,,,,,
1000.0,179000,0.800000011920929,,,,,,87,0.002224046886931319,0.7958261966705322,0.001,0.006825948599725962,1.0,0.025532972067594528
1000.0,180000,0.800000011920929,,,,,,,,,,,,
,180224,,82,842.35,88,1.233,2178,,,,,,,
1000.0,181000,0.5000000074505806,,,,,,88,0.0007162477915699128,0.9502602778375149,0.001,0.005661042872816324,1.0,0.05369732156395912
1000.0,182000,0.5000000074505806,,,,,,,,,,,,
,182272,,82,824.16,89,1.225,2202,,,,,,,
1000.0,183000,0.800000011920929,,,,,,89,0.0005953818276793754,0.9529478400945663,0.001,0.007534353528171778,1.0,0.05790451169013977
1000.0,184000,0.800000011920929,,,,,,,,,,,,
,184320,,82,821.85,90,1.211,2227,,,,,,,
1000.0,185000,0.5000000074505806,,,,,,90,0.0016387039626351908,0.8349074721336365,0.001,0.00868262443691492,1.0,0.021812710911035538
1000.0,186000,0.5000000074505806,,,,,,,,,,,,
,186368,,82,809.2,91,1.21,2251,,,,,,,
1000.0,187000,0.5000000074505806,,,,,,91,0.002040728110659984,0.8389637172222137,0.001,0.005181633867323399,1.0,0.0338839553296566
1000.0,188000,0.5000000074505806,,,,,,,,,,,,
,188416,,82,807.93,92,1.212,2275,,,,,,,
1000.0,189000,0.5000000074505806,,,,,,92,0.0019377617018562887,0.751038983464241,0.001,0.006878773681819439,1.0,0.019288789480924606
1000.0,190000,0.5000000074505806,,,,,,,,,,,,
,190464,,82,809.16,93,1.224,2300,,,,,,,
1000.0,191000,0.5000000074505806,,,,,,93,0.003286573422883521,0.7000096440315247,0.001,0.0092230923473835,1.0,0.022379551082849503
1000.0,192000,0.5000000074505806,,,,,,,,,,,,
,192512,,82,804.3,94,1.2460000000000002,2324,,,,,,,
1000.0,193000,0.5000000074505806,,,,,,94,0.003135458904398547,0.7482300102710724,0.001,0.00801471620798111,1.0,0.02287476137280464
1000.0,194000,0.5000000074505806,,,,,,,,,,,,
,194560,,82,800.0,95,1.256,2348,,,,,,,
1000.0,195000,0.5000000074505806,,,,,,95,0.0015438919076586899,0.8350677192211151,0.001,0.008088142611086369,1.0,0.019587794318795204
1000.0,196000,0.5000000074505806,,,,,,,,,,,,
,196608,,82,805.83,96,1.26,2372,,,,,,,
1000.0,197000,0.5000000074505806,,,,,,96,0.0015733106141624376,0.8058538883924484,0.001,0.00806412659585476,1.0,0.024206027388572693
1000.0,198000,0.5000000074505806,,,,,,,,,,,,
,198656,,82,812.9,97,1.25,2397,,,,,,,
1000.0,199000,0.20000000298023224,,,,,,97,7.978698096167136e-05,0.9770849775522947,0.001,0.005710432771593332,1.0,0.0379641130566597
1000.0,200000,0.20000000298023224,,,,,,,,,,,,
,200704,,82,794.98,98,1.2400000000000002,2421,,,,,,,
1000.0,201000,0.20000000298023224,,,,,,98,0.000631485927169706,0.9288397878408432,0.001,0.007300911471247673,1.0,0.06727342307567596
1000.0,202000,0.20000000298023224,,,,,,,,,,,,
,202752,,82,775.67,99,1.2210000000000003,2445,,,,,,,
1000.0,203000,0.20000000298023224,,,,,,99,0.0003939636223776688,0.9486602246761322,0.001,0.004518341273069382,1.0,0.08690701425075531
1000.0,204000,0.20000000298023224,,,,,,,,,,,,
,204800,,82,756.32,100,1.223,2470,,,,,,,
1000.0,205000,0.20000000298023224,,,,,,100,0.004396798966809001,0.7528668195009232,0.001,0.008288970217108727,1.0,0.02551506832242012
1000.0,206000,0.20000000298023224,,,,,,,,,,,,
,206848,,82,734.48,101,1.239,2494,,,,,,,
1000.0,207000,0.20000000298023224,,,,,,101,0.0024865266851520572,0.8216872960329056,0.001,0.006649810820817947,1.0,0.05278266966342926
1000.0,208000,0.20000000298023224,,,,,,,,,,,,
,208896,,82,714.74,102,1.2500000000000002,2518,,,,,,,
1000.0,209000,0.4000000059604645,,,,,,102,0.0037491210403459265,0.7973978668451309,0.001,0.007616950199007988,1.0,0.02311219647526741
1000.0,210000,0.4000000059604645,,,,,,,,,,,,
,210944,,82,687.92,103,1.2270000000000003,2543,,,,,,,
1000.0,211000,0.4000000059604645,,,,,,103,0.00017980881730181864,0.9824092127382755,0.001,0.006804753094911575,1.0,0.05414646118879318
1000.0,212000,0.4000000059604645,,,,,,,,,,,,
,212992,,82,690.0,104,1.235,2567,,,,,,,
1000.0,213000,0.4000000059604645,,,,,,104,0.0017009858131814327,0.740096926689148,0.001,0.009152114391326904,1.0,0.020358404144644737
1000.0,214000,0.4000000059604645,,,,,,,,,,,,
1000.0,215000,0.4000000059604645,,,,,,,,,,,,
,215040,,82,672.86,105,1.2280000000000002,2601,,,,,,,
1000.0,216000,0.4000000059604645,,,,,,105,0.0035608356423836086,0.8017953038215637,0.001,0.008330995216965675,1.0,0.016355479136109352
1000.0,217000,0.4000000059604645,,,,,,,,,,,,
,217088,,82,656.62,106,1.2250000000000003,2626,,,,,,,
1000.0,218000,0.4000000059604645,,,,,,106,0.0037019111358858937,0.7543502151966095,0.001,0.009090399369597435,1.0,0.02257729507982731
1000.0,219000,0.4000000059604645,,,,,,,,,,,,
,219136,,82,652.68,107,1.2250000000000003,2650,,,,,,,
1000.0,220000,0.4000000059604645,,,,,,107,0.0020985073695101164,0.8239564299583435,0.001,0.006694987881928682,1.0,0.02725273370742798
1000.0,221000,0.4000000059604645,,,,,,,,,,,,
