eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
,61440,,83,1000.0,30,0.7426229508196722,738,,,,,,,
1000.0,62000,0.10000000149011612,,,,,,30,0.00046925423657739884,0.8500664681196213,0.001,0.005080211907625198,1.0,0.04931378364562988
1000.0,63000,0.10000000149011612,,,,,,,,,,,,
,63488,,83,1000.0,31,0.7444444444444445,763,,,,,,,
1000.0,64000,0.20000000298023224,,,,,,31,0.0005466519198307652,0.8865283951163292,0.001,0.005502359010279179,1.0,0.043787531554698944
1000.0,65000,0.20000000298023224,,,,,,,,,,,,
,65536,,83,999.5384615384615,32,0.7461538461538462,787,,,,,,,
1000.0,66000,0.10000000149011612,,,,,,32,0.0006664502830972197,0.8485831469297409,0.001,0.0055915117263793945,1.0,0.048144180327653885
1000.0,67000,0.10000000149011612,,,,,,,,,,,,
,67584,,83,999.8805970149253,33,0.753731343283582,811,,,,,,,
1000.0,68000,0.10000000149011612,,,,,,33,0.0005312328500622244,0.8691455870866776,0.001,0.006195239722728729,1.0,0.07970763742923737
1000.0,69000,0.10000000149011612,,,,,,,,,,,,
,69632,,83,1000.0,34,0.7536231884057971,836,,,,,,,
1000.0,70000,0.10000000149011612,,,,,,34,0.0005020233958930476,0.6913105547428131,0.001,0.004059238824993372,1.0,0.06174156814813614
1000.0,71000,0.10000000149011612,,,,,,,,,,,,
,71680,,83,1000.0,35,0.7549295774647886,860,,,,,,,
1000.0,72000,0.10000000149011612,,,,,,35,0.0005086129794108274,0.7980291396379471,0.001,0.0050532082095742226,1.0,0.04825170338153839
1000.0,73000,0.10000000149011612,,,,,,,,,,,,
,73728,,83,1000.0,36,0.7547945205479453,884,,,,,,,
1000.0,74000,0.10000000149011612,,,,,,36,0.0003719132486367016,0.8533716946840286,0.001,0.006573332939296961,1.0,0.052942272275686264
1000.0,75000,0.10000000149011612,,,,,,,,,,,,
,75776,,83,994.6973684210526,37,0.7671052631578948,909,,,,,,,
1000.0,76000,0.10000000149011612,,,,,,37,0.0009831504416069948,0.8058957308530807,0.001,0.006086744833737612,1.0,0.05040885508060455
1000.0,77000,0.10000000149011612,,,,,,,,,,,,
,77824,,83,995.8717948717949,38,0.776923076923077,933,,,,,,,
1000.0,78000,0.10000000149011612,,,,,,38,0.0006071467167203081,0.930865004658699,0.001,0.005476296879351139,1.0,0.04133808985352516
1000.0,79000,0.10000000149011612,,,,,,,,,,,,
,79872,,83,998.8607594936709,39,0.7860759493670887,957,,,,,,,
1000.0,80000,0.10000000149011612,,,,,,39,0.000640733576619823,0.8040361553430557,0.001,0.004859596490859985,1.0,0.05736271291971207
1000.0,81000,0.10000000149011612,,,,,,,,,,,,
,81920,,83,996.3658536585366,40,0.7914634146341464,982,,,,,,,
1000.0,82000,0.10000000149011612,,,,,,40,0.0003053778214052727,0.9414983130991459,0.001,0.005523353349417448,1.0,0.04993990808725357
1000.0,83000,0.10000000149011612,,,,,,,,,,,,
,83968,,83,998.5119047619048,41,0.7976190476190478,1006,,,,,,,
1000.0,84000,0.10000000149011612,,,,,,41,0.0005924362700170605,0.9035948738455772,0.001,0.00615647342056036,1.0,0.04935343936085701
1000.0,85000,0.10000000149011612,,,,,,,,,,,,
1000.0,86000,0.10000000149011612,,,,,,,,,,,,
,86016,,82,1000.0,42,0.8000000000000002,1040,,,,,,,
1000.0,87000,0.0,,,,,,42,0.0003431725042901235,0.9336918592453003,0.001,0.006480884738266468,1.0,0.041421279311180115
1000.0,88000,0.0,,,,,,,,,,,,
,88064,,82,1000.0,43,0.8068181818181818,1065,,,,,,,
1000.0,89000,0.0,,,,,,43,0.0006985197691392386,0.8902036622166634,0.001,0.005441914312541485,1.0,0.05451888591051102
1000.0,90000,0.0,,,,,,,,,,,,
,90112,,82,1000.0,44,0.8044444444444445,1089,,,,,,,
1000.0,91000,0.0,,,,,,44,0.00028325788894107974,0.9496322460472584,0.001,0.005009289365261793,1.0,0.05143194645643234
1000.0,92000,0.0,,,,,,,,,,,,
,92160,,82,999.0869565217391,45,0.8141304347826087,1113,,,,,,,
1000.0,93000,0.0,,,,,,45,0.0009888772616250207,0.8761809021234512,0.001,0.005757637321949005,1.0,0.04936318099498749
1000.0,94000,0.0,,,,,,,,,,,,
,94208,,82,1000.0,46,0.8244680851063831,1137,,,,,,,
1000.0,95000,0.0,,,,,,46,0.0005989549941659789,0.919771134853363,0.001,0.005473572760820389,1.0,0.04098766669631004
1000.0,96000,0.0,,,,,,,,,,,,
,96256,,82,1000.0,47,0.8239583333333332,1162,,,,,,,
1000.0,97000,0.10000000149011612,,,,,,47,0.0001613405370108012,0.9430038183927536,0.001,0.0038851529825478792,1.0,0.055183179676532745
1000.0,98000,0.10000000149011612,,,,,,,,,,,,
,98304,,82,994.9795918367347,48,0.8326530612244898,1186,,,,,,,
1000.0,99000,0.10000000149011612,,,,,,48,0.0013668838982994203,0.7641201764345169,0.001,0.004670717753469944,1.0,0.04383472353219986
1000.0,100000,0.10000000149011612,,,,,,,,,,,,
,100352,,82,990.78,49,0.8489999999999999,1210,,,,,,,
1000.0,101000,0.10000000149011612,,,,,,49,0.0009309586217568722,0.9100635349750519,0.001,0.005607263185083866,1.0,0.04471372812986374
1000.0,102000,0.10000000149011612,,,,,,,,,,,,
,102400,,82,981.77,50,0.8759999999999999,1235,,,,,,,
1000.0,103000,0.10000000149011612,,,,,,50,0.0016520897021109703,0.8540556877851486,0.001,0.006638800725340843,1.0,0.035892829298973083
1000.0,104000,0.10000000149011612,,,,,,,,,,,,
,104448,,82,984.28,51,0.8839999999999998,1259,,,,,,,
1000.0,105000,0.10000000149011612,,,,,,51,0.001161497887187579,0.8423354178667068,0.001,0.006382886320352554,1.0,0.032031282782554626
1000.0,106000,0.10000000149011612,,,,,,,,,,,,
,106496,,82,969.96,52,0.909,1283,,,,,,,
1000.0,107000,0.10000000149011612,,,,,,52,0.0007417338920276961,0.8462326228618622,0.001,0.0046383594162762165,1.0,0.04227307811379433
1000.0,108000,0.10000000149011612,,,,,,,,,,,,
,108544,,82,967.64,53,0.9200000000000002,1308,,,,,,,
1000.0,109000,0.10000000149011612,,,,,,53,0.0009732435097248527,0.8755146339535713,0.001,0.006039125844836235,1.0,0.034796301275491714
1000.0,110000,0.10000000149011612,,,,,,,,,,,,
,110592,,82,967.78,54,0.9359999999999999,1332,,,,,,,
1000.0,111000,0.30000000447034836,,,,,,54,0.0008274995057945489,0.8450198322534561,0.001,0.005551809445023537,1.0,0.0405852310359478
1000.0,112000,0.30000000447034836,,,,,,,,,,,,
,112640,,83,964.65,55,0.9519999999999998,1356,,,,,,,
1000.0,113000,0.30000000447034836,,,,,,55,0.001378663540162961,0.7752999812364578,0.001,0.006189706735312939,1.0,0.03630397096276283
1000.0,114000,0.30000000447034836,,,,,,,,,,,,
,114688,,83,961.47,56,0.9650000000000002,1381,,,,,,,
1000.0,115000,0.10000000149011612,,,,,,56,0.0008541573679394787,0.8858881369233131,0.001,0.005966257769614458,1.0,0.04870177060365677
1000.0,116000,0.10000000149011612,,,,,,,,,,,,
,116736,,83,960.0,57,0.978,1405,,,,,,,
1000.0,117000,0.10000000149011612,,,,,,57,0.0008578154191127396,0.907418817281723,0.001,0.005703560076653957,1.0,0.033862389624118805
1000.0,118000,0.10000000149011612,,,,,,,,,,,,
,118784,,83,950.13,58,0.9830000000000002,1429,,,,,,,
1000.0,119000,0.20000000298023224,,,,,,58,0.00043644752868203794,0.9126336202025414,0.001,0.005050915293395519,1.0,0.048989202827215195
1000.0,120000,0.20000000298023224,,,,,,,,,,,,
,120832,,83,937.87,59,0.9950000000000001,1453,,,,,,,
1000.0,121000,0.4000000059604645,,,,,,59,0.00043327776775186065,0.933003842830658,0.001,0.0055433036759495735,1.0,0.055966634303331375
1000.0,122000,0.4000000059604645,,,,,,,,,,,,
,122880,,83,928.68,60,1.0150000000000001,1478,,,,,,,
1000.0,123000,0.4000000059604645,,,,,,60,0.001815933752732235,0.7699536979198456,0.001,0.005700765643268824,1.0,0.03643839806318283
1000.0,124000,0.4000000059604645,,,,,,,,,,,,
,124928,,83,915.44,61,1.034,1502,,,,,,,
1000.0,125000,0.4000000059604645,,,,,,61,0.0021970685895212226,0.6888279616832733,0.001,0.004580331966280937,1.0,0.054863471537828445
1000.0,126000,0.4000000059604645,,,,,,,,,,,,
,126976,,83,889.4,62,1.0540000000000003,1526,,,,,,,
1000.0,127000,0.4000000059604645,,,,,,62,0.001362715071081766,0.8050407916307449,0.001,0.005765325389802456,1.0,0.03837210312485695
1000.0,128000,0.4000000059604645,,,,,,,,,,,,
1000.0,129000,0.4000000059604645,,,,,,,,,,,,
,129024,,82,883.67,63,1.057,1561,,,,,,,
1000.0,130000,0.4000000059604645,,,,,,63,0.0012508666188296047,0.7772019803524017,0.001,0.004830712452530861,1.0,0.04044653847813606
1000.0,131000,0.4000000059604645,,,,,,,,,,,,
,131072,,82,859.36,64,1.0690000000000004,1585,,,,,,,
1000.0,132000,0.5000000074505806,,,,,,64,0.0009630615439164103,0.9090036153793335,0.001,0.004947433713823557,1.0,0.04449089616537094
1000.0,133000,0.5000000074505806,,,,,,,,,,,,
,133120,,82,852.6,65,1.0870000000000002,1609,,,,,,,
1000.0,134000,0.5000000074505806,,,,,,65,0.0031038653693030937,0.764226958155632,0.001,0.007459912449121475,1.0,0.02952955849468708
1000.0,135000,0.5000000074505806,,,,,,,,,,,,
,135168,,82,858.48,66,1.106,1634,,,,,,,
1000.0,136000,0.5000000074505806,,,,,,66,0.001432360761646123,0.8019895255565643,0.001,0.006105187349021435,1.0,0.04231438785791397
1000.0,137000,0.5000000074505806,,,,,,,,,,,,
,137216,,82,860.0,67,1.117,1658,,,,,,,
1000.0,138000,0.20000000298023224,,,,,,67,0.00022384774049442058,0.9516483657062054,0.001,0.005013792775571346,1.0,0.05561264604330063
1000.0,139000,0.20000000298023224,,,,,,,,,,,,
,139264,,82,829.6,68,1.1250000000000002,1682,,,,,,,
1000.0,140000,0.5000000074505806,,,,,,68,0.0006121973740846442,0.9186993837356567,0.001,0.0056559843942523,1.0,0.046168871223926544
1000.0,141000,0.5000000074505806,,,,,,,,,,,,
,141312,,82,827.54,69,1.1410000000000002,1707,,,,,,,
1000.0,142000,0.5000000074505806,,,,,,69,0.0019199362279323396,0.8100194036960602,0.001,0.007312559988349676,1.0,0.03966869041323662
1000.0,143000,0.5000000074505806,,,,,,,,,,,,
,143360,,82,812.11,70,1.159,1731,,,,,,,
1000.0,144000,0.5000000074505806,,,,,,70,0.0011182100051883026,0.8967331647872925,0.001,0.006160502787679434,1.0,0.033476781100034714
1000.0,145000,0.5000000074505806,,,,,,,,,,,,
,145408,,82,784.07,71,1.1760000000000002,1755,,,,,,,
1000.0,146000,0.5000000074505806,,,,,,71,0.00265438827482285,0.7580733597278595,0.001,0.00750887393951416,1.0,0.02960079163312912
1000.0,147000,0.5000000074505806,,,,,,,,,,,,
,147456,,82,759.65,72,1.1870000000000003,1779,,,,,,,
1000.0,148000,0.5000000074505806,,,,,,72,0.0011103521641416592,0.8931130021810532,0.001,0.005680428817868233,1.0,0.06382185965776443
1000.0,149000,0.5000000074505806,,,,,,,,,,,,
,149504,,82,747.27,73,1.2030000000000003,1804,,,,,,,
1000.0,150000,0.5000000074505806,,,,,,73,0.001581171716316021,0.8199204057455063,0.001,0.0062866294756531715,1.0,0.03017069771885872
1000.0,151000,0.5000000074505806,,,,,,,,,,,,
,151552,,82,735.62,74,1.207,1828,,,,,,,
1000.0,152000,0.5000000074505806,,,,,,74,0.0028291904734942365,0.6573763787746429,0.001,0.006765807047486305,1.0,0.03515821695327759
1000.0,153000,0.5000000074505806,,,,,,,,,,,,
,153600,,82,703.97,75,1.2090000000000003,1852,,,,,,,
1000.0,154000,0.5000000074505806,,,,,,75,0.0017057917837519198,0.7763363420963287,0.001,0.005523724481463432,1.0,0.03654344379901886
1000.0,155000,0.5000000074505806,,,,,,,,,,,,
,155648,,82,695.97,76,1.225,1877,,,,,,,
1000.0,156000,0.5000000074505806,,,,,,76,0.002328168951862608,0.6607415676116943,0.001,0.006649928633123636,1.0,0.026786506175994873
1000.0,157000,0.5000000074505806,,,,,,,,,,,,
,157696,,82,672.61,77,1.2310000000000003,1901,,,,,,,
1000.0,158000,0.5000000074505806,,,,,,77,0.0013789787783025532,0.8118904829025269,0.001,0.005039313342422247,1.0,0.04473058134317398
1000.0,159000,0.5000000074505806,,,,,,,,,,,,
,159744,,82,667.29,78,1.2380000000000002,1925,,,,,,,
1000.0,160000,0.5000000074505806,,,,,,78,0.0009918400546666817,0.8814477026462555,0.001,0.006267006043344736,1.0,0.03486810624599457
1000.0,161000,0.5000000074505806,,,,,,,,,,,,
,161792,,82,603.64,79,1.2140000000000004,1950,,,,,,,
1000.0,162000,0.5000000074505806,,,,,,79,0.0023565865765704077,0.7010796070098877,0.001,0.00677858991548419,1.0,0.03613823279738426
1000.0,163000,0.5000000074505806,,,,,,,,,,,,
,163840,,82,583.26,80,1.2000000000000002,1974,,,,,,,
1000.0,164000,0.5000000074505806,,,,,,80,0.00167104784231924,0.7372716665267944,0.001,0.006191182881593704,1.0,0.035225722938776016
1000.0,165000,0.5000000074505806,,,,,,,,,,,,
,165888,,82,567.33,81,1.2010000000000003,1998,,,,,,,
1000.0,166000,0.5000000074505806,,,,,,81,0.002471247591165593,0.5542853772640228,0.001,0.007161903195083141,1.0,0.036109648644924164
1000.0,167000,0.5000000074505806,,,,,,,,,,,,
,167936,,83,545.44,82,1.1860000000000004,2023,,,,,,,
1000.0,168000,0.5000000074505806,,,,,,82,0.0021667115932359595,0.675451397895813,0.001,0.00688204076141119,1.0,0.034892939031124115
1000.0,169000,0.5000000074505806,,,,,,,,,,,,
,169984,,83,517.29,83,1.1830000000000005,2047,,,,,,,
1000.0,170000,0.5000000074505806,,,,,,83,0.0015504408249398694,0.7689345479011536,0.001,0.005846431478857994,1.0,0.03769892454147339
1000.0,171000,0.5000000074505806,,,,,,,,,,,,
1000.0,172000,0.5000000074505806,,,,,,,,,,,,
,172032,,82,505.07,84,1.1820000000000004,2081,,,,,,,
1000.0,173000,0.5000000074505806,,,,,,84,0.0027377688777050933,0.7474352717399597,0.001,0.007169901859015226,1.0,0.04110381752252579
1000.0,174000,0.5000000074505806,,,,,,,,,,,,
,174080,,82,467.71,85,1.1650000000000003,2106,,,,,,,
1000.0,175000,0.5000000074505806,,,,,,85,0.0026853991650568785,0.7172664403915405,0.001,0.00684620626270771,1.0,0.03971615806221962
1000.0,176000,0.5000000074505806,,,,,,,,,,,,
,176128,,82,461.77,86,1.1720000000000004,2130,,,,,,,
1000.0,177000,0.5000000074505806,,,,,,86,0.002428006324407761,0.7522444874048233,0.001,0.007736630737781525,1.0,0.030041923746466637
1000.0,178000,0.5000000074505806,,,,,,,,,,,,
,178176,,82,397.47,87,1.1450000000000002,2154,,,,,,,
1000.0,179000,0.5000000074505806,,,,,,87,0.0011362422173988307,0.881826363503933,0.001,0.005671391263604164,1.0,0.05634281039237976
1000.0,180000,0.5000000074505806,,,,,,,,,,,,
,180224,,82,391.4,88,1.1370000000000005,2178,,,,,,,
1000.0,181000,0.7000000104308128,,,,,,88,0.0008964224738519988,0.8855912238359451,0.001,0.005293837748467922,1.0,0.04073343053460121
1000.0,182000,0.7000000104308128,,,,,,,,,,,,
,182272,,82,365.72,89,1.1230000000000004,2203,,,,,,,
1000.0,183000,0.5000000074505806,,,,,,89,0.0024855916075466667,0.8358091413974762,0.001,0.006757518742233515,1.0,0.03844289854168892
1000.0,184000,0.5000000074505806,,,,,,,,,,,,
,184320,,82,356.2,90,1.1350000000000002,2227,,,,,,,
1000.0,185000,0.7000000104308128,,,,,,90,0.003565142816660227,0.7760360985994339,0.001,0.0075585441663861275,1.0,0.032219626009464264
1000.0,186000,0.7000000104308128,,,,,,,,,,,,
,186368,,82,346.86,91,1.118,2251,,,,,,,
1000.0,187000,0.7000000104308128,,,,,,91,0.00288639481204882,0.7871670722961426,0.001,0.008126044645905495,1.0,0.03362902253866196
1000.0,188000,0.7000000104308128,,,,,,,,,,,,
,188416,,82,346.58,92,1.1280000000000003,2276,,,,,,,
1000.0,189000,0.7000000104308128,,,,,,92,0.0029246015368698864,0.7518642246723175,0.001,0.008543741889297962,1.0,0.02300056256353855
1000.0,190000,0.7000000104308128,,,,,,,,,,,,
,190464,,82,345.93,93,1.1260000000000003,2300,,,,,,,
1000.0,191000,0.5000000074505806,,,,,,93,0.0023832489104279376,0.7858949154615402,0.001,0.007620370481163263,1.0,0.0335383377969265
1000.0,192000,0.5000000074505806,,,,,,,,,,,,
,192512,,82,313.85,94,1.1070000000000002,2324,,,,,,,
1000.0,193000,0.5000000074505806,,,,,,94,0.0016559210438572337,0.8609710484743118,0.001,0.007369963452219963,1.0,0.04194415360689163
1000.0,194000,0.5000000074505806,,,,,,,,,,,,
,194560,,82,320.01,95,1.1080000000000003,2349,,,,,,,
1000.0,195000,0.5000000074505806,,,,,,95,0.002539738161794958,0.7776668071746826,0.001,0.006436987780034542,1.0,0.03007826767861843
1000.0,196000,0.5000000074505806,,,,,,,,,,,,
,196608,,82,325.22,96,1.1180000000000003,2373,,,,,,,
1000.0,197000,0.7000000104308128,,,,,,96,0.0031897966678116063,0.7174719572067261,0.001,0.008014649152755737,1.0,0.03450459614396095
1000.0,198000,0.7000000104308128,,,,,,,,,,,,
,198656,,82,314.08,97,1.098,2397,,,,,,,
1000.0,199000,0.7000000104308128,,,,,,97,0.0022324683324768555,0.8271512240171432,0.001,0.0072911763563752174,1.0,0.027425922453403473
1000.0,200000,0.7000000104308128,,,,,,,,,,,,
,200704,,82,313.66,98,1.1020000000000003,2422,,,,,,,
1000.0,201000,0.7000000104308128,,,,,,98,0.0028437728626158785,0.8302248567342758,0.001,0.007133206352591515,1.0,0.02742055244743824
1000.0,202000,0.7000000104308128,,,,,,,,,,,,
,202752,,82,309.85,99,1.1050000000000002,2446,,,,,,,
1000.0,203000,0.7000000104308128,,,,,,99,0.003002057087724097,0.7800645530223846,0.001,0.0071836430579423904,1.0,0.04014630988240242
1000.0,204000,0.7000000104308128,,,,,,,,,,,,
,204800,,82,315.74,100,1.114,2470,,,,,,,
1000.0,205000,0.7000000104308128,,,,,,100,0.0029490504270142993,0.7587617337703705,0.001,0.006892547942698002,1.0,0.027241146191954613
1000.0,206000,0.7000000104308128,,,,,,,,,,,,
,206848,,82,321.09,101,1.1120000000000003,2495,,,,,,,
1000.0,207000,0.6000000089406967,,,,,,101,0.00276359530253103,0.7992509007453918,0.001,0.006858429871499538,1.0,0.03557395562529564
1000.0,208000,0.6000000089406967,,,,,,,,,,,,
,208896,,82,318.39,102,1.1060000000000003,2519,,,,,,,
1000.0,209000,0.7000000104308128,,,,,,102,0.0019066110080530052,0.8492559343576431,0.001,0.005152757279574871,1.0,0.03138481080532074
1000.0,210000,0.7000000104308128,,,,,,,,,,,,
,210944,,82,314.0,103,1.112,2543,,,,,,,
1000.0,211000,0.6000000089406967,,,,,,103,0.0010863847115615498,0.7863819599151611,0.001,0.004066593013703823,1.0,0.05732596665620804
1000.0,212000,0.6000000089406967,,,,,,,,,,,,
,212992,,82,322.62,104,1.1200000000000003,2567,,,,,,,
1000.0,213000,0.6000000089406967,,,,,,104,0.003984131458128104,0.6666131913661957,0.001,0.005762703716754913,1.0,0.03351566940546036
1000.0,214000,0.6000000089406967,,,,,,,,,,,,
1000.0,215000,0.6000000089406967,,,,,,,,,,,,
,215040,,82,325.51,105,1.1230000000000004,2602,,,,,,,
1000.0,216000,0.6000000089406967,,,,,,105,0.0037670154317311242,0.7599531561136246,0.001,0.006235438399016857,1.0,0.046617694199085236
1000.0,217000,0.6000000089406967,,,,,,,,,,,,
,217088,,82,318.8,106,1.1220000000000003,2626,,,,,,,
1000.0,218000,0.6000000089406967,,,,,,106,0.0031939292855895475,0.7440359890460968,0.001,0.0068895407021045685,1.0,0.028455045074224472
1000.0,219000,0.6000000089406967,,,,,,,,,,,,
,219136,,82,317.75,107,1.1150000000000002,2650,,,,,,,
