eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
1000.0,62000,0.10000000149011612,,,,,,30,0.0003477360353826953,0.9111253917217255,0.001,0.006403190549463034,1.0,0.03984222933650017
1000.0,63000,0.10000000149011612,,,,,,,,,,,,
,63488,,83,1000.0,31,0.7952380952380951,763,,,,,,,
1000.0,64000,0.10000000149011612,,,,,,31,0.0006125190362581634,0.8736109435558319,0.001,0.004885634407401085,1.0,0.04050974175333977
1000.0,65000,0.10000000149011612,,,,,,,,,,,,
,65536,,83,1000.0,32,0.7923076923076924,787,,,,,,,
1000.0,66000,0.10000000149011612,,,,,,32,0.0005407776098763861,0.8424304127693176,0.001,0.005816384218633175,1.0,0.04651760309934616
1000.0,67000,0.10000000149011612,,,,,,,,,,,,
,67584,,83,999.0895522388059,33,0.8000000000000002,811,,,,,,,
1000.0,68000,0.10000000149011612,,,,,,33,0.0007143256152630784,0.7658775597810745,0.001,0.004960115533322096,1.0,0.04544763267040253
1000.0,69000,0.10000000149011612,,,,,,,,,,,,
,69632,,83,1000.0,34,0.8028985507246378,836,,,,,,,
1000.0,70000,0.10000000149011612,,,,,,34,0.0006079558736018953,0.7591712772846222,0.001,0.005841456353664398,1.0,0.04683113098144531
1000.0,71000,0.10000000149011612,,,,,,,,,,,,
,71680,,83,1000.0,35,0.8112676056338028,860,,,,,,,
1000.0,72000,0.10000000149011612,,,,,,35,0.0006158924925330211,0.8590931743383408,0.001,0.005033277440816164,1.0,0.05554061010479927
1000.0,73000,0.10000000149011612,,,,,,,,,,,,
,73728,,83,994.917808219178,36,0.810958904109589,884,,,,,,,
1000.0,74000,0.10000000149011612,,,,,,36,0.0007469418753316859,0.8265859484672546,0.001,0.005199183709919453,1.0,0.04866047576069832
1000.0,75000,0.10000000149011612,,,,,,,,,,,,
,75776,,83,992.7866666666666,37,0.8173333333333334,908,,,,,,,
1000.0,76000,0.20000000298023224,,,,,,37,0.0006965623473661253,0.8112867027521133,0.001,0.004679423291236162,1.0,0.04755011200904846
1000.0,77000,0.20000000298023224,,,,,,,,,,,,
,77824,,83,995.7692307692307,38,0.8346153846153848,933,,,,,,,
1000.0,78000,0.10000000149011612,,,,,,38,0.0007336469352594577,0.8247599750757217,0.001,0.004812303464859724,1.0,0.047611672431230545
1000.0,79000,0.10000000149011612,,,,,,,,,,,,
,79872,,83,996.0253164556962,39,0.8443037974683545,957,,,,,,,
1000.0,80000,0.10000000149011612,,,,,,39,0.0013466960605001076,0.774356484413147,0.001,0.005674302112311125,1.0,0.041825808584690094
1000.0,81000,0.10000000149011612,,,,,,,,,,,,
,81920,,83,997.4567901234568,40,0.8518518518518521,981,,,,,,,
1000.0,82000,0.20000000298023224,,,,,,40,0.0006874284651530616,0.825099989771843,0.001,0.004412803798913956,1.0,0.0463685467839241
1000.0,83000,0.20000000298023224,,,,,,,,,,,,
,83968,,83,986.2705882352941,41,0.8564705882352944,1006,,,,,,,
1000.0,84000,0.20000000298023224,,,,,,41,0.0007834279480448458,0.8731357902288437,0.001,0.00637025386095047,1.0,0.0496072918176651
1000.0,85000,0.20000000298023224,,,,,,,,,,,,
1000.0,86000,0.20000000298023224,,,,,,,,,,,,
,86016,,82,987.9540229885057,42,0.8712643678160923,1040,,,,,,,
1000.0,87000,0.10000000149011612,,,,,,42,0.0007734310853265925,0.7541560679674149,0.001,0.005161566659808159,1.0,0.04522233083844185
1000.0,88000,0.10000000149011612,,,,,,,,,,,,
,88064,,82,988.7640449438202,43,0.8820224719101125,1064,,,,,,,
1000.0,89000,0.30000000447034836,,,,,,43,0.0008857749697199324,0.7911313772201538,0.001,0.006042962893843651,1.0,0.03874478489160538
1000.0,90000,0.30000000447034836,,,,,,,,,,,,
,90112,,82,983.8681318681319,44,0.8890109890109892,1089,,,,,,,
1000.0,91000,0.10000000149011612,,,,,,44,0.0011478808120955364,0.5504948198795319,0.001,0.005664815194904804,1.0,0.06135602295398712
1000.0,92000,0.10000000149011612,,,,,,,,,,,,
,92160,,82,973.1808510638298,45,0.8989361702127661,1113,,,,,,,
1000.0,93000,0.10000000149011612,,,,,,45,0.0007680025479203323,0.8755405619740486,0.001,0.005126710515469313,1.0,0.04828077554702759
1000.0,94000,0.10000000149011612,,,,,,,,,,,,
,94208,,82,979.1666666666666,46,0.9125,1137,,,,,,,
1000.0,95000,0.10000000149011612,,,,,,46,0.0006065711271730833,0.8494652062654495,0.001,0.0049866787157952785,1.0,0.04385874420404434
1000.0,96000,0.10000000149011612,,,,,,,,,,,,
,96256,,82,975.1428571428571,47,0.9193877551020407,1162,,,,,,,
1000.0,97000,0.10000000149011612,,,,,,47,0.001239809632897959,0.7437725067138672,0.001,0.005301030818372965,1.0,0.04802784323692322
1000.0,98000,0.10000000149011612,,,,,,,,,,,,
,98304,,82,974.11,48,0.9259999999999999,1186,,,,,,,
1000.0,99000,0.10000000149011612,,,,,,48,0.0009594229842150526,0.8257793635129929,0.001,0.00543855270370841,1.0,0.03859907016158104
1000.0,100000,0.10000000149011612,,,,,,,,,,,,
,100352,,82,968.46,49,0.9450000000000003,1210,,,,,,,
1000.0,101000,0.10000000149011612,,,,,,49,0.0006066033429306117,0.8889758065342903,0.001,0.006644848734140396,1.0,0.04390573874115944
1000.0,102000,0.10000000149011612,,,,,,,,,,,,
,102400,,82,965.52,50,0.9610000000000002,1234,,,,,,,
1000.0,103000,0.4000000059604645,,,,,,50,0.0012976571146282368,0.7881238907575607,0.001,0.006743146106600761,1.0,0.03521843999624252
1000.0,104000,0.4000000059604645,,,,,,,,,,,,
,104448,,82,968.1,51,0.9710000000000001,1259,,,,,,,
1000.0,105000,0.10000000149011612,,,,,,51,0.001008571962665883,0.7769177556037903,0.001,0.0057578678242862225,1.0,0.0352611280977726
1000.0,106000,0.10000000149011612,,,,,,,,,,,,
,106496,,82,964.2,52,0.9920000000000002,1283,,,,,,,
1000.0,107000,0.10000000149011612,,,,,,52,0.0006261665440433717,0.8388456702232361,0.001,0.005195272155106068,1.0,0.05676478147506714
1000.0,108000,0.10000000149011612,,,,,,,,,,,,
,108544,,82,943.04,53,1.008,1307,,,,,,,
1000.0,109000,0.10000000149011612,,,,,,53,0.001286252604040783,0.7667979300022125,0.001,0.005893334746360779,1.0,0.04695615917444229
1000.0,110000,0.10000000149011612,,,,,,,,,,,,
,110592,,83,924.64,54,1.0280000000000002,1332,,,,,,,
1000.0,111000,0.10000000149011612,,,,,,54,0.0014005275776071357,0.7290796637535095,0.001,0.004676295910030603,1.0,0.0444474034011364
1000.0,112000,0.10000000149011612,,,,,,,,,,,,
,112640,,83,918.13,55,1.036,1356,,,,,,,
1000.0,113000,0.4000000059604645,,,,,,55,0.000936591677054821,0.724929690361023,0.001,0.0047578755766153336,1.0,0.04433740675449371
1000.0,114000,0.4000000059604645,,,,,,,,,,,,
,114688,,83,915.02,56,1.0590000000000002,1380,,,,,,,
1000.0,115000,0.4000000059604645,,,,,,56,0.0014938439739125898,0.7848714590072632,0.001,0.006153665482997894,1.0,0.03647887706756592
1000.0,116000,0.4000000059604645,,,,,,,,,,,,
,116736,,83,905.73,57,1.071,1405,,,,,,,
1000.0,117000,0.4000000059604645,,,,,,57,0.0013349886601645266,0.7773398160934448,0.001,0.00465697655454278,1.0,0.04613979905843735
1000.0,118000,0.4000000059604645,,,,,,,,,,,,
,118784,,83,900.12,58,1.089,1429,,,,,,,
1000.0,119000,0.5000000074505806,,,,,,58,0.0017684560094494372,0.7350588738918304,0.001,0.005868955049663782,1.0,0.04103173315525055
1000.0,120000,0.5000000074505806,,,,,,,,,,,,
,120832,,83,880.87,59,1.104,1453,,,,,,,
1000.0,121000,0.4000000059604645,,,,,,59,0.001257675891793042,0.7846715450286865,0.001,0.004245654679834843,1.0,0.04102915897965431
1000.0,122000,0.4000000059604645,,,,,,,,,,,,
,122880,,83,874.04,60,1.1250000000000002,1477,,,,,,,
1000.0,123000,0.30000000447034836,,,,,,60,0.0018461866186044063,0.7214026749134064,0.001,0.005975852254778147,1.0,0.036123521625995636
1000.0,124000,0.30000000447034836,,,,,,,,,,,,
,124928,,83,869.13,61,1.141,1502,,,,,,,
1000.0,125000,0.5000000074505806,,,,,,61,0.0012476004201744217,0.8060653656721115,0.001,0.006598614156246185,1.0,0.04174426198005676
1000.0,126000,0.5000000074505806,,,,,,,,,,,,
,126976,,83,859.67,62,1.152,1526,,,,,,,
1000.0,127000,0.4000000059604645,,,,,,62,0.0013743266761593986,0.7107578814029694,0.001,0.006150345783680677,1.0,0.04325788468122482
1000.0,128000,0.4000000059604645,,,,,,,,,,,,
1000.0,129000,0.4000000059604645,,,,,,,,,,,,
,129024,,82,830.0,63,1.1640000000000001,1560,,,,,,,
1000.0,130000,0.30000000447034836,,,,,,63,0.0013903903372920468,0.8044327199459076,0.001,0.0058746542781591415,1.0,0.045665938407182693
1000.0,131000,0.30000000447034836,,,,,,,,,,,,
,131072,,82,806.18,64,1.1650000000000003,1585,,,,,,,
1000.0,132000,0.30000000447034836,,,,,,64,0.0016062410701124462,0.7252178192138672,0.001,0.005423938389867544,1.0,0.04689401388168335
1000.0,133000,0.30000000447034836,,,,,,,,,,,,
,133120,,82,788.5,65,1.1820000000000004,1609,,,,,,,
1000.0,134000,0.30000000447034836,,,,,,65,0.0017391896893968807,0.6857355237007141,0.001,0.005093136802315712,1.0,0.05187109857797623
1000.0,135000,0.30000000447034836,,,,,,,,,,,,
,135168,,82,781.56,66,1.1980000000000002,1633,,,,,,,
1000.0,136000,0.30000000447034836,,,,,,66,0.0016370241648473894,0.7043299674987793,0.001,0.006230510771274567,1.0,0.0364370234310627
1000.0,137000,0.30000000447034836,,,,,,,,,,,,
,137216,,82,777.86,67,1.2160000000000002,1658,,,,,,,
1000.0,138000,0.30000000447034836,,,,,,67,0.001975752739235759,0.7879642248153687,0.001,0.007177265826612711,1.0,0.02849891409277916
1000.0,139000,0.30000000447034836,,,,,,,,,,,,
,139264,,82,772.38,68,1.2409999999999999,1682,,,,,,,
1000.0,140000,0.30000000447034836,,,,,,68,0.0017078959641366963,0.7885434925556183,0.001,0.006129369139671326,1.0,0.032484397292137146
1000.0,141000,0.30000000447034836,,,,,,,,,,,,
,141312,,82,772.63,69,1.2590000000000001,1706,,,,,,,
1000.0,142000,0.5000000074505806,,,,,,69,0.0017134993522631703,0.7148312926292419,0.001,0.006056776735931635,1.0,0.03344275802373886
1000.0,143000,0.5000000074505806,,,,,,,,,,,,
,143360,,82,760.5,70,1.265,1730,,,,,,,
1000.0,144000,0.6000000089406967,,,,,,70,0.0011249039416725282,0.8792414963245392,0.001,0.005799014586955309,1.0,0.050712600350379944
1000.0,145000,0.6000000089406967,,,,,,,,,,,,
,145408,,82,713.39,71,1.2750000000000004,1755,,,,,,,
1000.0,146000,0.6000000089406967,,,,,,71,0.0019089486755547113,0.7758444398641586,0.001,0.005716570653021336,1.0,0.03994250297546387
1000.0,147000,0.6000000089406967,,,,,,,,,,,,
,147456,,82,707.63,72,1.2750000000000004,1779,,,,,,,
1000.0,148000,0.6000000089406967,,,,,,72,0.0017922583043400663,0.7726026028394699,0.001,0.006847742013633251,1.0,0.033335328102111816
1000.0,149000,0.6000000089406967,,,,,,,,,,,,
,149504,,82,685.51,73,1.2710000000000001,1803,,,,,,,
1000.0,150000,0.6000000089406967,,,,,,73,0.0008555534126571729,0.8933551609516144,0.001,0.0060192858800292015,1.0,0.04786187410354614
1000.0,151000,0.6000000089406967,,,,,,,,,,,,
,151552,,82,675.46,74,1.285,1828,,,,,,,
1000.0,152000,0.6000000089406967,,,,,,74,0.002320593213153188,0.7021894156932831,0.001,0.007894739508628845,1.0,0.029959864914417267
1000.0,153000,0.6000000089406967,,,,,,,,,,,,
,153600,,82,646.58,75,1.2790000000000001,1852,,,,,,,
1000.0,154000,0.6000000089406967,,,,,,75,0.002664014944821247,0.7517323642969131,0.001,0.008002040907740593,1.0,0.038783565163612366
1000.0,155000,0.6000000089406967,,,,,,,,,,,,
,155648,,82,640.75,76,1.278,1876,,,,,,,
1000.0,156000,0.6000000089406967,,,,,,76,0.002105321382259717,0.7819608896970749,0.001,0.006921977736055851,1.0,0.036469701677560806
1000.0,157000,0.6000000089406967,,,,,,,,,,,,
,157696,,82,606.7,77,1.266,1901,,,,,,,
1000.0,158000,0.6000000089406967,,,,,,77,0.002161826446354098,0.7813444137573242,0.001,0.006434255745261908,1.0,0.0317375585436821
1000.0,159000,0.6000000089406967,,,,,,,,,,,,
,159744,,82,597.27,78,1.2710000000000001,1925,,,,,,,
1000.0,160000,0.6000000089406967,,,,,,78,0.0017235274885933904,0.831609308719635,0.001,0.005695614963769913,1.0,0.037169989198446274
1000.0,161000,0.6000000089406967,,,,,,,,,,,,
,161792,,82,555.35,79,1.2520000000000002,1949,,,,,,,
1000.0,162000,0.6000000089406967,,,,,,79,0.0014681249052955537,0.843440592288971,0.001,0.006274980492889881,1.0,0.02981695346534252
1000.0,163000,0.6000000089406967,,,,,,,,,,,,
,163840,,82,551.32,80,1.2450000000000003,1974,,,,,,,
1000.0,164000,0.6000000089406967,,,,,,80,0.0019645689166281955,0.8286175727844238,0.001,0.006647365167737007,1.0,0.038237109780311584
1000.0,165000,0.6000000089406967,,,,,,,,,,,,
,165888,,83,549.11,81,1.245,1998,,,,,,,
1000.0,166000,0.6000000089406967,,,,,,81,0.002462929463945329,0.7631437331438065,0.001,0.006445949897170067,1.0,0.03128550946712494
1000.0,167000,0.6000000089406967,,,,,,,,,,,,
,167936,,83,527.56,82,1.237,2022,,,,,,,
1000.0,168000,0.6000000089406967,,,,,,82,0.002935443742535426,0.6960831880569458,0.001,0.005734307691454887,1.0,0.036594588309526443
1000.0,169000,0.6000000089406967,,,,,,,,,,,,
,169984,,83,524.26,83,1.2360000000000002,2046,,,,,,,
1000.0,170000,0.6000000089406967,,,,,,83,0.0027663579494401347,0.6170690059661865,0.001,0.006733154412358999,1.0,0.02967172861099243
1000.0,171000,0.6000000089406967,,,,,,,,,,,,
1000.0,172000,0.6000000089406967,,,,,,,,,,,,
,172032,,82,503.6,84,1.2120000000000002,2081,,,,,,,
1000.0,173000,0.7000000104308128,,,,,,84,0.0019344407381140627,0.8083722144365311,0.001,0.00659656198695302,1.0,0.032895784825086594
1000.0,174000,0.7000000104308128,,,,,,,,,,,,
,174080,,82,491.3,85,1.207,2105,,,,,,,
1000.0,175000,0.7000000104308128,,,,,,85,0.0028749435863574036,0.681452214717865,0.001,0.006906749680638313,1.0,0.02907414361834526
1000.0,176000,0.7000000104308128,,,,,,,,,,,,
,176128,,82,481.58,86,1.2000000000000002,2129,,,,,,,
1000.0,177000,0.7000000104308128,,,,,,86,0.0025104303605985477,0.7635678499937057,0.001,0.0072099072858691216,1.0,0.023247791454195976
1000.0,178000,0.7000000104308128,,,,,,,,,,,,
,178176,,82,476.16,87,1.203,2154,,,,,,,
1000.0,179000,0.7000000104308128,,,,,,87,0.0031982103959308007,0.6738389432430267,0.001,0.00812038965523243,1.0,0.0214829184114933
1000.0,180000,0.7000000104308128,,,,,,,,,,,,
,180224,,82,471.21,88,1.2050000000000003,2178,,,,,,,
1000.0,181000,0.7000000104308128,,,,,,88,0.0029035474799457006,0.7639627605676651,0.001,0.006951719056814909,1.0,0.03379879519343376
1000.0,182000,0.7000000104308128,,,,,,,,,,,,
,182272,,82,434.51,89,1.185,2202,,,,,,,
1000.0,183000,0.7000000104308128,,,,,,89,0.0027161846217495624,0.7803096622228622,0.001,0.006880912464112043,1.0,0.03668879345059395
1000.0,184000,0.7000000104308128,,,,,,,,,,,,
,184320,,82,418.65,90,1.1680000000000001,2227,,,,,,,
1000.0,185000,0.7000000104308128,,,,,,90,0.0021774110377009493,0.7914251238107681,0.001,0.005611853674054146,1.0,0.049264051020145416
1000.0,186000,0.7000000104308128,,,,,,,,,,,,
,186368,,82,413.57,91,1.1700000000000004,2251,,,,,,,
1000.0,187000,0.7000000104308128,,,,,,91,0.0034688572666709662,0.6990384459495544,0.001,0.007398767396807671,1.0,0.028016922995448112
1000.0,188000,0.7000000104308128,,,,,,,,,,,,
,188416,,82,412.9,92,1.1700000000000004,2275,,,,,,,
1000.0,189000,0.7000000104308128,,,,,,92,0.0031454484296773444,0.6831439137458801,0.001,0.00882473774254322,1.0,0.024771180003881454
1000.0,190000,0.7000000104308128,,,,,,,,,,,,
,190464,,82,412.44,93,1.1880000000000002,2300,,,,,,,
1000.0,191000,0.800000011920929,,,,,,93,0.0030373107489140238,0.6928780674934387,0.001,0.00828066747635603,1.0,0.021175015717744827
1000.0,192000,0.800000011920929,,,,,,,,,,,,
,192512,,82,405.06,94,1.1830000000000003,2324,,,,,,,
1000.0,193000,0.800000011920929,,,,,,94,0.003594666654680623,0.6797576546669006,0.001,0.00682098139077425,1.0,0.023795828223228455
1000.0,194000,0.800000011920929,,,,,,,,,,,,
,194560,,82,405.3,95,1.1840000000000004,2348,,,,,,,
1000.0,195000,0.800000011920929,,,,,,95,0.003089228343196737,0.6720721423625946,0.001,0.009894736111164093,1.0,0.02279946766793728
1000.0,196000,0.800000011920929,,,,,,,,,,,,
,196608,,82,397.15,96,1.1790000000000003,2373,,,,,,,
1000.0,197000,0.800000011920929,,,,,,96,0.0029187983214796986,0.8122000098228455,0.001,0.006407415959984064,1.0,0.026862259954214096
1000.0,198000,0.800000011920929,,,,,,,,,,,,
,198656,,82,389.06,97,1.1710000000000003,2397,,,,,,,
1000.0,199000,0.800000011920929,,,,,,97,0.0034097633501005476,0.7041935324668884,0.001,0.007194558158516884,1.0,0.023592231795191765
1000.0,200000,0.800000011920929,,,,,,,,,,,,
,200704,,82,393.79,98,1.1780000000000002,2421,,,,,,,
1000.0,201000,0.800000011920929,,,,,,98,0.0013395491009760008,0.8292958736419678,0.001,0.0048772552981972694,1.0,0.04567590355873108
1000.0,202000,0.800000011920929,,,,,,,,,,,,
,202752,,82,380.13,99,1.1750000000000003,2446,,,,,,,
1000.0,203000,0.800000011920929,,,,,,99,0.0038189526570931776,0.7409696578979492,0.001,0.007221192587167025,1.0,0.03670636937022209
1000.0,204000,0.800000011920929,,,,,,,,,,,,
,204800,,82,362.05,100,1.1580000000000004,2470,,,,,,,
1000.0,205000,0.800000011920929,,,,,,100,0.0033037910210623523,0.7844615131616592,0.001,0.006937957368791103,1.0,0.02815132588148117
1000.0,206000,0.800000011920929,,,,,,,,,,,,
,206848,,82,347.93,101,1.1620000000000001,2494,,,,,,,
1000.0,207000,0.800000011920929,,,,,,101,0.0031467194201468375,0.8054793626070023,0.001,0.006512726657092571,1.0,0.026597321033477783
1000.0,208000,0.800000011920929,,,,,,,,,,,,
,208896,,82,338.99,102,1.1510000000000002,2519,,,,,,,
1000.0,209000,0.7000000104308128,,,,,,102,0.0017219176994331064,0.8574674874544144,0.001,0.006679900921881199,1.0,0.03823090344667435
1000.0,210000,0.7000000104308128,,,,,,,,,,,,
,210944,,82,322.14,103,1.1380000000000003,2543,,,,,,,
1000.0,211000,0.7000000104308128,,,,,,103,0.004051626837463118,0.7336112558841705,0.001,0.008417115546762943,1.0,0.021891288459300995
1000.0,212000,0.7000000104308128,,,,,,,,,,,,
,212992,,82,315.88,104,1.1300000000000003,2567,,,,,,,
1000.0,213000,0.800000011920929,,,,,,104,0.0032140289371454856,0.7984963804483414,0.001,0.008600704371929169,1.0,0.023167017847299576
1000.0,214000,0.800000011920929,,,,,,,,,,,,
1000.0,215000,0.800000011920929,,,,,,,,,,,,
,215040,,82,298.63,105,1.1160000000000003,2602,,,,,,,
1000.0,216000,0.7000000104308128,,,,,,105,0.004661327396388515,0.7323437035083771,0.001,0.009966660290956497,1.0,0.028519822284579277
1000.0,217000,0.7000000104308128,,,,,,,,,,,,
,217088,,82,308.35,106,1.1300000000000001,2626,,,,,,,
1000.0,218000,0.7000000104308128,,,,,,106,0.0034384956052235793,0.7077769935131073,0.001,0.007893133908510208,1.0,0.028327858075499535
1000.0,219000,0.7000000104308128,,,,,,,,,,,,
,219136,,82,290.41,107,1.112,2650,,,,,,,
