eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss
50.0,17000,0.10000000149011612,,,,,,80,-0.0034086285158991814,0.0014127008935247432,0.3922272324562073,0.0003,0.1765625,0.2,-0.02014007946709171,0.016401313,-4.955977648496628
50.0,18000,0.10000000149011612,,,,,,,,,,,,,,,
,18432,,19,50.0,9,0.16700000000000004,927,,,,,,,,,,
50.0,19000,0.10000000149011612,,,,,,90,0.007460178807377815,0.0012818206545489375,0.5010195970535278,0.0003,0.134912109375,0.2,-0.01461239758937154,0.0123658255,-4.932448782026768
50.0,20000,0.10000000149011612,,,,,,,,,,,,,,,
,20480,,19,50.0,10,0.17800000000000002,1030,,,,,,,,,,
50.0,21000,0.0,,,,,,100,-0.006535972002893686,0.0016946614061453147,0.4557585120201111,0.0003,0.1638671875,0.2,-0.0188925888040103,0.01243134,-4.886786191165447
50.0,22000,0.0,,,,,,,,,,,,,,,
,22528,,19,49.98,11,0.18899999999999997,1134,,,,,,,,,,
50.0,23000,0.10000000149011612,,,,,,110,-0.041232217103242874,0.0015264783187376452,0.4740638732910156,0.0003,0.156787109375,0.2,-0.01846190043434035,0.013032309,-4.855350933969021
50.0,24000,0.10000000149011612,,,,,,,,,,,,,,,
,24576,,19,49.5,12,0.20400000000000001,1237,,,,,,,,,,
50.0,25000,0.0,,,,,,120,-0.003177674487233162,0.0019605750600021564,0.4236775040626526,0.0003,0.18095703125,0.2,-0.02032673887151759,0.016411858,-4.818957148492336
50.0,26000,0.0,,,,,,,,,,,,,,,
,26624,,19,49.5,13,0.21900000000000003,1340,,,,,,,,,,
50.0,27000,0.0,,,,,,130,-0.05393172800540924,0.0017518433582154103,0.5331844389438629,0.0003,0.200390625,0.2,-0.022576735012989957,0.01777532,-4.747501318156719
50.0,28000,0.0,,,,,,,,,,,,,,,
,28672,,19,49.5,14,0.21900000000000003,1443,,,,,,,,,,
50.0,29000,0.0,,,,,,140,-0.006141469813883305,0.0016474466294312152,0.5576727390289307,0.0003,0.189453125,0.2,-0.020451908500399442,0.014433819,-4.7068617448210714
50.0,30000,0.0,,,,,,,,,,,,,,,
,30720,,19,50.12,15,0.215,1546,,,,,,,,,,
50.0,31000,0.10000000149011612,,,,,,150,-0.04997624456882477,0.0014822607452515512,0.5821100175380707,0.0003,0.183447265625,0.2,-0.017667809437261893,0.01495631,-4.668433114886284
50.0,32000,0.10000000149011612,,,,,,,,,,,,,,,
,32768,,19,49.73,16,0.252,1649,,,,,,,,,,
50.0,33000,0.30000000447034836,,,,,,160,-0.026736464351415634,0.0021847268893907313,0.5624741613864899,0.0003,0.184716796875,0.2,-0.02146989632747136,0.013993659,-4.586633840203286
50.0,34000,0.30000000447034836,,,,,,,,,,,,,,,
,34816,,19,49.15,17,0.26899999999999996,1752,,,,,,,,,,
4.0,35000,0.4000000059604645,,,,,,170,0.02112668938934803,0.0018267189681864693,0.6400439441204071,0.0003,0.17265625,0.2,-0.018817987319198436,0.014531584,-4.526222153007984
4.0,36000,0.4000000059604645,,,,,,,,,,,,,,,
,36864,,20,48.07,18,0.274,1836,,,,,,,,,,
4.0,37000,0.4000000059604645,,,,,,180,-0.021126069128513336,0.0016560088755795733,0.6855643391609192,0.0003,0.187939453125,0.2,-0.021559256516047752,0.014618873,-4.496257816255093
4.0,38000,0.4000000059604645,,,,,,,,,,,,,,,
,38912,,20,43.7,19,0.31199999999999994,1919,,,,,,,,,,
4.0,39000,0.4000000059604645,,,,,,190,-0.044589217752218246,0.002250505654592416,0.6448118090629578,0.0003,0.21181640625,0.2,-0.0228531890315935,0.017191544,-4.417678049206733
4.0,40000,0.4000000059604645,,,,,,,,,,,,,,,
,40960,,20,41.38,20,0.33499999999999985,2002,,,,,,,,,,
4.0,41000,0.4000000059604645,,,,,,200,-0.016930056735873222,0.0017027405889166402,0.7357358038425446,0.0003,0.206982421875,0.2,-0.024596312636276707,0.01602204,-4.327524583041668
4.0,42000,0.4000000059604645,,,,,,,,,,,,,,,
4.0,43000,0.4000000059604645,,,,,,,,,,,,,,,
,43008,,20,39.18,21,0.34699999999999986,2086,,,,,,,,,,
4.0,44000,0.4000000059604645,,,,,,210,-0.019711878150701523,0.0015276755470040372,0.795028805732727,0.0003,0.20146484375,0.2,-0.02413145464088302,0.013723845,-4.226176476478576
4.0,45000,0.4000000059604645,,,,,,,,,,,,,,,
,45056,,20,34.28,22,0.37099999999999994,2169,,,,,,,,,,
4.0,46000,0.4000000059604645,,,,,,220,-0.053222257643938065,0.0013625129078718601,0.8349906951189041,0.0003,0.2146484375,0.2,-0.021448420794331468,0.015521784,-4.166339808702469
4.0,47000,0.4000000059604645,,,,,,,,,,,,,,,
,47104,,20,28.98,23,0.38099999999999995,2251,,,,,,,,,,
4.0,48000,0.4000000059604645,,,,,,230,-0.053249794989824295,0.0013566338900091069,0.8513862192630768,0.0003,0.2615234375,0.2,-0.03126304520992562,0.018909536,-3.9860836938023567
4.0,49000,0.4000000059604645,,,,,,,,,,,,,,,
,49152,,21,26.02,24,0.39599999999999996,2332,,,,,,,,,,
4.0,50000,0.4000000059604645,,,,,,240,-0.0401994027197361,0.0008040159875235986,0.9186935126781464,0.0003,0.269775390625,0.2,-0.024990704937954432,0.018783543,-3.86491646617651
4.0,51000,0.4000000059604645,,,,,,,,,,,,,,,
,51200,,21,22.78,25,0.3989999999999999,2414,,,,,,,,,,
4.0,52000,0.4000000059604645,,,,,,250,-0.040828462690114975,0.0013493964864210283,0.8454539626836777,0.0003,0.30029296875,0.2,-0.02222448239917867,0.024308674,-3.632447879016399
4.0,53000,0.4000000059604645,,,,,,,,,,,,,,,
,53248,,21,15.26,26,0.40299999999999997,2493,,,,,,,,,,
4.0,54000,0.4000000059604645,,,,,,260,-0.017259348183870316,0.0004328442158339385,0.959444984793663,0.0003,0.36572265625,0.2,-0.03251905210490804,0.023664284,-3.3429989591240883
4.0,55000,0.4000000059604645,,,,,,,,,,,,,,,
,55296,,21,14.52,27,0.4029999999999999,2573,,,,,,,,,,
4.0,56000,0.4000000059604645,,,,,,270,-0.06282773613929749,0.00018365639672310863,0.9843840077519417,0.0003,0.41748046875,0.2,-0.049262919343891556,0.025280926,-3.115480823814869
4.0,57000,0.4000000059604645,,,,,,,,,,,,,,,
,57344,,21,11.71,28,0.40299999999999997,2650,,,,,,,,,,
4.0,58000,0.4000000059604645,,,,,,280,-0.018484845757484436,0.000282654379111591,0.9761592205613852,0.0003,0.34248046875,0.2,-0.03800339766603429,0.021109538,-2.7505671620368957
4.0,59000,0.4000000059604645,,,,,,,,,,,,,,,
,59392,,21,9.52,29,0.40299999999999997,2727,,,,,,,,,,
4.0,60000,0.4000000059604645,,,,,,290,0.015758374705910683,0.0005431511327032013,0.9597807042300701,0.0003,0.472802734375,0.2,-0.03819191075162962,0.037906334,-2.4216366425156592
4.0,61000,0.4000000059604645,,,,,,,,,,,,,,,
,61440,,21,8.2,30,0.40099999999999997,2802,,,,,,,,,,
4.0,62000,0.4000000059604645,,,,,,300,-0.002772240899503231,8.44554716891821e-05,0.9874961664900184,0.0003,0.345556640625,0.2,-0.03774540323356632,0.06719081,-2.191519271954894
4.0,63000,0.4000000059604645,,,,,,,,,,,,,,,
,63488,,22,8.49,31,0.40299999999999997,2877,,,,,,,,,,
4.0,64000,0.4000000059604645,,,,,,310,-0.047514334321022034,0.0002565942868130833,0.9812533371150494,0.0003,0.591455078125,0.2,-0.06611797103541903,0.22869352,-1.5212816666811704
4.0,65000,0.4000000059604645,,,,,,,,,,,,,,,
,65536,,22,4.98,32,0.3999999999999999,2947,,,,,,,,,,
4.0,66000,0.4000000059604645,,,,,,320,-0.05106387287378311,6.30754488234686e-05,0.9952129786834121,0.0003,0.234423828125,0.2,-0.03986235792108346,0.027822457,-0.8794718513265252
4.0,67000,0.4000000059604645,,,,,,,,,,,,,,,
,67584,,22,4.69,33,0.3999999999999999,3016,,,,,,,,,,
4.0,68000,0.4000000059604645,,,,,,330,-0.019535835832357407,1.21888227827327e-05,0.9989585826406255,0.0003,0.250830078125,0.2,-0.04105580492177978,0.038450394,-0.5316725355572999
4.0,69000,0.4000000059604645,,,,,,,,,,,,,,,
,69632,,22,4.3,34,0.3999999999999999,3083,,,,,,,,,,
4.0,70000,0.4000000059604645,,,,,,340,-0.045667048543691635,0.00010401311547418857,0.9931521397083998,0.0003,0.060498046875,0.2,-0.01999884007673245,0.035776854,-0.3402073124423623
4.0,71000,0.4000000059604645,,,,,,,,,,,,,,,
,71680,,22,4.18,35,0.3999999999999999,3150,,,,,,,,,,
4.0,72000,0.4000000059604645,,,,,,350,-0.07286115735769272,1.115577510244492e-05,0.9977371650747955,0.0003,0.063427734375,0.2,-0.01146530417026952,0.027727075,-0.29269919781945647
4.0,73000,0.4000000059604645,,,,,,,,,,,,,,,
,73728,,22,4.4,36,0.3999999999999999,3217,,,,,,,,,,
4.0,74000,0.4000000059604645,,,,,,360,-0.02715160883963108,2.764294669432843e-06,0.999730303126853,0.0003,0.0634765625,0.2,-0.031965389131801206,0.0046244585,-0.3204627163242549
4.0,75000,0.4000000059604645,,,,,,,,,,,,,,,
,75776,,23,4.39,37,0.3999999999999999,3285,,,,,,,,,,
4.0,76000,0.4000000059604645,,,,,,370,-0.0632658377289772,6.496453010917946e-05,0.9957441654987633,0.0003,0.265234375,0.2,-0.060160503239603716,0.059080977,-0.1614277727669105
4.0,77000,0.4000000059604645,,,,,,,,,,,,,,,
,77824,,23,4.04,38,0.3999999999999999,3351,,,,,,,,,,
4.0,78000,0.4000000059604645,,,,,,380,-0.07448841631412506,0.00020375524354321328,0.987802766263485,0.0003,0.098583984375,0.2,-0.006962304710759782,0.02454844,-0.19370340988971294
4.0,79000,0.4000000059604645,,,,,,,,,,,,,,,
,79872,,23,4.44,39,0.3999999999999999,3418,,,,,,,,,,
4.0,80000,0.4000000059604645,,,,,,390,-0.027258312329649925,0.00011808456656012823,0.9906280115246773,0.0003,0.0701171875,0.2,-0.017171977029647678,0.0030249804,-0.22588156862184405
4.0,81000,0.4000000059604645,,,,,,,,,,,,,,,
,81920,,23,4.29,40,0.3999999999999999,3486,,,,,,,,,,
4.0,82000,0.4000000059604645,,,,,,400,-0.032303452491760254,0.00020533406011224997,0.9838333558291197,0.0003,0.17392578125,0.2,-0.024791663978248835,0.1046706,-0.11576476178597658
4.0,83000,0.4000000059604645,,,,,,,,,,,,,,,
,83968,,23,4.07,41,0.3999999999999999,3552,,,,,,,,,,
4.0,84000,0.4000000059604645,,,,,,410,-0.004244460724294186,0.00018138293326472877,0.9857134381309152,0.0003,0.004833984375,0.2,-0.0024214068602304907,0.0003253525,-0.0954812265234068
4.0,85000,0.4000000059604645,,,,,,,,,,,,,,,
4.0,86000,0.4000000059604645,,,,,,,,,,,,,,,
,86016,,23,4.06,42,0.3999999999999999,3619,,,,,,,,,,
4.0,87000,0.4000000059604645,,,,,,420,-0.010490577667951584,0.00018057269789011342,0.9875593911856413,0.0003,0.008203125,0.2,-0.004686288017546758,0.0014062885,-0.09635120972525328
4.0,88000,0.4000000059604645,,,,,,,,,,,,,,,
,88064,,23,4.14,43,0.40299999999999997,3685,,,,,,,,,,
4.0,89000,0.4000000059604645,,,,,,430,-0.00026708096265792847,0.0002184107764250598,0.9819434396922588,0.0003,0.007763671875,0.2,-0.0024156835395842792,0.001635656,-0.09003290231339633
4.0,90000,0.4000000059604645,,,,,,,,,,,,,,,
,90112,,24,4.08,44,0.40299999999999997,3751,,,,,,,,,,
4.0,91000,0.4000000059604645,,,,,,440,-0.008640355430543423,0.0003344778921587022,0.9764580689370632,0.0003,0.006787109375,0.2,-0.004753720419830643,0.0033652934,-0.07028227483388036
4.0,92000,0.4000000059604645,,,,,,,,,,,,,,,
,92160,,24,4.1,45,0.4019999999999999,3817,,,,,,,,,,
4.0,93000,0.4000000059604645,,,,,,450,-0.07073543220758438,0.0001274844005937581,0.9892352884635329,0.0003,0.061376953125,0.2,-0.019324466292164288,0.026737414,-0.1136883095256053
4.0,94000,0.4000000059604645,,,,,,,,,,,,,,,
,94208,,24,4.65,46,0.3999999999999999,3886,,,,,,,,,,
50.0,95000,0.30000000447034836,,,,,,460,-0.02123064175248146,6.557681591061737e-05,0.9928642506711185,0.0003,0.360009765625,0.2,-0.06171379542211071,0.5116881,-0.3374486402142793
50.0,96000,0.30000000447034836,,,,,,,,,,,,,,,
,96256,,24,21.28,47,0.3919999999999999,3986,,,,,,,,,,
50.0,97000,0.30000000447034836,,,,,,470,0.0009641116484999657,0.001183992749247409,0.8458323031663895,0.0003,0.181591796875,0.2,-0.007009308553824667,0.04906472,-1.1668414568528533
50.0,98000,0.30000000447034836,,,,,,,,,,,,,,,
,98304,,24,23.28,48,0.3949999999999999,4087,,,,,,,,,,
50.0,99000,0.30000000447034836,,,,,,480,-0.02167968638241291,0.0012856835748152663,0.8305545449256897,0.0003,0.087060546875,0.2,-0.0025392889190698044,0.0042651608,-1.2501210156828164
50.0,100000,0.30000000447034836,,,,,,,,,,,,,,,
,100352,,23,19.47,49,0.40099999999999997,4186,,,,,,,,,,
