eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
50.0,21000,0.10000000149011612,,,,,,10,0.0011247189657296985,0.5363984107971191,0.001,0.007227594498544931,1.0,0.030080005526542664
50.0,22000,0.10000000149011612,,,,,,,,,,,,
,22528,,20,50.0,11,0.17000000000000004,1123,,,,,,,
50.0,23000,0.10000000149011612,,,,,,11,0.0012743619918182958,0.4369429349899292,0.001,0.007100723683834076,1.0,0.030768806114792824
50.0,24000,0.10000000149011612,,,,,,,,,,,,
,24576,,20,50.08,12,0.174,1226,,,,,,,
50.0,25000,0.10000000149011612,,,,,,12,0.0017818648360844237,0.4226832985877991,0.001,0.006981769111007452,1.0,0.029045209288597107
50.0,26000,0.10000000149011612,,,,,,,,,,,,
,26624,,20,49.67,13,0.17800000000000005,1328,,,,,,,
50.0,27000,0.10000000149011612,,,,,,13,0.0015304644512070809,0.5659402012825012,0.001,0.0071942443028092384,1.0,0.02874225750565529
50.0,28000,0.10000000149011612,,,,,,,,,,,,
,28672,,20,49.48,14,0.195,1430,,,,,,,
50.0,29000,0.10000000149011612,,,,,,14,0.0018031213461654262,0.5210505723953247,0.001,0.0077086398378014565,1.0,0.02774469368159771
50.0,30000,0.10000000149011612,,,,,,,,,,,,
,30720,,20,49.5,15,0.20600000000000004,1532,,,,,,,
50.0,31000,0.10000000149011612,,,,,,15,0.0015217397885862738,0.5703793466091156,0.001,0.007532198913395405,1.0,0.02739441953599453
50.0,32000,0.10000000149011612,,,,,,,,,,,,
,32768,,20,50.09,16,0.18900000000000003,1634,,,,,,,
50.0,33000,0.10000000149011612,,,,,,16,0.0018144237088563385,0.5491180419921875,0.001,0.007629764266312122,1.0,0.029391732066869736
50.0,34000,0.10000000149011612,,,,,,,,,,,,
,34816,,20,49.83,17,0.205,1736,,,,,,,
50.0,35000,0.10000000149011612,,,,,,17,0.0015070081441081128,0.6222662031650543,0.001,0.006826942786574364,1.0,0.028737597167491913
50.0,36000,0.10000000149011612,,,,,,,,,,,,
,36864,,20,49.29,18,0.228,1838,,,,,,,
50.0,37000,0.10000000149011612,,,,,,18,0.00160369964542042,0.6593604981899261,0.001,0.0067512718960642815,1.0,0.032319385558366776
50.0,38000,0.10000000149011612,,,,,,,,,,,,
,38912,,20,48.13,19,0.25299999999999995,1940,,,,,,,
50.0,39000,0.10000000149011612,,,,,,19,0.0023405762811307797,0.5492708384990692,0.001,0.007660930976271629,1.0,0.029648663476109505
50.0,40000,0.10000000149011612,,,,,,,,,,,,
,40960,,20,47.74,20,0.26099999999999995,2042,,,,,,,
50.0,41000,0.10000000149011612,,,,,,20,0.0022478815211798065,0.5687144994735718,0.001,0.007289287634193897,1.0,0.028195079416036606
50.0,42000,0.10000000149011612,,,,,,,,,,,,
50.0,43000,0.10000000149011612,,,,,,,,,,,,
,43008,,19,46.57,21,0.282,2153,,,,,,,
50.0,44000,0.10000000149011612,,,,,,21,0.0024230211136455184,0.6634576916694641,0.001,0.007559898309409618,1.0,0.02842045947909355
50.0,45000,0.10000000149011612,,,,,,,,,,,,
,45056,,19,47.0,22,0.29400000000000004,2255,,,,,,,
50.0,46000,0.10000000149011612,,,,,,22,0.0016538392243091947,0.7689036875963211,0.001,0.0067715817131102085,1.0,0.027065489441156387
50.0,47000,0.10000000149011612,,,,,,,,,,,,
,47104,,19,45.32,23,0.305,2357,,,,,,,
50.0,48000,0.10000000149011612,,,,,,23,0.0023189224863017443,0.6870871484279633,0.001,0.00751478411257267,1.0,0.028217971324920654
50.0,49000,0.10000000149011612,,,,,,,,,,,,
,49152,,19,43.98,24,0.31799999999999995,2458,,,,,,,
50.0,50000,0.10000000149011612,,,,,,24,0.0024875685267033987,0.6447180211544037,0.001,0.007739365100860596,1.0,0.03040471114218235
50.0,51000,0.10000000149011612,,,,,,,,,,,,
,51200,,20,42.2,25,0.3399999999999999,2559,,,,,,,
50.0,52000,0.10000000149011612,,,,,,25,0.002227852748183068,0.7182088494300842,0.001,0.007496182341128588,1.0,0.029926763847470284
50.0,53000,0.10000000149011612,,,,,,,,,,,,
,53248,,20,39.8,26,0.3439999999999999,2660,,,,,,,
50.0,54000,0.10000000149011612,,,,,,26,0.0020773539370566143,0.6930081844329834,0.001,0.007408371660858393,1.0,0.02466455288231373
50.0,55000,0.10000000149011612,,,,,,,,,,,,
,55296,,20,37.93,27,0.357,2761,,,,,,,
50.0,56000,0.10000000149011612,,,,,,27,0.0024450155280646866,0.6205040216445923,0.001,0.007580970413982868,1.0,0.029926788061857224
50.0,57000,0.10000000149011612,,,,,,,,,,,,
,57344,,20,35.38,28,0.373,2861,,,,,,,
50.0,58000,0.10000000149011612,,,,,,28,0.0029311634658370166,0.5857885479927063,0.001,0.007694234140217304,1.0,0.030636798590421677
50.0,59000,0.10000000149011612,,,,,,,,,,,,
,59392,,20,32.26,29,0.3789999999999999,2961,,,,,,,
50.0,60000,0.10000000149011612,,,,,,29,0.0012904198163596447,0.8068608045578003,0.001,0.007589546963572502,1.0,0.02944892831146717
50.0,61000,0.10000000149011612,,,,,,,,,,,,
,61440,,20,27.43,30,0.39599999999999996,3061,,,,,,,
50.0,62000,0.10000000149011612,,,,,,30,0.0008797055303148227,0.8767284825444221,0.001,0.00768708623945713,1.0,0.03229345753788948
50.0,63000,0.10000000149011612,,,,,,,,,,,,
,63488,,20,27.1,31,0.3939999999999999,3160,,,,,,,
50.0,64000,0.10000000149011612,,,,,,31,0.0010758153499409672,0.8445646166801453,0.001,0.007078436203300953,1.0,0.029929183423519135
50.0,65000,0.10000000149011612,,,,,,,,,,,,
,65536,,20,24.37,32,0.3989999999999999,3259,,,,,,,
50.0,66000,0.10000000149011612,,,,,,32,0.0003019135839167575,0.9524173401296139,0.001,0.007848872803151608,1.0,0.03979730233550072
50.0,67000,0.10000000149011612,,,,,,,,,,,,
,67584,,20,24.34,33,0.39899999999999997,3358,,,,,,,
50.0,68000,0.10000000149011612,,,,,,33,0.0007824782102034078,0.9052020162343979,0.001,0.007433619350194931,1.0,0.029038377106189728
50.0,69000,0.10000000149011612,,,,,,,,,,,,
,69632,,20,18.65,34,0.40099999999999997,3457,,,,,,,
50.0,70000,0.10000000149011612,,,,,,34,0.0002287841482029762,0.9663210213184357,0.001,0.007885224185883999,1.0,0.03581684082746506
50.0,71000,0.10000000149011612,,,,,,,,,,,,
,71680,,20,19.34,35,0.4039999999999999,3555,,,,,,,
50.0,72000,0.10000000149011612,,,,,,35,0.00041686236936584465,0.955694280564785,0.001,0.008755099959671497,1.0,0.028873875737190247
50.0,73000,0.10000000149011612,,,,,,,,,,,,
,73728,,20,16.05,36,0.4019999999999999,3653,,,,,,,
4.0,74000,0.4000000059604645,,,,,,36,0.0004698972815276647,0.9557546265423298,0.001,0.008383253589272499,1.0,0.028147555887699127
4.0,75000,0.4000000059604645,,,,,,,,,,,,
,75776,,20,15.4,37,0.40299999999999997,3731,,,,,,,
4.0,76000,0.4000000059604645,,,,,,37,0.0002825901902269834,0.9698647446930408,0.001,0.008931427262723446,1.0,0.0329129658639431
4.0,77000,0.4000000059604645,,,,,,,,,,,,
,77824,,20,14.82,38,0.4019999999999999,3809,,,,,,,
4.0,78000,0.4000000059604645,,,,,,38,0.0003867847829042148,0.9652050696313381,0.001,0.008583794347941875,1.0,0.03259636461734772
4.0,79000,0.4000000059604645,,,,,,,,,,,,
,79872,,20,10.93,39,0.40299999999999997,3886,,,,,,,
4.0,80000,0.4000000059604645,,,,,,39,0.000529119128759703,0.9531608894467354,0.001,0.008202224969863892,1.0,0.022188233211636543
4.0,81000,0.4000000059604645,,,,,,,,,,,,
,81920,,20,11.29,40,0.40099999999999997,3963,,,,,,,
4.0,82000,0.4000000059604645,,,,,,40,8.010497365376068e-05,0.9710434079170227,0.001,0.00801342073827982,1.0,0.026162751019001007
4.0,83000,0.4000000059604645,,,,,,,,,,,,
,83968,,20,11.91,41,0.40299999999999997,4040,,,,,,,
4.0,84000,0.4000000059604645,,,,,,41,0.00030866705039898077,0.9757080972194672,0.001,0.008199464529752731,1.0,0.026151644065976143
4.0,85000,0.4000000059604645,,,,,,,,,,,,
4.0,86000,0.4000000059604645,,,,,,,,,,,,
,86016,,20,10.08,42,0.3999999999999999,4117,,,,,,,
4.0,87000,0.4000000059604645,,,,,,42,0.000213525064134501,0.9819077719002962,0.001,0.008473645895719528,1.0,0.033068764954805374
4.0,88000,0.4000000059604645,,,,,,,,,,,,
,88064,,21,9.24,43,0.40099999999999997,4193,,,,,,,
4.0,89000,0.4000000059604645,,,,,,43,3.8438939844809285e-05,0.994241485837847,0.001,0.007698461879044771,1.0,0.03278838470578194
4.0,90000,0.4000000059604645,,,,,,,,,,,,
,90112,,21,8.09,44,0.40099999999999997,4267,,,,,,,
4.0,91000,0.4000000059604645,,,,,,44,0.000355995726204128,0.9756143018603325,0.001,0.006890134885907173,1.0,0.025645041838288307
4.0,92000,0.4000000059604645,,,,,,,,,,,,
,92160,,21,7.88,45,0.40299999999999997,4341,,,,,,,
4.0,93000,0.4000000059604645,,,,,,45,0.0002706069617374851,0.9805616624653339,0.001,0.008422397077083588,1.0,0.023373059928417206
4.0,94000,0.4000000059604645,,,,,,,,,,,,
,94208,,21,7.41,46,0.3999999999999999,4416,,,,,,,
4.0,95000,0.4000000059604645,,,,,,46,8.183113477571169e-05,0.9938101405277848,0.001,0.008476199582219124,1.0,0.03452019765973091
4.0,96000,0.4000000059604645,,,,,,,,,,,,
,96256,,21,6.78,47,0.40099999999999997,4489,,,,,,,
4.0,97000,0.4000000059604645,,,,,,47,0.0003218025972671512,0.977302685379982,0.001,0.007899094372987747,1.0,0.031113743782043457
4.0,98000,0.4000000059604645,,,,,,,,,,,,
,98304,,21,7.05,48,0.40299999999999997,4562,,,,,,,
4.0,99000,0.4000000059604645,,,,,,48,0.0001908959540401156,0.9852021839469671,0.001,0.007704555988311768,1.0,0.01773790270090103
4.0,100000,0.4000000059604645,,,,,,,,,,,,
,100352,,21,6.76,49,0.3999999999999999,4634,,,,,,,
