eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss
1000.0,1000,0.0,,,,,,,,,,,,,,,
1000.0,2000,0.0,,,,,,,,,,,,,,,
,2048,,84,835.0,1,0.75,24,,,,,,,,,,
1000.0,3000,0.0,,,,,,10,-0.024076413363218307,0.019043954894004855,0.6739290654659271,0.0003,0.146533203125,0.2,-0.027875422296347097,0.01517215,-6.541510063409805
1000.0,4000,0.0,,,,,,,,,,,,,,,
,4096,,82,989.75,2,0.9,49,,,,,,,,,,
1000.0,5000,0.0,,,,,,20,-0.056248072534799576,0.0045589868072966055,0.8941202238202095,0.0003,0.182373046875,0.2,-0.02509080042655114,0.01825938,-6.513115841150284
1000.0,6000,0.0,,,,,,,,,,,,,,,
,6144,,82,1000.0,3,0.8166666666666665,74,,,,,,,,,,
1000.0,7000,0.0,,,,,,30,-0.040932029485702515,0.00815854592656251,0.6971110701560974,0.0003,0.18046875,0.2,-0.02972941484185867,0.017228538,-6.509288194775581
1000.0,8000,0.0,,,,,,,,,,,,,,,
,8192,,81,1000.0,4,0.75,100,,,,,,,,,,
1000.0,9000,0.0,,,,,,40,0.007273031864315271,0.003617396084655411,0.8992106467485428,0.0003,0.104638671875,0.2,-0.013338939924142323,0.011991855,-6.500179213285446
1000.0,10000,0.0,,,,,,,,,,,,,,,
,10240,,81,1000.0,5,0.76,125,,,,,,,,,,
1000.0,11000,0.0,,,,,,50,-0.012287645600736141,0.0033586347941309213,0.6940777897834778,0.0003,0.17890625,0.2,-0.023406654424616136,0.016259572,-6.49808693677187
1000.0,12000,0.0,,,,,,,,,,,,,,,
,12288,,81,1000.0,6,0.7999999999999999,150,,,,,,,,,,
1000.0,13000,0.0,,,,,,60,-0.03472203016281128,0.0028223130755577587,0.7710321396589279,0.0003,0.1654296875,0.2,-0.02746023652725853,0.014724098,-6.484002204239369
1000.0,14000,0.0,,,,,,,,,,,,,,,
,14336,,81,1000.0,7,0.8428571428571429,176,,,,,,,,,,
1000.0,15000,0.0,,,,,,70,-0.04185895249247551,0.0031424660483025946,0.7123555243015289,0.0003,0.170654296875,0.2,-0.030938935693120583,0.013875114,-6.481892764568329
1000.0,16000,0.0,,,,,,,,,,,,,,,
,16384,,81,1000.0,8,0.8374999999999999,201,,,,,,,,,,
1000.0,17000,0.0,,,,,,80,-0.030727444216609,0.0024562627550039906,0.8382448852062225,0.0003,0.16767578125,0.2,-0.027267511060927063,0.016499076,-6.4552757576107975
1000.0,18000,0.0,,,,,,,,,,,,,,,
,18432,,81,1000.0,9,0.861111111111111,226,,,,,,,,,,
1000.0,19000,0.0,,,,,,90,-0.04107600450515747,0.002908396925886336,0.757228285074234,0.0003,0.197705078125,0.2,-0.02785006732738111,0.017306833,-6.4504729300737385
1000.0,20000,0.0,,,,,,,,,,,,,,,
,20480,,81,1000.0,10,0.8399999999999999,252,,,,,,,,,,
1000.0,21000,0.0,,,,,,100,-0.058459628373384476,0.0013192798171075993,0.7886824756860733,0.0003,0.163134765625,0.2,-0.027934878223459237,0.016799496,-6.439295664429665
1000.0,22000,0.0,,,,,,,,,,,,,,,
,22528,,81,1000.0,11,0.8409090909090907,277,,,,,,,,,,
1000.0,23000,0.10000000149011612,,,,,,110,-0.039807479828596115,0.0020788182398973733,0.8105569630861282,0.0003,0.158154296875,0.2,-0.02600237524820841,0.014908725,-6.44349245429039
1000.0,24000,0.10000000149011612,,,,,,,,,,,,,,,
,24576,,81,1000.0,12,0.8166666666666668,302,,,,,,,,,,
1000.0,25000,0.0,,,,,,120,-0.03896481543779373,0.0018331120287257362,0.7459405958652496,0.0003,0.191650390625,0.2,-0.027317795873386785,0.01742739,-6.431725047528744
1000.0,26000,0.0,,,,,,,,,,,,,,,
,26624,,81,1000.0,13,0.8076923076923077,328,,,,,,,,,,
1000.0,27000,0.0,,,,,,130,0.028458254411816597,0.0017476798303505347,0.8384000062942505,0.0003,0.224365234375,0.2,-0.026567250015796164,0.019204814,-6.3990159153938295
1000.0,28000,0.0,,,,,,,,,,,,,,,
,28672,,81,1000.0,14,0.8,353,,,,,,,,,,
1000.0,29000,0.0,,,,,,140,-0.03420228138566017,0.002150933478515071,0.6721591055393219,0.0003,0.161474609375,0.2,-0.02867360171803739,0.016323319,-6.3993522197008135
1000.0,30000,0.0,,,,,,,,,,,,,,,
,30720,,81,1000.0,15,0.8000000000000002,378,,,,,,,,,,
1000.0,31000,0.0,,,,,,150,-0.03220047056674957,0.0003433819202200539,0.9216702207922935,0.0003,0.18291015625,0.2,-0.0302190906542819,0.016121227,-6.38727917522192
1000.0,32000,0.0,,,,,,,,,,,,,,,
,32768,,81,995.125,16,0.796875,404,,,,,,,,,,
1000.0,33000,0.0,,,,,,160,-0.03118729405105114,0.0015887399538769386,0.6554324328899384,0.0003,0.147216796875,0.2,-0.023544223327189685,0.014255166,-6.3158038556575775
1000.0,34000,0.0,,,,,,,,,,,,,,,
,34816,,81,992.2941176470588,17,0.8147058823529412,429,,,,,,,,,,
1000.0,35000,0.0,,,,,,170,-0.018601268529891968,0.0015262035762134475,0.8427789807319641,0.0003,0.17373046875,0.2,-0.027007565592066386,0.016074937,-6.339585512876511
1000.0,36000,0.0,,,,,,,,,,,,,,,
,36864,,81,1000.0,18,0.825,454,,,,,,,,,,
1000.0,37000,0.0,,,,,,180,-0.016616538166999817,0.001174958390856773,0.7253397405147552,0.0003,0.18212890625,0.2,-0.025114457265590317,0.015146805,-6.338878343999386
1000.0,38000,0.0,,,,,,,,,,,,,,,
,38912,,81,1000.0,19,0.8236842105263158,480,,,,,,,,,,
1000.0,39000,0.0,,,,,,190,-0.010242437943816185,0.000774283892405947,0.9071119651198387,0.0003,0.207958984375,0.2,-0.028656360696186312,0.018557265,-6.233814787864685
1000.0,40000,0.0,,,,,,,,,,,,,,,
,40960,,81,1000.0,20,0.82,505,,,,,,,,,,
1000.0,41000,0.0,,,,,,200,-0.06489774584770203,0.0003604169089157949,0.912996843457222,0.0003,0.20029296875,0.2,-0.03140442980802618,0.019395586,-6.208778597414494
1000.0,42000,0.0,,,,,,,,,,,,,,,
1000.0,43000,0.0,,,,,,,,,,,,,,,
,43008,,79,1000.0,21,0.8046511627906977,540,,,,,,,,,,
1000.0,44000,0.0,,,,,,210,-0.030956925824284554,0.0008917904597183224,0.8213352859020233,0.0003,0.177587890625,0.2,-0.018942231830442323,0.013939612,-6.1830056548118595
1000.0,45000,0.0,,,,,,,,,,,,,,,
,45056,,79,1000.0,22,0.8044444444444443,566,,,,,,,,,,
1000.0,46000,0.0,,,,,,220,-0.02661946602165699,0.0010369921341407463,0.7103277742862701,0.0003,0.229833984375,0.2,-0.027802935955696738,0.021403976,-6.223393912613392
1000.0,47000,0.0,,,,,,,,,,,,,,,
,47104,,79,1000.0,23,0.806382978723404,591,,,,,,,,,,
1000.0,48000,0.0,,,,,,230,-0.024290209636092186,0.0005925592339735885,0.8478524386882782,0.0003,0.1556640625,0.2,-0.022623538586776702,0.015680749,-6.297468188405037
1000.0,49000,0.0,,,,,,,,,,,,,,,
,49152,,79,1000.0,24,0.8,616,,,,,,,,,,
